197497,197497,-nan,-nan,-nan
198013,198013,31.2409859991,121.4812758821,36.0614317618
198014,198014,31.2408373781,121.4814903650,-7.3387186683
198015,198015,31.2410949219,121.4810936431,85.8205240244
198016,198016,31.2410787296,121.4811760057,30.4963360203
198017,198017,31.2408885590,121.4812403821,32.7184944863
198018,198018,31.2410326703,121.4811656896,22.2827892806
198019,198019,31.2408472108,121.4812219911,42.9478975128
198020,198020,31.2409095159,121.4811384778,22.4559823173
198021,198021,31.2409334946,121.4811369674,23.3233629086
198022,198022,31.2409140333,121.4811394625,28.8893253314
198023,198023,31.2409155311,121.4811263143,25.8464737668
198024,198024,31.2407114960,121.4814270566,-15.7595833703
198025,198025,31.2408467297,121.4812666115,21.1760871510
198026,198026,31.2411209737,121.4808332581,95.8207213557
198027,198027,31.2408099911,121.4812698782,11.9805711366
198028,198028,31.2409348597,121.4810609854,37.3181956948
198029,198029,31.2409322799,121.4810539957,26.9303552353
198030,198030,31.2408762254,121.4810369064,24.7265052550
198031,198031,31.2410134232,121.4808949713,62.9613218532
198032,198032,31.2409245485,121.4810325431,36.4914527410
198033,198033,31.2409669913,121.4810210152,38.2261490131
198034,198034,31.2408996206,121.4809354589,73.7455375970
198035,198035,31.2408501589,121.4810099887,30.6503464295
198036,198036,31.2408712251,121.4809919282,17.5269186375
198037,198037,31.2407953219,121.4811101024,-3.7481885456
198038,198038,31.2408870088,121.4809167815,41.1837986980
198039,198039,31.2409305977,121.4809224587,42.9586421383
198040,198040,31.2408417294,121.4809267281,32.7408975708
198041,198041,31.2408340507,121.4809244774,37.3390615977
198042,198042,31.2408466415,121.4809238733,34.4463793795
198043,198043,31.2408480751,121.4809125550,39.9899821564
198044,198044,31.2408998602,121.4808771565,22.6028201957
198045,198045,31.2408031430,121.4809099005,39.0723772602
198046,198046,31.2408208975,121.4808923636,32.1897634818
198047,198047,31.2407702293,121.4808817439,30.1171695643
198048,198048,31.2407828942,121.4808557539,27.7928127025
198049,198049,31.2407987680,121.4808513636,24.1539370956
198050,198050,31.2407572400,121.4808456648,23.3271132987
198051,198051,31.2407920235,121.4808155586,17.0468702029
198052,198052,31.2407464281,121.4808157202,25.9906368355
198053,198053,31.2407736290,121.4807838110,28.0599585638
198054,198054,31.2408146605,121.4807466301,36.1306433053
198055,198055,31.2407435755,121.4807385442,33.4212048319
198056,198056,31.2406874451,121.4807513394,33.8259052068
198057,198057,31.2407138806,121.4807395645,39.4742858087
198058,198058,31.2407505137,121.4807319701,39.5045434647
198059,198059,31.2407448064,121.4807739930,39.0394189012
198060,198060,31.2407665229,121.4807292365,43.2380016170
198061,198061,31.2407220048,121.4807209155,39.9134001532
198062,198062,31.2407275885,121.4806867119,43.7074604993
198063,198063,31.2407579473,121.4806567971,34.1841588940
198064,198064,31.2407271313,121.4806655831,38.9495885033
198065,198065,31.2407155510,121.4806408446,32.4220167235
198066,198066,31.2407168448,121.4806259581,28.7222077935
198067,198067,31.2407121141,121.4806087878,33.1908769308
198068,198068,31.2407079757,121.4805927622,39.9924714502
198069,198069,31.2407244521,121.4805871547,40.6877624555
198070,198070,31.2407503932,121.4805551059,37.7979133335
198071,198071,31.2407220546,121.4805419146,31.4014473010
198072,198072,31.2406815017,121.4805275467,13.1770770118
198073,198073,31.2406412954,121.4805324985,21.0611082047
198074,198074,31.2406653939,121.4805234689,27.6075839311
198075,198075,31.2406838285,121.4805045898,27.3586019132
198076,198076,31.2407200125,121.4804715883,38.6533172713
198077,198077,31.2407050813,121.4804648492,31.3410660795
198078,198078,31.2406304084,121.4804775734,22.1289317341
198079,198079,31.2406382440,121.4804586335,28.3484278235
198080,198080,31.2406990411,121.4804460125,31.6341887283
198081,198081,31.2406901673,121.4804124961,27.0211722720
198082,198082,31.2406634711,121.4804019845,22.8718376801
198083,198083,31.2406637504,121.4803870726,16.6231666331
198084,198084,31.2406415412,121.4803783509,15.8245585023
198085,198085,31.2406658351,121.4803596572,16.4321946610
198086,198086,31.2406522801,121.4803442492,18.1913420574
198087,198087,31.2406483883,121.4803127011,26.4123134591
198088,198088,31.2406602601,121.4802908900,32.6891618256
198089,198089,31.2406856892,121.4802760688,30.1019860168
198090,198090,31.2406457449,121.4802643700,31.8499225669
198091,198091,31.2406646081,121.4802266664,39.3286136560
198092,198092,31.2406591817,121.4802074948,52.5083929424
198093,198093,31.2406764844,121.4801923830,44.8688035451
198094,198094,31.2406418697,121.4801757903,30.8426575239
198095,198095,31.2404748743,121.4804590426,-33.6429263176
198096,198096,31.2407202211,121.4800246889,44.5089595826
198097,198097,31.2406942116,121.4798620829,53.6674920988
198098,198098,31.2407222154,121.4799510181,80.8086700209
198099,198099,31.2406460382,121.4800524625,55.1375034543
198100,198100,31.2406062755,121.4800496318,55.6252772709
198101,198101,31.2404755712,121.4800697538,30.6556849183
198102,198102,31.2405989503,121.4799767811,64.8899194040
198103,198103,31.2404645039,121.4799594695,41.2009185329
198104,198104,31.2404076995,121.4799491322,55.1861719580
198105,198105,31.2404766106,121.4802056196,15.9473767617
198106,198106,31.2400368250,121.4797483865,54.3523790226
198107,198107,31.2398191363,121.4798411322,99.6240973725
198108,198108,31.2404817100,121.4800052351,50.3357157047
198109,198109,31.2404354918,121.4803011059,21.1110279496
198110,198110,31.2397263649,121.4799306913,101.9499202158
198111,198111,31.2397300539,121.4798983422,100.2657267207
198112,198112,31.2396788385,121.4797539828,17.4042125254
198113,198113,31.2399726478,121.4799157286,112.0170412881
198114,198114,31.2400809165,121.4800118139,102.1531625235
198115,198115,31.2398082062,121.4799366620,88.9260286503
198116,198116,31.2402034817,121.4798391211,82.2902887107
198117,198117,31.2401174010,121.4798158212,73.9393838342
198118,198118,31.2397786503,121.4802745522,128.5832764011
198119,198119,31.2401451909,121.4799625446,95.7045783478
198120,198120,31.2396518524,121.4803010553,135.5109862271
198121,198121,31.2395642208,121.4802470005,139.5989075450
198122,198122,31.2396635501,121.4801817538,115.1706001054
198123,198123,31.2397160633,121.4802721463,113.5775074754
198124,198124,31.2397255041,121.4803010223,109.1451828903
198125,198125,31.2396579240,121.4802098614,109.6061232500
198126,198126,31.2399613684,121.4797979446,69.2347065147
198127,198127,31.2399190070,121.4799194651,71.2948364023
198128,198128,31.2395520361,121.4803696750,106.8014081564
198129,198129,31.2398876782,121.4798919547,64.9681828069
198130,198130,31.2401824537,121.4804132041,13.4174643957
198131,198131,31.2402303449,121.4803863954,16.1329878995
198132,198132,31.2402425528,121.4803766830,19.8559578332
198133,198133,31.2394708147,121.4804109329,131.4611259601
198134,198134,31.2394882920,121.4803015901,127.1123880165
198135,198135,31.2398741680,121.4797627050,75.3684561225
198136,198136,31.2399046972,121.4798472642,86.4635040815
198137,198137,31.2396018731,121.4801834652,111.4702755136
198138,198138,31.2399553729,121.4799658247,97.2001430644
198139,198139,31.2399477027,121.4799868611,85.2846828843
198140,198140,31.2396095148,121.4803518580,102.5736356004
198141,198141,31.2394813213,121.4803786188,99.3287707133
198142,198142,31.2396002025,121.4803350631,96.8354606794
198143,198143,31.2395806810,121.4803343664,89.1593609546
198144,198144,34.8468490088,116.8101257373,-510416.7026192966
198145,198145,31.2395089947,121.4801372944,109.7535360875
198146,198146,31.2399835739,121.4804900620,-1.6958893500
198147,198147,31.2395166172,121.4803914699,96.5081675128
198148,198148,31.2399582460,121.4803233965,21.8522067662
198149,198149,31.2395072302,121.4804430276,118.0791402179
198150,198150,31.2396971543,121.4802002506,79.7715604178
198151,198151,31.2395687579,121.4802976689,95.2549345160
198152,198152,31.2394568972,121.4803551596,107.4947695074
198153,198153,31.2397927946,121.4800078313,65.5398015615
198154,198154,31.2395149608,121.4801422578,94.8494468063
198155,198155,31.2399940502,121.4804110175,22.3562879525
198156,198156,31.2395919307,121.4800957872,109.5675447009
198157,198157,31.2398471507,121.4803955449,29.7845690684
198158,198158,32.7381193984,127.2809085934,-673868.6856798041
198159,198159,32.4088034538,126.8903506658,-631628.3900047743
198160,198160,32.2940893786,127.6745094855,-645652.2031725687
198161,198161,29.0121189820,125.1449409158,165810.1830570722
198162,198162,31.2397483932,121.4804190223,55.7363324208
198163,198163,31.2394269769,121.4802799428,111.9568486316
198164,198164,32.7524999400,126.7947388703,-672780.5151370747
198165,198165,32.6093200225,126.8135911366,-662462.3191822993
198166,198166,32.7194359947,126.5816613200,-652054.7307820435
198167,198167,31.2396043088,121.4802621534,88.1237332920
198168,198168,31.2393574384,121.4808636911,117.6945134109
198169,198169,31.2716854186,124.4358369031,-494262.9073282598
198170,198170,31.2397386818,121.4806265046,21.8290235218
198171,198171,31.2397157576,121.4806168104,28.2960754709
198172,198172,31.2394471328,121.4803062252,59.9711310974
198173,198173,31.2395729290,121.4804045484,93.7041961868
198174,198174,31.2394595241,121.4804415692,36.5764609461
198175,198175,31.2396329353,121.4805611539,141.2235960899
198176,198176,31.2397307871,121.4806773217,93.9413200378
198177,198177,31.2396833663,121.4806008270,91.2625611566
198178,198178,31.2395489189,121.4807969245,10.2358947283
198179,198179,31.2396696209,121.4806923679,96.3471463450
198180,198180,31.2396745552,121.4806703674,115.9836324774
198181,198181,31.2397544366,121.4807076515,119.4650353223
198182,198182,31.2395672698,121.4808404362,37.0727354810
198183,198183,31.2398792559,121.4806551922,86.8667102622
198184,198184,31.2396392323,121.4805880658,104.6787751871
198185,198185,31.2396497737,121.4807072265,79.8856311669
198186,198186,28.8801557116,122.1774131184,-229676.6997314432
198187,198187,31.2398724734,121.4807150453,109.8733903734
198188,198188,28.1720107921,121.8938093287,-260801.6312208152
198189,198189,31.2398426626,121.4811698586,127.5332088193
198190,198190,31.2399919141,121.4808775040,83.1596142720
198191,198191,31.2398252622,121.4808459153,80.1448877523
198192,198192,31.2398824244,121.4808572124,70.6395073224
198193,198193,31.2398285855,121.4811925016,101.2371951959
198194,198194,31.2397456067,121.4811218997,80.5082617449
198195,198195,31.2397170262,121.4812851389,144.7682245575
198196,198196,31.2398668950,121.4815451152,126.7598666234
198197,198197,31.2395352626,121.4811171485,104.4073621925
198198,198198,31.2395287260,121.4810496082,120.8783597331
198199,198199,31.2397848082,121.4812213909,100.3699291137
198200,198200,31.2402988967,121.4800806514,-69.2406381237
198201,198201,31.2399818948,121.4810258940,54.3761272364
198202,198202,31.2398269591,121.4810997118,64.6487733962
198203,198203,31.2399967187,121.4810390110,64.6255776955
198204,198204,31.2398297298,121.4811275967,75.2374971107
198205,198205,31.2398287322,121.4811286172,73.1002506291
198206,198206,31.2398064201,121.4811179120,60.8294997476
198207,198207,31.2400236913,121.4810609120,55.5960751865
198208,198208,31.2397924223,121.4811281251,60.8292664424
198209,198209,31.2397988866,121.4811090953,59.0953318575
198210,198210,31.2398236216,121.4811385236,68.0425108432
198211,198211,31.2397355239,121.4812488105,76.6580498563
198212,198212,31.2398093789,121.4812252395,71.3783775318
198213,198213,31.2399634456,121.4812185442,67.0489038167
198214,198214,31.2398185962,121.4812696176,80.7132588241
198215,198215,31.2397556631,121.4813380646,94.8826638455
198216,198216,31.2396978243,121.4813666577,94.8029644161
198217,198217,31.2396888319,121.4813567472,88.2558276768
198218,198218,31.2397471929,121.4813409910,83.9558247576
198219,198219,31.2398158850,121.4813282953,74.1731389069
198220,198220,31.2397521904,121.4815088400,81.0506014065
198221,198221,31.2399393970,121.4813556011,71.9999226043
198222,198222,31.2400862381,121.4812739170,61.0677458026
198223,198223,31.2399525442,121.4813493701,51.6451073090
198224,198224,29.6329654739,122.6806238621,-38121.1282870315
198225,198225,31.2398126443,121.4816178347,91.2857013315
198226,198226,31.2401199669,121.4812392635,49.5603844506
198227,198227,31.2397373800,121.4815081709,101.6623463706
198228,198228,31.2397044831,121.4813239336,111.5576093825
198229,198229,31.2401783749,121.4812293131,63.5378697485
198230,198230,31.2399634761,121.4815835795,94.5566702918
198231,198231,31.2401547254,121.4817425198,138.5773914708
198232,198232,31.2397445073,121.4814199734,111.1077755602
198233,198233,31.2397577137,121.4815240434,110.2323143890
198234,198234,31.2400758757,121.4812677105,32.8268133057
198235,198235,31.2397874269,121.4816632184,27.0438585907
198236,198236,31.2401577841,121.4812685063,22.9669644953
198237,198237,31.2401608181,121.4812815877,25.8017148583
198238,198238,31.2400653246,121.4814491755,39.0356103775
198239,198239,31.2401994539,121.4812162074,11.7596805313
198240,198240,31.2399980438,121.4817867243,70.7055494246
198241,198241,31.2400103913,121.4817704584,81.3779616715
198242,198242,31.2401358842,121.4815167609,40.8741270025
198243,198243,31.2401902610,121.4815541291,50.7523387641
198244,198244,31.2399291633,121.4817282580,89.6700461984
198245,198245,31.2401964083,121.4816148866,62.1933528112
198246,198246,31.2401570349,121.4816248112,53.9074711720
198247,198247,31.2400087580,121.4816755504,61.9660297850
198248,198248,31.2400359665,121.4816836297,61.9215434140
198249,198249,31.2402060878,121.4816822351,66.5363169815
198250,198250,31.2399993082,121.4817860572,76.0793377973
198251,198251,31.2398374293,121.4826832247,196.9581073891
198252,198252,31.2399490553,121.4817343636,52.1738800774
198253,198253,31.2400358258,121.4817773297,49.5933541600
198254,198254,31.2399688431,121.4818057913,38.6580949557
198255,198255,31.2401956615,121.4817276581,53.8239737909
198256,198256,31.2399923967,121.4818468180,60.3633649363
198257,198257,31.2400208844,121.4818095595,61.2719974450
198258,198258,31.2400783277,121.4817197975,54.7655646112
198259,198259,31.2400752191,121.4817875716,59.9765417051
198260,198260,31.2400844496,121.4818943362,85.4389804674
198261,198261,31.2400659056,121.4818071326,59.9264391991
198262,198262,31.2400637146,121.4818262539,65.5106696170
198263,198263,31.2399923944,121.4818831678,52.4592646722
198264,198264,31.2400730378,121.4818839516,47.3192572784
198265,198265,31.2401620257,121.4819323443,59.9169290563
198266,198266,31.2400747285,121.4819770414,38.7753059387
198267,198267,31.2401257148,121.4819747870,35.8775832412
198268,198268,31.2401352703,121.4819535189,44.4054886755
198269,198269,31.2401216682,121.4819301732,40.1943889985
198270,198270,31.2401506583,121.4818616656,55.9721635850
198271,198271,29.5620805978,121.9795572118,-291453.5630780085
198272,198272,31.2402266680,121.4819694374,79.6080309848
198273,198273,31.2402491357,121.4817867244,48.7019696286
198274,198274,31.2401781968,121.4819388538,60.6560598115
198275,198275,31.2401957419,121.4818456218,57.4132427531
198276,198276,31.2401862720,121.4818254135,43.6374355700
198277,198277,29.5611695296,116.4550317298,-1027256.0029920326
198278,198278,29.8212286160,116.9439574867,-906122.9495568889
198279,198279,29.9814900274,116.5240779946,-868491.6083755761
198280,198280,29.9406113122,122.3853253269,-108657.5545849941
198281,198281,30.3019905233,117.5742891449,-647674.4575220228
198282,198282,31.2402843734,121.4817463745,20.9977733479
198283,198283,31.2403161053,121.4817236072,1.8833839167
198284,198284,29.3607310436,116.2283734467,-1061025.7221118996
198285,198285,31.2402990206,121.4819480867,42.2256922201
198286,198286,29.4390731469,121.3709905922,-481161.2647318571
198287,198287,31.2403723148,121.4818480482,40.3675138601
198288,198288,31.2403578857,121.4817470765,28.9782633601
198289,198289,31.2404467836,121.4822948563,143.0116199387
198290,198290,31.2403269840,121.4816480809,26.6911183476
198291,198291,31.2403438898,121.4817056284,41.8356368124
198292,198292,31.2401548507,121.4806202111,-160.8555396019
198293,198293,-nan,-nan,-6292741.6544055268
198294,198294,31.2407949342,121.4832578174,374.6879546427
198295,198295,31.2404410986,121.4817330381,64.4187012710
198296,198296,31.2403880641,121.4818326891,60.7440583486
198297,198297,31.2404137040,121.4818656297,67.4183530889
198298,198298,31.2404454418,121.4817481490,62.2072217563
198299,198299,31.2405179627,121.4819120679,94.0619314668
198300,198300,31.2405426936,121.4819686193,108.1908570295
198301,198301,31.2404263128,121.4819215770,72.2107297769
198302,198302,31.2404138176,121.4822215556,121.3801382290
198303,198303,31.2405700672,121.4825150895,183.8359740643
198304,198304,31.2405579312,121.4817941553,74.7766031187
198305,198305,31.2405801800,121.4818028897,73.8059428303
198306,198306,31.2405841985,121.4816947519,52.4877997102
198307,198307,29.8870397737,116.2738570036,-929806.2487080537
198308,198308,31.2406305482,121.4816851158,65.9327522185
198309,198309,31.2406589522,121.4817263599,60.3890372359
198310,198310,31.2406275424,121.4818065256,69.3903960532
198311,198311,31.2406357600,121.4818680832,76.9770612283
198312,198312,31.2406873117,121.4817396818,77.3696916221
198313,198313,31.2407219655,121.4818920517,100.3782033743
198314,198314,31.2407617868,121.4819072601,92.9335528152
198315,198315,31.2407799928,121.4818460304,78.4493017674
198316,198316,31.2407199320,121.4817040896,66.9891584130
198317,198317,31.2407424309,121.4816919183,44.4044299425
198318,198318,31.2407398441,121.4816503959,46.1765890834
198319,198319,31.2407092644,121.4816388624,38.4580331205
198320,198320,31.2407753357,121.4817516766,70.4260228416
198321,198321,31.2407371853,121.4815978655,51.5937801937
198322,198322,31.2407724413,121.4816281681,60.5061289100
198323,198323,31.2408397587,121.4816358819,68.2858543693
198324,198324,31.2408581240,121.4816083605,64.7203063721
198325,198325,31.2408130419,121.4816030291,53.4655172801
198326,198326,31.2408384098,121.4816104073,52.4320023093
198327,198327,31.2408984440,121.4816020315,70.4915081989
198328,198328,31.2408821102,121.4816032118,63.2338917964
198329,198329,31.2409376210,121.4816115437,74.0317871259
198330,198330,31.2410156168,121.4816929132,92.1445366341
198331,198331,31.2409726535,121.4816170729,74.2710894320
198332,198332,31.2410012558,121.4816619028,71.4786542803
198333,198333,31.2410162017,121.4816147542,88.5023027577
198334,198334,31.2410927301,121.4815997243,94.0632223086
198335,198335,31.2411382804,121.4815923411,87.8946044298
198336,198336,31.2411460096,121.4816200624,83.0676102839
198337,198337,31.2411871248,121.4816043767,83.7359268830
198338,198338,31.2414404699,121.4817354493,39.0826179572
198339,198339,31.2410163886,121.4816102461,55.7948145492
198340,198340,31.2410022517,121.4816368067,54.0984691989
198341,198341,31.2410392267,121.4817959915,67.6787191635
198342,198342,31.2410703799,121.4816869404,79.4675164552
198343,198343,31.2410791186,121.4815954198,55.4035419884
198344,198344,31.2410040718,121.4815891954,-0.1161461460
198345,198345,31.2409897771,121.4815382231,22.7951524429
198346,198346,31.2409365989,121.4815065569,26.2056946943
198347,198347,31.2409683201,121.4814936175,22.5242499086
198348,198348,31.2409360174,121.4815869736,4.1288377255
198349,198349,31.2409551816,121.4814724657,33.5913681318
198350,198350,31.2409991532,121.4814418754,26.3993634089
198351,198351,31.2409180106,121.4814334051,13.2300372041
198352,198352,31.2408865976,121.4814309276,5.9475856573
198353,198353,31.2408923189,121.4812792800,30.7964104909
198354,198354,31.2408962844,121.4813108964,31.0931228197
198355,198355,31.2409889003,121.4811290853,58.3582015718
198356,198356,31.2410096159,121.4812150036,49.3363757315
198357,198357,31.2409897202,121.4813049861,21.7524633471
198358,198358,31.2410841554,121.4811950853,64.1680127277
198359,198359,31.2410575225,121.4813208706,32.9463877583
198360,198360,31.2410630353,121.4812873976,34.7803359088
198361,198361,31.2410412761,121.4812652468,30.8271671652
198362,198362,31.2411672866,121.4810888248,72.6856618384
198363,198363,31.2410876184,121.4810796001,55.3658888823
198364,198364,31.2410164345,121.4810753328,54.6451304070
198365,198365,31.2409131275,121.4812207047,10.3508566203
198366,198366,31.2410171999,121.4810579749,61.8385706927
198367,198367,31.2409419530,121.4811744654,21.0645143849
198368,198368,31.2409154997,121.4811700434,33.1668728353
198369,198369,31.2409523618,121.4809936405,69.7890812730
198370,198370,31.2408661517,121.4811126325,33.4365400478
198371,198371,31.2409270994,121.4810780026,39.4946271937
198372,198372,31.2409074091,121.4810704101,33.2538458789
198373,198373,31.2409184685,121.4810673973,37.9893510897
198374,198374,31.2406107660,121.4815052875,-52.4651274308
198375,198375,31.2406307851,121.4815003195,-60.3782964245
198376,198376,31.2406156995,121.4815628967,-79.5906146899
198377,198377,31.2411031731,121.4807768233,89.0599135510
198378,198378,31.2409565081,121.4808897643,62.7477395718
198379,198379,31.2410236924,121.4808241672,74.1078449659
198380,198380,31.2407569313,121.4812035292,-14.1887637325
198381,198381,31.2409583014,121.4808327480,62.2528917013
198382,198382,31.2407794004,121.4811080247,9.0383166053
198383,198383,31.2407270299,121.4811679071,-11.8370467080
198384,198384,31.2407322265,121.4811071906,-14.0998442401
198385,198385,31.2407645224,121.4810621157,-8.1943369938
198386,198386,31.2407227873,121.4811573380,-29.8931573165
198387,198387,31.2409342131,121.4808156995,45.5072159529
198388,198388,31.2407742336,121.4810133492,9.7202125680
198389,198389,31.2409129343,121.4807867594,44.6299241647
198390,198390,31.2409118207,121.4808039989,64.4166161319
198391,198391,31.2409179173,121.4808164246,62.2598571894
198392,198392,31.2409280958,121.4807835003,44.9218112878
198393,198393,31.2408962692,121.4807626327,35.0426620895
198394,198394,31.2408548797,121.4807545803,45.7790629475
198395,198395,31.2408255929,121.4807550286,37.8385486344
198396,198396,31.2408352198,121.4807576250,15.4929082566
198397,198397,31.2407545838,121.4807722999,29.2240542918
198398,198398,31.2407529753,121.4807591276,45.5652572064
198399,198399,31.2407673149,121.4807693229,47.7678819034
198400,198400,31.2407586700,121.4808186069,22.9888661050
198401,198401,31.2407693939,121.4807963393,20.5472969281
198402,198402,31.2408117724,121.4807501671,30.3618452751
198403,198403,31.2408105275,121.4807674728,35.6522374966
198404,198404,31.2408032555,121.4807545852,30.3479733057
198405,198405,31.2407717107,121.4807877773,22.9774998823
198406,198406,31.2407779075,121.4807815700,14.8066190219
198407,198407,31.2407443970,121.4807416863,24.4345237252
198408,198408,31.2407349670,121.4806720035,14.5205761157
198409,198409,31.2408071977,121.4806209325,21.5408704943
198410,198410,31.2407604292,121.4806107737,22.2217496753
198411,198411,31.2407701350,121.4805995018,19.2290536933
198412,198412,31.2407609180,121.4805753258,35.2816859320
198413,198413,31.2407694357,121.4805462870,25.3900985549
198414,198414,31.2407760447,121.4805347664,26.8724582388
198415,198415,31.2407695946,121.4804855924,42.2189866445
198416,198416,31.2407049091,121.4804767261,16.3844502674
198417,198417,31.2407065423,121.4805147254,17.5588028088
198418,198418,31.2407210416,121.4805016308,28.8044222875
198419,198419,31.2408533494,121.4804512880,46.8464112650
198420,198420,31.2407612384,121.4804640865,40.3034486216
198421,198421,31.2406623904,121.4804980168,7.1186248980
198422,198422,31.2406452486,121.4804638364,16.4152245704
198423,198423,31.2406694297,121.4804612379,34.8084790692
198424,198424,31.2406785590,121.4804529996,44.6950745791
198425,198425,31.2407864944,121.4804131202,48.9728655717
198426,198426,31.2406787845,121.4804660084,21.3137635956
198427,198427,31.2406283103,121.4804520901,8.5578257518
198428,198428,31.2406174686,121.4804129566,21.9436950765
198429,198429,31.2406193677,121.4804704380,16.9837628581
198430,198430,31.2406441486,121.4804541612,6.7359259492
198431,198431,31.2406390751,121.4804229562,24.9324217014
198432,198432,31.2405509648,121.4804486723,24.9191014740
198433,198433,31.2405820877,121.4804008220,4.8917807458
198434,198434,31.2405600235,121.4803629191,22.2292623963
198435,198435,31.2406033143,121.4803467525,24.7116806761
198436,198436,31.2406504875,121.4802996982,14.8391054573
198437,198437,31.2406396079,121.4802661257,26.2632630094
198438,198438,31.2406822055,121.4802394214,24.4564985853
198439,198439,31.2406372662,121.4802716710,18.6288520688
198440,198440,31.2408823263,121.4799178289,84.2272523627
198441,198441,31.2405923627,121.4801452449,7.8297618409
198442,198442,31.2407315390,121.4801488002,31.1509522189
198443,198443,31.2407250232,121.4800192221,48.3621274312
198444,198444,31.2407593971,121.4799313619,75.0094332740
198445,198445,31.2406326989,121.4801038883,34.2884427674
198446,198446,31.2406291212,121.4799010593,62.4280552649
198447,198447,31.2406521330,121.4798506050,67.2219174052
198448,198448,31.2405378667,121.4796114659,121.1810059449
198449,198449,31.2405349834,121.4802005385,13.6662962032
198450,198450,31.2405443205,121.4801221823,39.7940743480
198451,198451,31.2404192592,121.4798756931,59.6709182373
198452,198452,31.2404541019,121.4800605179,60.6208887500
198453,198453,31.2402246223,121.4797499112,56.9189221522
198454,198454,31.2402859655,121.4799775942,55.0703956818
198455,198455,31.2402513673,121.4799665473,44.1308056956
198456,198456,31.2401568193,121.4799784499,61.0365894119
198457,198457,31.2402237217,121.4799079992,111.1038117879
198458,198458,31.2401638322,121.4798137530,94.9922753558
198459,198459,31.2399013574,121.4798828486,63.1233533640
198460,198460,31.2400269120,121.4799901121,106.0233519035
198461,198461,31.2398769125,121.4802995352,140.7523984895
198462,198462,31.2394434167,121.4804721632,184.0186767017
198463,198463,31.2397655568,121.4803098970,135.6377867257
198464,198464,31.2398987261,121.4803124380,123.0683847495
198465,198465,31.2401557745,121.4799020024,67.1946413006
198466,198466,31.2400986162,121.4799085974,81.8556699892
198467,198467,31.2400946375,121.4798905464,81.8901187605
198468,198468,31.2397057695,121.4802438761,114.8998669947
198469,198469,31.2396337126,121.4803127914,129.7663461398
198470,198470,31.2397017155,121.4802299237,134.3873530421
198471,198471,31.2396479268,121.4803751149,147.7551774638
198472,198472,31.2396499084,121.4803953029,146.2151776861
198473,198473,31.2395954222,121.4803390820,136.0743955249
198474,198474,31.2399753606,121.4799172815,77.0831601617
198475,198475,31.2400761877,121.4797954324,96.8592400616
198476,198476,31.2400249058,121.4798478429,79.8538020490
198477,198477,31.2400210578,121.4800486499,61.6043186877
198478,198478,31.2399820626,121.4796746019,91.5088324762
198479,198479,31.2401493313,121.4803435629,34.7248626294
198480,198480,31.2396829453,121.4801240928,109.2193660898
198481,198481,31.2396060098,121.4801959763,110.1129341917
198482,198482,31.2399027042,121.4799793064,66.5371096370
198483,198483,31.2399635383,121.4798298437,79.1830409382
198484,198484,31.2395760985,121.4802322927,107.7186153843
198485,198485,31.2394592367,121.4802924023,129.3747933751
198486,198486,31.2398947601,121.4798648129,96.6866846107
198487,198487,31.2396043830,121.4801511904,117.1714613415
198488,198488,31.2396346250,121.4801388352,109.5110132869
198489,198489,31.2394871524,121.4803273757,127.8553709554
198490,198490,31.2398497018,121.4801817997,79.9925995801
198491,198491,31.2399377531,121.4803346923,20.0138028378
198492,198492,31.2399882098,121.4804120315,13.7616812573
198493,198493,31.2397184424,121.4802327058,85.9073899148
198494,198494,31.2391560841,121.4805534803,167.6413636861
198495,198495,31.2394993365,121.4804207420,110.7395427045
198496,198496,31.2398309355,121.4802292225,59.0990399736
198497,198497,31.2396127017,121.4802763980,89.7380329063
198498,198498,31.2397653531,121.4802550391,71.5376096254
198499,198499,31.2396057293,121.4802109603,87.2118051580
198500,198500,31.2395553633,121.4802112650,84.8007928642
198501,198501,31.2397447414,121.4802440608,57.3886346293
198502,198502,31.2397801048,121.4802936392,53.6109982306
198503,198503,31.2395152372,121.4802138630,106.9433814672
198504,198504,32.1558833637,123.5773929376,-318652.9943296040
198505,198505,31.2394503226,121.4802946194,99.9240193023
198506,198506,33.5679485860,123.1170185872,-395756.8584888023
198507,198507,31.2398310206,121.4804325477,27.9353284990
198508,198508,31.2395495855,121.4802319040,91.0361585754
198509,198509,31.2396399798,121.4802436452,80.1506027060
198510,198510,31.2390661896,121.4805533644,166.1946905064
198511,198511,31.2395965096,121.4802788731,85.7176278184
198512,198512,31.2398486005,121.4804641056,30.6216477038
198513,198513,31.2395393578,121.4802253515,132.5348443917
198514,198514,32.1877999096,126.1623934306,-538621.4441299516
198515,198515,31.2397678185,121.4804689992,28.9986358130
198516,198516,31.2394587830,121.4802952260,83.3096492709
198517,198517,31.2395715661,121.4803494226,72.1837456349
198518,198518,31.2396450278,121.4803908439,47.4454209328
198519,198519,29.5931822815,123.2022186835,-33438.9157509745
198520,198520,31.2398459393,121.4803330296,50.1680397039
198521,198521,31.2391674048,121.4806500553,152.6252493339
198522,198522,31.2392832322,121.4803689164,149.3613777197
198523,198523,31.2396330770,121.4804331790,80.7843994117
198524,198524,31.2397542056,121.4804445114,79.7595739130
198525,198525,31.2395495138,121.4808030412,45.0132832971
198526,198526,31.2395844705,121.4808471775,72.5172439231
198527,198527,31.2395928774,121.4808717206,81.0172702680
