387887,387887,-nan,-nan,-6292741.6544055268
387888,387888,-nan,-nan,-6292741.6544055268
387889,387889,-nan,-nan,-6292741.6544055268
387890,387890,-nan,-nan,-6292741.6544055268
387891,387891,-nan,-nan,-6292741.6544055268
387892,387892,-nan,-nan,-6292741.6544055268
387893,387893,-nan,-nan,-6292741.6544055268
387896,387896,-nan,-nan,-6292741.6544055268
387898,387898,-nan,-nan,-6292741.6544055268
387899,387899,-nan,-nan,-6292741.6544055268
387901,387901,-nan,-nan,-6292741.6544055268
387902,387902,-nan,-nan,-6292741.6544055268
387903,387903,-nan,-nan,-6292741.6544055268
387904,387904,-nan,-nan,-6292741.6544055268
387905,387905,-nan,-nan,-6292741.6544055268
387906,387906,-nan,-nan,-6292741.6544055268
387907,387907,-nan,-nan,-6292741.6544055268
387908,387908,-nan,-nan,-6292741.6544055268
387909,387909,-nan,-nan,-6292741.6544055268
387910,387910,-nan,-nan,-6292741.6544055268
387911,387911,-nan,-nan,-6292741.6544055268
387912,387912,-nan,-nan,-6292741.6544055268
387913,387913,-nan,-nan,-6292741.6544055268
387914,387914,-nan,-nan,-6292741.6544055268
387915,387915,-nan,-nan,-6292741.6544055268
387916,387916,-nan,-nan,-6292741.6544055268
387917,387917,-nan,-nan,-6292741.6544055268
387918,387918,-nan,-nan,-6292741.6544055268
387919,387919,-nan,-nan,-6292741.6544055268
387920,387920,-nan,-nan,-6292741.6544055268
387921,387921,-nan,-nan,-6292741.6544055268
387922,387922,-nan,-nan,-6292741.6544055268
387923,387923,-nan,-nan,-6292741.6544055268
387924,387924,-nan,-nan,-6292741.6544055268
387925,387925,-nan,-nan,-6292741.6544055268
387926,387926,-nan,-nan,-6292741.6544055268
387927,387927,-nan,-nan,-6292741.6544055268
387928,387928,-nan,-nan,-6292741.6544055268
387929,387929,-nan,-nan,-6292741.6544055268
387930,387930,-nan,-nan,-6292741.6544055268
387931,387931,-nan,-nan,-6292741.6544055268
387932,387932,-nan,-nan,-6292741.6544055268
387933,387933,-nan,-nan,-6292741.6544055268
387934,387934,-nan,-nan,-6292741.6544055268
387935,387935,-nan,-nan,-6292741.6544055268
387936,387936,-nan,-nan,-6292741.6544055268
387937,387937,-nan,-nan,-6292741.6544055268
387938,387938,-nan,-nan,-6292741.6544055268
387939,387939,-nan,-nan,-6292741.6544055268
387940,387940,-nan,-nan,-6292741.6544055268
387941,387941,-nan,-nan,-6292741.6544055268
387942,387942,-nan,-nan,-6292741.6544055268
387943,387943,-nan,-nan,-6292741.6544055268
387944,387944,-nan,-nan,-6292741.6544055268
387945,387945,-nan,-nan,-6292741.6544055268
387946,387946,-nan,-nan,-6292741.6544055268
387947,387947,-nan,-nan,-6292741.6544055268
387948,387948,-nan,-nan,-6292741.6544055268
387949,387949,-nan,-nan,-6292741.6544055268
387950,387950,-nan,-nan,-6292741.6544055268
387951,387951,-nan,-nan,-6292741.6544055268
387952,387952,-nan,-nan,-6292741.6544055268
387953,387953,-nan,-nan,-6292741.6544055268
387954,387954,22.3685181926,114.1155466975,-275.3858575419
387955,387955,22.3684001203,114.1158900943,-67.2927198601
387956,387956,22.3685254202,114.1158341338,-103.4988945266
387957,387957,22.3685052725,114.1158122460,-92.3811008204
387958,387958,22.3684849902,114.1160882660,64.9502150479
387959,387959,22.3685751672,114.1159627109,10.1093201205
387960,387960,22.3685017394,114.1159770758,22.6812315484
387961,387961,22.3684321668,114.1160128069,57.0967438999
387962,387962,22.3684669954,114.1160495656,41.9644356174
387963,387963,22.3684741400,114.1160581997,41.7331119447
387964,387964,22.3684861704,114.1159136332,-0.0194079587
387965,387965,22.3680973683,114.1159924353,34.1107244086
387966,387966,22.3685314580,114.1159925483,45.5435849543
387967,387967,22.3685086296,114.1160613634,23.0351856255
387968,387968,22.3684790967,114.1160062264,31.1165350487
387969,387969,22.3683948273,114.1160075733,29.7118227916
387970,387970,22.3683581430,114.1159766854,29.7673871924
387971,387971,22.3683496213,114.1159879292,40.0745873561
387972,387972,22.3683842867,114.1160069676,24.1376645719
387973,387973,22.3683794484,114.1159907526,30.5537669700
387974,387974,22.3683270945,114.1159675389,34.9911020463
387975,387975,22.3685257993,114.1160850096,10.2575789765
387976,387976,22.3683333026,114.1159772516,22.5846409029
387977,387977,22.3683584404,114.1160015128,13.7318506604
387978,387978,22.3684511727,114.1160758963,-2.7395955963
387979,387979,22.3685362839,114.1160457728,7.9868111179
387980,387980,22.3683283646,114.1159807576,24.0167932490
387981,387981,22.3683838747,114.1160093414,17.1017514876
387982,387982,22.3683835198,114.1160125616,25.6030609673
387983,387983,22.3683504868,114.1159813018,33.3402712372
387984,387984,22.3684787680,114.1160168974,56.1649174722
387985,387985,22.3684850792,114.1160296931,47.0979454699
387986,387986,22.3684205023,114.1160153659,45.8039540088
387987,387987,22.3684521798,114.1160386272,36.2129492754
387988,387988,22.3684692241,114.1160345625,39.0080441514
387989,387989,22.3684753790,114.1160051168,40.1715703077
387990,387990,22.3684764392,114.1160153744,48.2015995154
387991,387991,22.3684722594,114.1160184598,68.6441046843
387992,387992,22.3684659950,114.1160378206,33.6103476329
387993,387993,22.3684274780,114.1161703975,91.6486080290
387994,387994,22.3685168958,114.1159091629,14.3284622193
387995,387995,22.3683107795,114.1162973940,200.7306827067
387996,387996,22.3684859349,114.1159958510,40.0820952653
387997,387997,22.3685099428,114.1160131256,39.6811619229
387998,387998,22.3685339348,114.1159778255,6.6382721688
387999,387999,22.3685201054,114.1160684076,19.3954052100
388000,388000,22.3685050083,114.1159958945,14.7656745718
388001,388001,22.3684557905,114.1161164794,67.4702306767
388002,388002,22.3685020015,114.1161218907,38.3619379716
388003,388003,22.3684923987,114.1161710670,45.6508446972
388004,388004,22.3685141639,114.1160033659,19.2724515349
388005,388005,22.3684653468,114.1160840435,56.6989224311
388006,388006,22.3684941676,114.1160720767,28.2312111986
388007,388007,22.3684542998,114.1162682642,79.1953082740
388008,388008,22.3684804107,114.1160430916,24.8604475455
388009,388009,22.3684570364,114.1160682279,36.1856224563
388010,388010,22.3683098835,114.1160267401,44.4297729577
388011,388011,22.3684527226,114.1160794444,38.6376297019
388012,388012,22.3684402009,114.1162451052,53.8678555863
388013,388013,22.3684676602,114.1160539176,49.1125867346
388014,388014,22.3684685390,114.1160404847,53.5245964018
388015,388015,22.3684730797,114.1160569316,43.5405924826
388016,388016,22.3684738416,114.1161312915,40.1137333742
388017,388017,22.3682987411,114.1161041245,40.4912871970
388018,388018,22.3684939229,114.1162167696,13.7064139005
388019,388019,22.3681694877,114.1160580636,50.1163291608
388020,388020,22.3684126883,114.1161693852,55.1064470973
388021,388021,22.3684508972,114.1161227361,43.8199064413
388022,388022,22.3684733010,114.1160712339,60.5155030310
388023,388023,22.3684865842,114.1161113126,40.1999650393
388024,388024,22.3684611399,114.1160500569,69.0017234132
388025,388025,22.3684693870,114.1160388741,71.4627799531
388026,388026,22.3684659905,114.1160422854,68.3952313431
388027,388027,22.3684720290,114.1160524161,68.0391754563
388028,388028,22.3684863462,114.1160378320,61.4630283461
388029,388029,22.3684892407,114.1160834310,42.0172612792
388030,388030,22.3684793110,114.1160169175,51.6484943178
388031,388031,22.3684845431,114.1160111478,50.2567329807
388032,388032,22.3684993512,114.1160193781,62.2828840629
388033,388033,22.3684699520,114.1161382833,82.4228600316
388034,388034,22.3685446269,114.1160035137,55.1800779823
388035,388035,22.3685029894,114.1161731752,92.2694248270
388036,388036,22.3684992155,114.1160310849,69.0382294689
388037,388037,22.3683714537,114.1162881782,198.8780606412
388038,388038,22.3685133167,114.1160288728,62.3397910657
388039,388039,22.3685697447,114.1159868616,29.5367803407
388040,388040,22.3683099476,114.1163929107,241.9006183418
388041,388041,22.3684749433,114.1162288400,108.2140192635
388042,388042,22.3685710089,114.1160134525,31.1575322094
388043,388043,22.3685356343,114.1160300145,33.0790784670
388044,388044,22.3684615397,114.1160825680,56.7125651022
388045,388045,22.3683018307,114.1163651200,232.5553701865
388046,388046,22.3685170156,114.1160473269,29.3515986751
388047,388047,22.3685049365,114.1160256082,26.2096804908
388048,388048,22.3685195049,114.1159771078,10.3219222959
388049,388049,22.3685108492,114.1160506554,11.2817656085
388050,388050,22.3684405176,114.1160663212,57.0482854824
388051,388051,22.3683886346,114.1161377140,100.9412887297
388052,388052,22.3684978142,114.1159609219,18.7411849645
388053,388053,22.3684342105,114.1160572199,72.4340690881
388054,388054,22.3684270658,114.1160999954,77.9610198325
388055,388055,22.3684676285,114.1160223147,46.3760171987
388056,388056,22.3684544268,114.1160617459,60.8002448776
388057,388057,22.3684517857,114.1160586018,73.1584178603
388058,388058,22.3684429498,114.1160062551,70.1662459283
388059,388059,22.3684980591,114.1160361606,41.7729775640
388060,388060,22.3684304960,114.1160290959,61.9833085478
388061,388061,22.3684759038,114.1160243326,43.4338202878
388062,388062,22.3682918701,114.1163415323,235.8856445748
388063,388063,22.3684415098,114.1160506312,73.0246300106
388064,388064,22.3684120819,114.1160968287,96.7281031471
388065,388065,22.3684454291,114.1160441521,67.5396965188
388066,388066,22.3684527128,114.1160364960,69.0114531205
388067,388067,22.3684636850,114.1159823600,52.1820160018
388068,388068,22.3684618244,114.1160027959,60.3037064491
388069,388069,22.3684652467,114.1160494106,68.8093435585
388070,388070,22.3684228263,114.1159933039,51.9595173488
388071,388071,22.3684976122,114.1159945446,52.2309028473
388072,388072,22.3685059277,114.1160087435,56.1187913499
388073,388073,22.3682726179,114.1159487352,40.0226205449
388074,388074,22.3684745757,114.1160609018,21.2008730672
388075,388075,22.3685025522,114.1160583299,34.1135164438
388076,388076,22.3683077054,114.1160833809,17.4582827582
388077,388077,22.3685209619,114.1160722118,37.0311624486
388078,388078,22.3685187921,114.1160875179,30.5966547026
388079,388079,22.3685157612,114.1161393606,33.7595577061
388080,388080,22.3685363862,114.1161000744,25.0976490188
388081,388081,22.3685340352,114.1160508053,40.1320992739
388082,388082,22.3685017748,114.1160696926,42.1667524488
388083,388083,22.3684219721,114.1160397955,48.2298819436
388084,388084,22.3684258120,114.1162278524,85.4510093316
388085,388085,22.3684081758,114.1161757804,59.9829978187
388086,388086,22.3684367004,114.1160846708,24.8771248686
388087,388087,22.3684698707,114.1161038568,11.0223456177
388088,388088,22.3684973243,114.1160075246,41.7160567160
388089,388089,22.3681933927,114.1159913121,24.7640775629
388090,388090,22.3684110786,114.1161470983,75.0812428532
388091,388091,22.3684488875,114.1160249634,72.7778525592
388092,388092,22.3684654019,114.1159707586,57.1114784199
388093,388093,22.3684145521,114.1160638159,74.3091000132
388094,388094,22.3684579013,114.1159110627,51.5192993466
388095,388095,22.3684355719,114.1161222170,47.3753110381
388096,388096,22.3684651928,114.1160578756,22.2074806735
388097,388097,22.3685243964,114.1160067763,43.0550922592
388098,388098,22.3684923455,114.1159997970,42.6264903634
388099,388099,22.3684837007,114.1159873212,47.9592747511
388100,388100,22.3685733111,114.1159652615,81.1922025536
388101,388101,22.3685306418,114.1160385444,57.9398235571
388102,388102,22.3685443069,114.1160040480,47.0900689656
388103,388103,22.3685615701,114.1159601308,62.4420677638
388104,388104,22.3685143511,114.1160799344,47.4228661647
388105,388105,22.3685055136,114.1160785818,49.5364218808
388106,388106,22.3684708614,114.1161165920,78.9066134069
388107,388107,22.3685256682,114.1158235650,19.9494409874
388108,388108,22.3685026104,114.1160410946,46.1754166911
388109,388109,-nan,-nan,-nan
388110,388110,22.3685316001,114.1158031453,26.8765171775
388111,388111,22.3684976458,114.1159584988,10.3092426798
388112,388112,22.3685461721,114.1159141082,-15.2615705991
388113,388113,22.3685615087,114.1159299353,-12.5671243275
388114,388114,22.3685441994,114.1158906139,-17.5851996816
388115,388115,22.3684872560,114.1159137901,11.9137697335
388116,388116,22.3685116284,114.1159324638,27.6981408101
388117,388117,22.3684850639,114.1159554993,30.3481844962
388118,388118,22.3684871188,114.1159424963,35.2105376957
388119,388119,22.3684492703,114.1159955769,77.5471122391
388120,388120,22.3684329158,114.1159930182,56.9329419398
388121,388121,22.3684766445,114.1160279693,48.7947426817
388122,388122,22.3685161682,114.1160649508,58.8035074643
388123,388123,22.3684847781,114.1160482593,62.4441485683
388124,388124,22.3685267261,114.1159721314,74.2427104773
388125,388125,22.3684890644,114.1160224903,66.0180996030
388126,388126,22.3684694305,114.1160150454,63.0584641799
388127,388127,22.3685124080,114.1159460902,28.9863475723
388128,388128,22.3684689416,114.1159930076,64.2663382371
388129,388129,22.3684364071,114.1159967534,60.9698832066
388130,388130,22.3684918382,114.1160200835,58.4182745917
388131,388131,22.3684821485,114.1160345778,43.2155781401
388132,388132,22.3684359747,114.1160156296,48.5950667788
388133,388133,22.3683816099,114.1159612635,51.5585685619
388134,388134,22.3685163525,114.1160703024,23.8986451148
388135,388135,22.3685120007,114.1161662460,34.8935174383
388136,388136,22.3685367878,114.1161265373,31.3898705997
388137,388137,22.3685581874,114.1161495014,18.3973445839
388138,388138,-nan,-nan,-6292741.6544055268
388139,388139,-nan,-nan,-6292741.6544055268
388140,388140,-nan,-nan,-6292741.6544055268
388141,388141,-nan,-nan,-6292741.6544055268
388142,388142,-nan,-nan,-6292741.6544055268
388143,388143,-nan,-nan,-6292741.6544055268
388144,388144,-nan,-nan,-6292741.6544055268
388145,388145,22.3688214034,114.1156045974,-120.5333832312
388146,388146,-nan,-nan,-6292741.6544055268
388147,388147,-nan,-nan,-6292741.6544055268
388148,388148,22.3684553883,114.1160736410,5.0438841231
388149,388149,22.3686086919,114.1160015138,57.3713012319
388150,388150,-nan,-nan,-6292741.6544055268
388151,388151,22.3681205726,114.1159707356,8.8210360734
388152,388152,-nan,-nan,-6292741.6544055268
388153,388153,-nan,-nan,-6292741.6544055268
388154,388154,22.3692272614,114.1159683452,106.7349007755
388155,388155,-nan,-nan,-6292741.6544055268
388156,388156,22.3669232258,114.1143089548,-852.4177020530
388157,388157,-nan,-nan,-6292741.6544055268
388158,388158,22.3688136515,114.1158562745,70.6993661607
388159,388159,22.3688543733,114.1158925379,79.7523416179
388160,388160,-nan,-nan,-6292741.6544055268
388161,388161,-nan,-nan,-6292741.6544055268
388162,388162,-nan,-nan,-6292741.6544055268
388163,388163,-nan,-nan,-6292741.6544055268
388164,388164,-nan,-nan,-6292741.6544055268
388165,388165,-nan,-nan,-6292741.6544055268
388166,388166,22.3683805044,114.1154774475,-144.5485481173
388167,388167,-nan,-nan,-6292741.6544055268
388168,388168,-nan,-nan,-6292741.6544055268
388169,388169,-nan,-nan,-6292741.6544055268
388170,388170,-nan,-nan,-6292741.6544055268
388171,388171,-nan,-nan,-6292741.6544055268
388172,388172,-nan,-nan,-6292741.6544055268
388173,388173,-nan,-nan,-6292741.6544055268
388174,388174,-nan,-nan,-6292741.6544055268
388175,388175,-nan,-nan,-6292741.6544055268
388176,388176,-nan,-nan,-6292741.6544055268
388177,388177,-nan,-nan,-6292741.6544055268
388178,388178,-nan,-nan,-6292741.6544055268
388179,388179,-nan,-nan,-6292741.6544055268
388180,388180,-nan,-nan,-6292741.6544055268
388181,388181,-nan,-nan,-6292741.6544055268
388182,388182,-nan,-nan,-6292741.6544055268
388183,388183,-nan,-nan,-6292741.6544055268
388184,388184,-nan,-nan,-6292741.6544055268
388185,388185,-nan,-nan,-6292741.6544055268
388186,388186,-nan,-nan,-6292741.6544055268
388187,388187,-nan,-nan,-6292741.6544055268
388188,388188,-nan,-nan,-6292741.6544055268
388189,388189,-nan,-nan,-6292741.6544055268
388190,388190,-nan,-nan,-6292741.6544055268
388191,388191,-nan,-nan,-6292741.6544055268
388192,388192,-nan,-nan,-6292741.6544055268
388193,388193,-nan,-nan,-6292741.6544055268
388194,388194,-nan,-nan,-6292741.6544055268
388195,388195,-nan,-nan,-6292741.6544055268
388196,388196,-nan,-nan,-6292741.6544055268
388197,388197,-nan,-nan,-6292741.6544055268
388198,388198,-nan,-nan,-6292741.6544055268
388199,388199,-nan,-nan,-6292741.6544055268
388200,388200,-nan,-nan,-6292741.6544055268
388201,388201,-nan,-nan,-6292741.6544055268
388202,388202,-nan,-nan,-6292741.6544055268
388203,388203,-nan,-nan,-6292741.6544055268
388204,388204,-nan,-nan,-6292741.6544055268
388205,388205,-nan,-nan,-6292741.6544055268
388206,388206,-nan,-nan,-6292741.6544055268
388207,388207,-nan,-nan,-6292741.6544055268
388208,388208,-nan,-nan,-6292741.6544055268
388209,388209,-nan,-nan,-6292741.6544055268
388210,388210,-nan,-nan,-6292741.6544055268
388211,388211,-nan,-nan,-6292741.6544055268
388212,388212,-nan,-nan,-6292741.6544055268
388213,388213,-nan,-nan,-6292741.6544055268
388214,388214,-nan,-nan,-6292741.6544055268
388215,388215,-nan,-nan,-6292741.6544055268
388216,388216,22.3689384328,114.1151342114,11.0524418290
388217,388217,22.3689327376,114.1151409189,19.8768728167
388218,388218,-nan,-nan,-6292741.6544055268
388219,388219,-nan,-nan,-6292741.6544055268
388220,388220,-nan,-nan,-6292741.6544055268
388221,388221,-nan,-nan,-6292741.6544055268
388222,388222,22.3689336469,114.1151835040,48.5962436557
388223,388223,22.3689509616,114.1151647905,42.7494016384
388224,388224,22.3689295971,114.1152436929,58.1050581179
388225,388225,22.3689388242,114.1152293301,52.6263448421
388226,388226,22.3689445124,114.1153802538,93.1302729164
388227,388227,-nan,-nan,-6292741.6544055268
388228,388228,-nan,-nan,-6292741.6544055268
388229,388229,-nan,-nan,-6292741.6544055268
388230,388230,22.3689546800,114.1155099516,123.2990292427
388231,388231,-nan,-nan,-6292741.6544055268
388232,388232,-nan,-nan,-6292741.6544055268
388233,388233,22.3689221340,114.1153112646,65.3920512545
388234,388234,22.3689249860,114.1152699391,55.8750201273
388235,388235,22.3688357749,114.1151112750,11.8017213869
388236,388236,-nan,-nan,-6292741.6544055268
388237,388237,22.3689436826,114.1150835840,9.7932330062
388238,388238,22.3689851615,114.1151285048,27.4557215918
388239,388239,22.3690096835,114.1150783790,19.0566358313
388240,388240,-nan,-nan,-6292741.6544055268
388241,388241,-nan,-nan,-6292741.6544055268
388242,388242,-nan,-nan,-6292741.6544055268
388243,388243,-nan,-nan,-6292741.6544055268
388244,388244,-nan,-nan,-6292741.6544055268
388245,388245,-nan,-nan,-6292741.6544055268
388246,388246,-nan,-nan,-6292741.6544055268
388247,388247,-nan,-nan,-6292741.6544055268
388248,388248,-nan,-nan,-6292741.6544055268
388249,388249,-nan,-nan,-6292741.6544055268
388250,388250,-nan,-nan,-6292741.6544055268
388251,388251,-nan,-nan,-6292741.6544055268
388252,388252,22.3697076066,114.1155245968,147.4038764776
388253,388253,22.3697761483,114.1155985027,166.7353486369
388254,388254,22.3693493846,114.1150755516,53.3125196840
388255,388255,-nan,-nan,-6292741.6544055268
388256,388256,22.3693693348,114.1149990790,35.9278815401
388257,388257,22.3694887651,114.1150771849,101.5055143266
388258,388258,22.3694013926,114.1150489402,60.7235708168
388259,388259,22.3694240207,114.1150540275,64.9093254160
388260,388260,22.3694141781,114.1149724256,48.0705961388
388261,388261,22.3694937360,114.1149768436,94.6788958446
388262,388262,-nan,-nan,-6292741.6544055268
388263,388263,-nan,-nan,-6292741.6544055268
388264,388264,22.3694152683,114.1149602777,30.1946535801
388265,388265,22.3694245991,114.1149546189,37.9816708472
388266,388266,22.3694076396,114.1149490876,39.6093200919
388267,388267,22.3692514040,114.1146207942,28.3030787174
388268,388268,22.3692762555,114.1146434530,31.9683573650
388269,388269,22.3692663312,114.1146274895,34.3947551883
388270,388270,-nan,-nan,-6292741.6544055268
388271,388271,-nan,-nan,-6292741.6544055268
388272,388272,-nan,-nan,-6292741.6544055268
388273,388273,-nan,-nan,-6292741.6544055268
388274,388274,22.3695799934,114.1150515564,42.7150161966
388275,388275,22.3695038046,114.1149557293,48.4487862473
388276,388276,22.3692744313,114.1147588351,67.0779326522
388277,388277,22.3692807525,114.1147337587,62.8100481253
388278,388278,22.3692747685,114.1146713109,60.0175929033
388279,388279,22.3693411020,114.1147913233,70.4479075131
388280,388280,22.3693165339,114.1146656380,51.5890094589
388281,388281,22.3693183752,114.1145508350,33.5853818660
388282,388282,-nan,-nan,-6292741.6544055268
388283,388283,-nan,-nan,-6292741.6544055268
388284,388284,-nan,-nan,-6292741.6544055268
388285,388285,-nan,-nan,-6292741.6544055268
388286,388286,-nan,-nan,-6292741.6544055268
388287,388287,-nan,-nan,-6292741.6544055268
388288,388288,-nan,-nan,-6292741.6544055268
388289,388289,-nan,-nan,-6292741.6544055268
388290,388290,-nan,-nan,-6292741.6544055268
388291,388291,-nan,-nan,-6292741.6544055268
388292,388292,-nan,-nan,-6292741.6544055268
388293,388293,-nan,-nan,-6292741.6544055268
388294,388294,-nan,-nan,-6292741.6544055268
388295,388295,-nan,-nan,-6292741.6544055268
388296,388296,-nan,-nan,-6292741.6544055268
388297,388297,-nan,-nan,-6292741.6544055268
388298,388298,-nan,-nan,-6292741.6544055268
388299,388299,-nan,-nan,-6292741.6544055268
388300,388300,-nan,-nan,-6292741.6544055268
388301,388301,-nan,-nan,-6292741.6544055268
388302,388302,-nan,-nan,-6292741.6544055268
388303,388303,-nan,-nan,-6292741.6544055268
388304,388304,22.3693971369,114.1145535578,176.4461327943
388305,388305,-nan,-nan,-6292741.6544055268
388306,388306,22.3695412189,114.1139834274,-30.8592991031
388307,388307,22.3695137245,114.1144371319,283.2674820269
388308,388308,-nan,-nan,-nan
388309,388309,22.3695111830,114.1143320767,131.1951936493
388310,388310,22.3695557080,114.1142126420,63.9564412640
388311,388311,22.3695524785,114.1141024209,-26.0931992016
388312,388312,22.3695681337,114.1141886621,7.8770006381
388313,388313,22.3695021211,114.1147351745,375.9248672475
388314,388314,22.3695534695,114.1142385459,72.5389818860
388315,388315,-nan,-nan,-nan
388316,388316,22.3694789293,114.1143936396,102.2324102097
388317,388317,22.3692359571,114.1148102890,378.9256538289
388318,388318,22.3692550305,114.1147361685,363.1863446101
388319,388319,-nan,-nan,-6292741.6544055268
388320,388320,-nan,-nan,-6292741.6544055268
388321,388321,-nan,-nan,-6292741.6544055268
388322,388322,22.3692738615,114.1146665011,367.1793349489
388323,388323,22.3693414716,114.1147761380,421.1446268584
388324,388324,22.3692562319,114.1147566023,387.9630115228
388325,388325,22.3692755386,114.1147395007,366.4593702701
388326,388326,22.3693401169,114.1147694402,391.9979589195
388327,388327,22.3693386588,114.1148111083,389.3568028062
388328,388328,22.3693599162,114.1148476730,390.6652265832
388329,388329,22.3694801109,114.1149873980,420.9893139736
388330,388330,22.3693059665,114.1147566061,335.3392743613
388331,388331,22.3693055125,114.1147150897,329.4440798237
388332,388332,22.3692649739,114.1147318267,333.8757217489
388333,388333,22.3692667057,114.1147534429,335.1083050645
388334,388334,22.3692565224,114.1148806621,376.5359167679
388335,388335,22.3692916083,114.1149280460,382.8822107172
388336,388336,22.3694201765,114.1145558642,182.4451847530
388337,388337,22.3693908636,114.1150352876,441.5381786141
388338,388338,22.3695052493,114.1151629281,490.3549494014
388339,388339,22.3695681979,114.1147674346,420.3149577147
388340,388340,-nan,-nan,-6292741.6544055268
388341,388341,-nan,nan,-nan
388342,388342,-0.0141706765,-179.3353929534,111703060280170288607967187126829954835005321660906028627822624405566034244741821520811859104827020882739200.0000000000
388343,388343,-nan,-nan,-nan
388344,388344,22.3694125803,114.1138585722,-447.2525761719
