GPS_week,GPS_tow,Latitude(deg),Longitude(deg),Altitude(m)
2166,137853.000,22.29882208,114.17789684,4.770
2166,137854.000,22.29882564,114.17789642,4.770
2166,137855.000,22.29880938,114.17789286,4.770
2166,137856.000,22.29880936,114.17789285,4.770
2166,137857.000,22.29881757,114.17788943,4.770
2166,137858.000,22.29882338,114.17789066,4.770
2166,137859.000,22.29882351,114.17789070,4.770
2166,137860.000,22.29882706,114.17789187,4.770
2166,137861.000,22.29883020,114.17789320,4.770
2166,137862.000,22.29882431,114.17789137,4.770
2166,137863.000,22.29882938,114.17789226,4.770
2166,137864.000,22.29882360,114.17788922,4.770
2166,137865.000,22.29882340,114.17789066,4.770
2166,137866.000,22.29882627,114.17789235,4.770
2166,137867.000,22.29877624,114.17784648,4.770
2166,137868.000,22.29882627,114.17789235,4.770
2166,137869.000,22.29883252,114.17789629,4.770
2166,137870.000,22.29878694,114.17785799,4.770
2166,137871.000,22.29875146,114.17779000,4.770
2166,137872.000,22.29877814,114.17783809,4.770
2166,137873.000,22.29882937,114.17789307,4.770
2166,137874.000,22.29882628,114.17789235,4.770
2166,137875.000,22.29883800,114.17790085,4.770
2166,137876.000,22.29882974,114.17789511,4.770
2166,137877.000,22.29883248,114.17789930,4.770
2166,137878.000,22.29883637,114.17790129,4.770
2166,137879.000,22.29880047,114.17787528,4.770
2166,137880.000,22.29883525,114.17790051,4.770
2166,137881.000,22.29883097,114.17789774,4.770
2166,137882.000,22.29882732,114.17789415,4.770
2166,137883.000,22.29882314,114.17789581,4.770
2166,137884.000,22.29882471,114.17789167,4.770
2166,137885.000,22.29882451,114.17789164,4.770
2166,137886.000,22.29882234,114.17789692,4.770
2166,137887.000,22.29880403,114.17790069,4.770
2166,137888.000,22.29880649,114.17790945,4.770
2166,137889.000,22.29880360,114.17791095,4.770
2166,137890.000,22.29881839,114.17792989,4.770
2166,137891.000,22.29882003,114.17792766,4.770
2166,137892.000,22.29881888,114.17792885,4.770
2166,137893.000,22.29881892,114.17792863,4.770
2166,137894.000,22.29881726,114.17793065,4.770
2166,137895.000,22.29881802,114.17793071,4.770
2166,137896.000,22.29881903,114.17792785,4.770
2166,137897.000,22.29880631,114.17790929,4.770
2166,137898.000,22.29880631,114.17790929,4.770
2166,137899.000,22.29882546,114.17789652,4.770
2166,137900.000,22.29881733,114.17789458,4.770
2166,137901.000,22.29880879,114.17789548,4.770
2166,137902.000,22.29882421,114.17790744,4.770
2166,137903.000,22.29883287,114.17794730,4.770
2166,137904.000,22.29865855,114.17833741,4.770
2166,137905.000,22.29858469,114.17829720,4.770
2166,137906.000,22.29858773,114.17830444,4.770
2166,137907.000,22.29859824,114.17829524,4.770
2166,137908.000,22.29864558,114.17833116,4.770
2166,137909.000,22.29863080,114.17832666,4.770
2166,137910.000,22.29865843,114.17832632,4.770
2166,137911.000,22.29883150,114.17794953,4.770
2166,137912.000,22.29882791,114.17792664,4.770
2166,137913.000,22.29882454,114.17790180,4.770
2166,137914.000,22.29881428,114.17789320,4.770
2166,137915.000,22.29881782,114.17790107,4.770
2166,137916.000,22.29882971,114.17789655,4.770
2166,137917.000,22.29883334,114.17790063,4.770
2166,137918.000,22.29879845,114.17788656,4.770
2166,137919.000,22.29880115,114.17789320,4.770
2166,137920.000,22.29880888,114.17789320,4.770
2166,137921.000,22.29881615,114.17789292,4.770
2166,137922.000,22.29879711,114.17788204,4.770
2166,137923.000,22.29879090,114.17787933,4.770
2166,137924.000,22.29879713,114.17788205,4.770
2166,137925.000,22.29879949,114.17788269,4.770
2166,137926.000,22.29878833,114.17787494,4.770
2166,137927.000,22.29878575,114.17786408,4.770
2166,137928.000,22.29878211,114.17786247,4.770
2166,137929.000,22.29878166,114.17786284,4.770
2166,137930.000,22.29877868,114.17785726,4.770
2166,137931.000,22.29878165,114.17786284,4.770
2166,137932.000,22.29878165,114.17786285,4.770
2166,137933.000,22.29878165,114.17786284,4.770
2166,137934.000,22.29878166,114.17786284,4.770
2166,137935.000,22.29877867,114.17785726,4.770
2166,137936.000,22.29877031,114.17784785,4.770
2166,137937.000,22.29877464,114.17785205,4.770
2166,137938.000,22.29877464,114.17785204,4.770
2166,137939.000,22.29876224,114.17782981,4.770
2166,137940.000,22.29877031,114.17784784,4.770
2166,137941.000,22.29876224,114.17782981,4.770
2166,137942.000,22.29876224,114.17782982,4.770
2166,137943.000,22.29877031,114.17784785,4.770
2166,137944.000,22.29877465,114.17785203,4.770
2166,137945.000,22.29877896,114.17786197,4.770
2166,137946.000,22.29877895,114.17786197,4.770
2166,137947.000,22.29877895,114.17786197,4.770
2166,137948.000,22.29877896,114.17786197,4.770
2166,137949.000,22.29877898,114.17786197,4.770
2166,137950.000,22.29877101,114.17785232,4.770
2166,137951.000,22.29875659,114.17783778,4.770
2166,137952.000,22.29874834,114.17782661,4.770
2166,137953.000,22.29876665,114.17784410,4.770
2166,137954.000,22.29876102,114.17784161,4.770
2166,137955.000,22.29873487,114.17783297,4.770
2166,137956.000,22.29875308,114.17783373,4.770
2166,137957.000,22.29876666,114.17784408,4.770
2166,137958.000,22.29876922,114.17784655,4.770
2166,137959.000,22.29876925,114.17784655,4.770
2166,137960.000,22.29877955,114.17786156,4.770
2166,137961.000,22.29877564,114.17785206,4.770
2166,137962.000,22.29877481,114.17784853,4.770
2166,137963.000,22.29877514,114.17785182,4.770
2166,137964.000,22.29877952,114.17785767,4.770
2166,137965.000,22.29877479,114.17784855,4.770
2166,137966.000,22.29876450,114.17783162,4.770
2166,137967.000,22.29877515,114.17785181,4.770
2166,137968.000,22.29878622,114.17787501,4.770
2166,137969.000,22.29879477,114.17788040,4.770
2166,137970.000,22.29879060,114.17787924,4.770
2166,137971.000,22.29879052,114.17787921,4.770
2166,137972.000,22.29878724,114.17787672,4.770
2166,137973.000,22.29879391,114.17787907,4.770
2166,137974.000,22.29881935,114.17793250,4.770
2166,137975.000,22.29880634,114.17789320,4.770
2166,137976.000,22.29882522,114.17792660,4.770
2166,137977.000,22.29884752,114.17793902,4.770
2166,137978.000,22.29886170,114.17793050,4.770
2166,137979.000,22.29887454,114.17792919,4.770
2166,137980.000,22.29892683,114.17782554,4.770
2166,137981.000,22.29906390,114.17761485,4.770
2166,137982.000,22.29919104,114.17775194,4.770
2166,137983.000,22.29914190,114.17768880,4.770
2166,137984.000,22.29914189,114.17768881,4.770
2166,137985.000,22.29918608,114.17773673,4.770
2166,137986.000,22.29919046,114.17774884,4.770
2166,137987.000,22.29917309,114.17772103,4.770
2166,137988.000,22.29918750,114.17774311,4.770
2166,137989.000,22.29920660,114.17777125,4.770
2166,137990.000,22.29920260,114.17776588,4.770
2166,137991.000,22.29919021,114.17774898,4.770
2166,137992.000,22.29920568,114.17777156,4.770
2166,137993.000,22.29920209,114.17776815,4.770
2166,137994.000,22.29920624,114.17777358,4.770
2166,137995.000,22.29920775,114.17777316,4.770
2166,137996.000,22.29919758,114.17775767,4.770
2166,137997.000,22.29920777,114.17777315,4.770
2166,137998.000,22.29920627,114.17777357,4.770
2166,137999.000,22.29921132,114.17778219,4.770
2166,138000.000,22.29921058,114.17778189,4.770
2166,138001.000,22.29921136,114.17778219,4.770
2166,138002.000,22.29920778,114.17777315,4.770
2166,138003.000,22.29920375,114.17776513,4.770
2166,138004.000,22.29919964,114.17775858,4.770
2166,138005.000,22.29920415,114.17776566,4.770
2166,138006.000,22.29921159,114.17777127,4.770
2166,138007.000,22.29921156,114.17777132,4.770
2166,138008.000,22.29920710,114.17776556,4.770
2166,138009.000,22.29921170,114.17777086,4.770
2166,138010.000,22.29921170,114.17777086,4.770
2166,138011.000,22.29921173,114.17777018,4.770
2166,138012.000,22.29921180,114.17777052,4.770
2166,138013.000,22.29921148,114.17777140,4.770
2166,138014.000,22.29921170,114.17777086,4.770
2166,138015.000,22.29921198,114.17777029,4.770
2166,138016.000,22.29921184,114.17777068,4.770
2166,138017.000,22.29921184,114.17777068,4.770
2166,138018.000,22.29921360,114.17777377,4.770
2166,138019.000,22.29921390,114.17777335,4.770
2166,138020.000,22.29921371,114.17777565,4.770
2166,138021.000,22.29942561,114.17738113,4.770
2166,138022.000,22.29939437,114.17737788,4.770
2166,138023.000,22.29938530,114.17737072,4.770
2166,138024.000,22.29939389,114.17737648,4.770
2166,138025.000,22.29939552,114.17737718,4.770
2166,138026.000,22.29938552,114.17737106,4.770
2166,138027.000,22.29938527,114.17737072,4.770
2166,138028.000,22.29939671,114.17738000,4.770
2166,138029.000,22.29939496,114.17737784,4.770
2166,138030.000,22.29939938,114.17738141,4.770
2166,138031.000,22.29941591,114.17739319,4.770
2166,138032.000,22.29941436,114.17738941,4.770
2166,138033.000,22.29940210,114.17738166,4.770
2166,138034.000,22.29948131,114.17747605,4.770
2166,138035.000,22.29942672,114.17740385,4.770
2166,138036.000,22.29947248,114.17745399,4.770
2166,138037.000,22.29942123,114.17739911,4.770
2166,138038.000,22.29941339,114.17739136,4.770
2166,138039.000,22.29949987,114.17748203,4.770
2166,138040.000,22.29949713,114.17749563,4.770
2166,138041.000,22.29949237,114.17748122,4.770
2166,138042.000,22.29950506,114.17746863,4.770
2166,138043.000,22.29949545,114.17748189,4.770
2166,138044.000,22.29944141,114.17730685,4.770
2166,138045.000,22.29956804,114.17744499,4.770
2166,138046.000,22.29985985,114.17749591,4.770
2166,138047.000,22.29993868,114.17740636,4.770
2166,138048.000,22.29993721,114.17740642,4.770
2166,138049.000,22.29992827,114.17743755,4.770
2166,138050.000,22.29986874,114.17759594,4.770
2166,138051.000,22.29987385,114.17760207,4.770
2166,138052.000,22.29986967,114.17753166,4.770
2166,138053.000,22.29985930,114.17753783,4.770
2166,138054.000,22.29981233,114.17750353,4.770
2166,138055.000,22.29983088,114.17752286,4.770
2166,138056.000,22.29976572,114.17747042,4.770
2166,138057.000,22.29974906,114.17745510,4.770
2166,138058.000,22.29974905,114.17745509,4.770
2166,138059.000,22.29982070,114.17743119,4.770
2166,138060.000,22.29987674,114.17741263,4.770
2166,138061.000,22.29987674,114.17741263,4.770
2166,138062.000,22.29985637,114.17740816,4.770
2166,138063.000,22.29987677,114.17741264,4.770
2166,138064.000,22.29990158,114.17743014,4.770
2166,138065.000,22.29988528,114.17743955,4.770
2166,138066.000,22.29990179,114.17743111,4.770
2166,138067.000,22.29990343,114.17743180,4.770
2166,138068.000,22.29988532,114.17744428,4.770
2166,138069.000,22.29987439,114.17746166,4.770
2166,138070.000,22.29980250,114.17748066,4.770
2166,138071.000,22.29982578,114.17750426,4.770
2166,138072.000,22.29981917,114.17749502,4.770
2166,138073.000,22.29979924,114.17748113,4.770
2166,138074.000,22.29986347,114.17742484,4.770
2166,138075.000,22.29979247,114.17745521,4.770
2166,138076.000,22.29976282,114.17747083,4.770
2166,138077.000,22.29976422,114.17746901,4.770
2166,138078.000,22.29977042,114.17746784,4.770
2166,138079.000,22.29977806,114.17747322,4.770
2166,138080.000,22.29976958,114.17746766,4.770
2166,138081.000,22.29977486,114.17747743,4.770
2166,138082.000,22.29976300,114.17747118,4.770
2166,138083.000,22.29976284,114.17747084,4.770
2166,138084.000,22.29975318,114.17745953,4.770
2166,138085.000,22.29958371,114.17745648,4.770
2166,138086.000,22.29982126,114.17749933,4.770
2166,138087.000,22.29976404,114.17747251,4.770
2166,138088.000,22.29985462,114.17753042,4.770
2166,138089.000,22.29983253,114.17752173,4.770
2166,138090.000,22.29976364,114.17747174,4.770
2166,138091.000,22.29976362,114.17747173,4.770
2166,138092.000,22.29974368,114.17745426,4.770
2166,138093.000,22.29956933,114.17745130,4.770
2166,138094.000,22.29955067,114.17745186,4.770
2166,138095.000,22.29975647,114.17746683,4.770
2166,138096.000,22.29980880,114.17750461,4.770
2166,138097.000,22.29976812,114.17747433,4.770
2166,138098.000,22.29980523,114.17750127,4.770
2166,138099.000,22.29975480,114.17745316,4.770
2166,138100.000,22.29978499,114.17746451,4.770
2166,138101.000,22.29977955,114.17747572,4.770
2166,138102.000,22.29982317,114.17751208,4.770
2166,138103.000,22.29983157,114.17751246,4.770
2166,138104.000,22.29983225,114.17751346,4.770
2166,138105.000,22.29977783,114.17748362,4.770
2166,138106.000,22.29982059,114.17750892,4.770
2166,138107.000,22.29980872,114.17750452,4.770
2166,138108.000,22.29977118,114.17747066,4.770
2166,138109.000,22.29977693,114.17748247,4.770
2166,138110.000,22.29977692,114.17748247,4.770
2166,138111.000,22.29982175,114.17750138,4.770
2166,138112.000,22.29980841,114.17750209,4.770
2166,138113.000,22.29977927,114.17748396,4.770
2166,138114.000,22.29980993,114.17750310,4.770
2166,138115.000,22.29982394,114.17750193,4.770
2166,138116.000,22.29983583,114.17750872,4.770
2166,138117.000,22.29983000,114.17751452,4.770
2166,138118.000,22.29983003,114.17751454,4.770
2166,138119.000,22.29983013,114.17751441,4.770
2166,138120.000,22.29983013,114.17751441,4.770
2166,138121.000,22.29983167,114.17751248,4.770
2166,138122.000,22.29983167,114.17751248,4.770
2166,138123.000,22.29983401,114.17751165,4.770
2166,138124.000,22.29983001,114.17751452,4.770
2166,138125.000,22.29983167,114.17751248,4.770
2166,138126.000,22.29983169,114.17751250,4.770
2166,138127.000,22.29983169,114.17751250,4.770
2166,138128.000,22.29983401,114.17751165,4.770
2166,138129.000,22.29983762,114.17750576,4.770
2166,138130.000,22.29983198,114.17751225,4.770
2166,138131.000,22.29983793,114.17750555,4.770
2166,138132.000,22.29983768,114.17750621,4.770
2166,138133.000,22.29983605,114.17750552,4.770
2166,138134.000,22.29983458,114.17751297,4.770
2166,138135.000,22.29983558,114.17751414,4.770
2166,138136.000,22.29987099,114.17753119,4.770
2166,138137.000,22.29989295,114.17749169,4.770
2166,138138.000,22.29956416,114.17744351,4.770
2166,138139.000,22.29994397,114.17740757,4.770
2166,138140.000,22.29994365,114.17740745,4.770
2166,138141.000,22.29991096,114.17746881,4.770
2166,138142.000,22.29988068,114.17763023,4.770
2166,138143.000,22.29985103,114.17758531,4.770
2166,138144.000,22.29987067,114.17752298,4.770
2166,138145.000,22.29987382,114.17751626,4.770
2166,138146.000,22.29988409,114.17750726,4.770
2166,138147.000,22.29986012,114.17753429,4.770
2166,138148.000,22.29988491,114.17763417,4.770
2166,138149.000,22.29955800,114.17744012,4.770
2166,138150.000,22.29953265,114.17745152,4.770
2166,138151.000,22.29953113,114.17744891,4.770
2166,138152.000,22.29950400,114.17747499,4.770
2166,138153.000,22.29956599,114.17743982,4.770
2166,138154.000,22.29955779,114.17743828,4.770
2166,138155.000,22.29955499,114.17744813,4.770
2166,138156.000,22.29990324,114.17748536,4.770
2166,138157.000,22.29986320,114.17759884,4.770
2166,138158.000,22.29988002,114.17749152,4.770
2166,138159.000,22.29984786,114.17751114,4.770
2166,138160.000,22.29982913,114.17751729,4.770
2166,138161.000,22.29984154,114.17752799,4.770
2166,138162.000,22.29984976,114.17752201,4.770
2166,138163.000,22.29983820,114.17752403,4.770
2166,138164.000,22.29983508,114.17752166,4.770
2166,138165.000,22.29983907,114.17752443,4.770
2166,138166.000,22.29984152,114.17753177,4.770
2166,138167.000,22.29983502,114.17754213,4.770
2166,138168.000,22.29984807,114.17755604,4.770
2166,138169.000,22.29990377,114.17747187,4.770
2166,138170.000,22.29990397,114.17747784,4.770
2166,138171.000,22.29990160,114.17748205,4.770
2166,138172.000,22.29990537,114.17748621,4.770
2166,138173.000,22.29989127,114.17749345,4.770
2166,138174.000,22.29958042,114.17745306,4.770
2166,138175.000,22.29989836,114.17748422,4.770
2166,138176.000,22.29989535,114.17747825,4.770
2166,138177.000,22.29984806,114.17754350,4.770
2166,138178.000,22.29988559,114.17750094,4.770
2166,138179.000,22.29986561,114.17760720,4.770
2166,138180.000,22.29988673,114.17764816,4.770
2166,138181.000,22.29985567,114.17760565,4.770
2166,138182.000,22.29975543,114.17741397,4.770
2166,138183.000,22.29984244,114.17752974,4.770
2166,138184.000,22.29982221,114.17751096,4.770
2166,138185.000,22.29983445,114.17751990,4.770
2166,138186.000,22.29983542,114.17753899,4.770
2166,138187.000,22.29988556,114.17746136,4.770
2166,138188.000,22.29983166,114.17752473,4.770
2166,138189.000,22.29983472,114.17753318,4.770
2166,138190.000,22.29986981,114.17761564,4.770
2166,138191.000,22.29987764,114.17763075,4.770
2166,138192.000,22.29981944,114.17752823,4.770
2166,138193.000,22.29984969,114.17758514,4.770
2166,138194.000,22.29983573,114.17753432,4.770
2166,138195.000,22.29984576,114.17753667,4.770
2166,138196.000,22.29985023,114.17755328,4.770
2166,138197.000,22.29983753,114.17754733,4.770
2166,138198.000,22.29987485,114.17752110,4.770
2166,138199.000,22.29987604,114.17762056,4.770
2166,138200.000,22.29988717,114.17764612,4.770
2166,138201.000,22.29987994,114.17763224,4.770
2166,138202.000,22.29987964,114.17762923,4.770
2166,138203.000,22.29988359,114.17763873,4.770
2166,138204.000,22.29984448,114.17758812,4.770
2166,138205.000,22.29983489,114.17751605,4.770
2166,138206.000,22.29983377,114.17756163,4.770
2166,138207.000,22.29987373,114.17763056,4.770
2166,138208.000,22.29988673,114.17764596,4.770
2166,138209.000,22.29988671,114.17764585,4.770
2166,138210.000,22.29988671,114.17764585,4.770
2166,138211.000,22.29988624,114.17764746,4.770
2166,138212.000,22.29988623,114.17764745,4.770
2166,138213.000,22.29987679,114.17763450,4.770
2166,138214.000,22.29987011,114.17762642,4.770
2166,138215.000,22.29987554,114.17763883,4.770
2166,138216.000,22.29987390,114.17763907,4.770
2166,138217.000,22.29987613,114.17763423,4.770
2166,138218.000,22.29987571,114.17763482,4.770
2166,138219.000,22.29988468,114.17764716,4.770
2166,138220.000,22.29988087,114.17764494,4.770
2166,138221.000,22.29988334,114.17764583,4.770
2166,138222.000,22.29988590,114.17764764,4.770
2166,138223.000,22.29998680,114.17830620,4.770
2166,138224.000,22.29999129,114.17831341,4.770
2166,138225.000,22.30000345,114.17832468,4.770
2166,138226.000,22.30000226,114.17832295,4.770
2166,138227.000,22.30000202,114.17832323,4.770
2166,138228.000,22.30000211,114.17831991,4.770
2166,138229.000,22.29999815,114.17831549,4.770
2166,138230.000,22.30000313,114.17831872,4.770
2166,138231.000,22.30000478,114.17832010,4.770
2166,138232.000,22.30001136,114.17832939,4.770
2166,138233.000,22.30000393,114.17832034,4.770
2166,138234.000,22.29999763,114.17831278,4.770
2166,138235.000,22.29997485,114.17827968,4.770
2166,138236.000,22.29996379,114.17826968,4.770
2166,138237.000,22.29996311,114.17826950,4.770
2166,138238.000,22.29993093,114.17823835,4.770
2166,138239.000,22.29993024,114.17823830,4.770
2166,138240.000,22.29978460,114.17818435,4.770
2166,138241.000,22.29976397,114.17818747,4.770
2166,138242.000,22.29979240,114.17821001,4.770
2166,138243.000,22.29990195,114.17821314,4.770
2166,138244.000,22.29957715,114.17791200,4.770
2166,138245.000,22.29967452,114.17805432,4.770
2166,138246.000,22.29959524,114.17793629,4.770
2166,138247.000,22.29966382,114.17802532,4.770
2166,138248.000,22.29959820,114.17791945,4.770
2166,138249.000,22.29965889,114.17799834,4.770
2166,138250.000,22.29963904,114.17800111,4.770
2166,138251.000,22.29959710,114.17796736,4.770
2166,138252.000,22.29957569,114.17795418,4.770
2166,138253.000,22.29955507,114.17793996,4.770
2166,138254.000,22.29958311,114.17797841,4.770
2166,138255.000,22.29954648,114.17795845,4.770
2166,138256.000,22.29952489,114.17796115,4.770
2166,138257.000,22.29923883,114.17780778,4.770
2166,138258.000,22.29920731,114.17777109,4.770
2166,138259.000,22.29920287,114.17776703,4.770
2166,138260.000,22.29920219,114.17776694,4.770
2166,138261.000,22.29919851,114.17776185,4.770
2166,138262.000,22.29919278,114.17775414,4.770
2166,138263.000,22.29919828,114.17776139,4.770
2166,138264.000,22.29919766,114.17776128,4.770
2166,138265.000,22.29919768,114.17776126,4.770
2166,138266.000,22.29920179,114.17776657,4.770
2166,138267.000,22.29920172,114.17776726,4.770
2166,138268.000,22.29919642,114.17775556,4.770
2166,138269.000,22.29919644,114.17775554,4.770
2166,138270.000,22.29919645,114.17775554,4.770
2166,138271.000,22.29920262,114.17776658,4.770
2166,138272.000,22.29920226,114.17776619,4.770
2166,138273.000,22.29919213,114.17775161,4.770
2166,138274.000,22.29919280,114.17775409,4.770
2166,138275.000,22.29919843,114.17776086,4.770
2166,138276.000,22.29918635,114.17774700,4.770
2166,138277.000,22.29919192,114.17775313,4.770
2166,138278.000,22.29919184,114.17775518,4.770
2166,138279.000,22.29918595,114.17774942,4.770
2166,138280.000,22.29919144,114.17775683,4.770
2166,138281.000,22.29919935,114.17776863,4.770
2166,138282.000,22.29919265,114.17775960,4.770
2166,138283.000,22.29885006,114.17795191,4.770
2166,138284.000,22.29883712,114.17793928,4.770
2166,138285.000,22.29884461,114.17795020,4.770
2166,138286.000,22.29919272,114.17775810,4.770
2166,138287.000,22.29919212,114.17775670,4.770
2166,138288.000,22.29919058,114.17775335,4.770
2166,138289.000,22.29920997,114.17778292,4.770
2166,138290.000,22.29920528,114.17777367,4.770
2166,138291.000,22.29920446,114.17777313,4.770
2166,138292.000,22.29920421,114.17777469,4.770
2166,138293.000,22.29919902,114.17776845,4.770
2166,138294.000,22.29886449,114.17791885,4.770
2166,138295.000,22.29918145,114.17774660,4.770
2166,138296.000,22.29919095,114.17775616,4.770
2166,138297.000,22.29919175,114.17775667,4.770
2166,138298.000,22.29919962,114.17776806,4.770
2166,138299.000,22.29918374,114.17774583,4.770
2166,138300.000,22.29918230,114.17774195,4.770
2166,138301.000,22.29919063,114.17775132,4.770
2166,138302.000,22.29921249,114.17778008,4.770
2166,138303.000,22.29921396,114.17778354,4.770
2166,138304.000,22.29921643,114.17778575,4.770
2166,138305.000,22.29884998,114.17795854,4.770
2166,138306.000,22.29884742,114.17795989,4.770
2166,138307.000,22.29885162,114.17794692,4.770
2166,138308.000,22.29884958,114.17794426,4.770
2166,138309.000,22.29883913,114.17794301,4.770
2166,138310.000,22.29883599,114.17794220,4.770
2166,138311.000,22.29883704,114.17794299,4.770
2166,138312.000,22.29883704,114.17794299,4.770
2166,138313.000,22.29882773,114.17793901,4.770
2166,138314.000,22.29882774,114.17793901,4.770
2166,138315.000,22.29882789,114.17793724,4.770
2166,138316.000,22.29882094,114.17793220,4.770
2166,138317.000,22.29881903,114.17792874,4.770
2166,138318.000,22.29881201,114.17792445,4.770
2166,138319.000,22.29880940,114.17792199,4.770
2166,138320.000,22.29880809,114.17792201,4.770
2166,138321.000,22.29880335,114.17791797,4.770
2166,138322.000,22.29879550,114.17790524,4.770
2166,138323.000,22.29880334,114.17791800,4.770
2166,138324.000,22.29878665,114.17790063,4.770
2166,138325.000,22.29878665,114.17790064,4.770
2166,138326.000,22.29880329,114.17791808,4.770
2166,138327.000,22.29880385,114.17791718,4.770
2166,138328.000,22.29880898,114.17792142,4.770
2166,138329.000,22.29881945,114.17793581,4.770
2166,138330.000,22.29880911,114.17792167,4.770
2166,138331.000,22.29881871,114.17793100,4.770
2166,138332.000,22.29882135,114.17793375,4.770
2166,138333.000,22.29882162,114.17793494,4.770
2166,138334.000,22.29882381,114.17793686,4.770
2166,138335.000,22.29882496,114.17793719,4.770
2166,138336.000,22.29882118,114.17793180,4.770
2166,138337.000,22.29882148,114.17793522,4.770
2166,138338.000,22.29882127,114.17793526,4.770
2166,138339.000,22.29882023,114.17792996,4.770
2166,138340.000,22.29882199,114.17793485,4.770
2166,138341.000,22.29882508,114.17794132,4.770
2166,138342.000,22.29882512,114.17794128,4.770
2166,138343.000,22.29882482,114.17794163,4.770
2166,138344.000,22.29882210,114.17793783,4.770
2166,138345.000,22.29882120,114.17793360,4.770
2166,138346.000,22.29882068,114.17793302,4.770
2166,138347.000,22.29883073,114.17794923,4.770
2166,138348.000,22.29863373,114.17831992,4.770
2166,138349.000,22.29870867,114.17830281,4.770
2166,138350.000,22.29858240,114.17831997,4.770
2166,138351.000,22.29857613,114.17831399,4.770
2166,138352.000,22.29857374,114.17831256,4.770
2166,138353.000,22.29856731,114.17831140,4.770
2166,138354.000,22.29858320,114.17830860,4.770
2166,138355.000,22.29857507,114.17829758,4.770
2166,138356.000,22.29857303,114.17830074,4.770
2166,138357.000,22.29856875,114.17829485,4.770
2166,138358.000,22.29856646,114.17829063,4.770
2166,138359.000,22.29856592,114.17829202,4.770
2166,138360.000,22.29883020,114.17795332,4.770
2166,138361.000,22.29883994,114.17795641,4.770
2166,138362.000,22.29883973,114.17795693,4.770
2166,138363.000,22.29882098,114.17792882,4.770
2166,138364.000,22.29881966,114.17792532,4.770
2166,138365.000,22.29880772,114.17791687,4.770
2166,138366.000,22.29868929,114.17789320,4.770
2166,138367.000,22.29881601,114.17791997,4.770
2166,138368.000,22.29881285,114.17792197,4.770
2166,138369.000,22.29881012,114.17792685,4.770
2166,138370.000,22.29882484,114.17794710,4.770
2166,138371.000,22.29856584,114.17828898,4.770
2166,138372.000,22.29857566,114.17829990,4.770
2166,138373.000,22.29857483,114.17830081,4.770
2166,138374.000,22.29856517,114.17829450,4.770
2166,138375.000,22.29856497,114.17829479,4.770
2166,138376.000,22.29857496,114.17830036,4.770
2166,138377.000,22.29857610,114.17830064,4.770
2166,138378.000,22.29866245,114.17829688,4.770
2166,138379.000,22.29889672,114.17830560,4.770
2166,138380.000,22.29892349,114.17830820,4.770
2166,138381.000,22.29857201,114.17830054,4.770
2166,138382.000,22.29857553,114.17830036,4.770
2166,138383.000,22.29857525,114.17830116,4.770
2166,138384.000,22.29898376,114.17829190,4.770
2166,138385.000,22.29858288,114.17830814,4.770
2166,138386.000,22.29865984,114.17829024,4.770
2166,138387.000,22.29899463,114.17830121,4.770
2166,138388.000,22.29900791,114.17830534,4.770
2166,138389.000,22.29900102,114.17831336,4.770
2166,138390.000,22.29900723,114.17831150,4.770
2166,138391.000,22.29902968,114.17830957,4.770
2166,138392.000,22.29864266,114.17830125,4.770
2166,138393.000,22.29908296,114.17829108,4.770
2166,138394.000,22.29900754,114.17824965,4.770
2166,138395.000,22.29898092,114.17822602,4.770
2166,138396.000,22.29904039,114.17829038,4.770
2166,138397.000,22.29901572,114.17829953,4.770
2166,138398.000,22.29903042,114.17830647,4.770
2166,138399.000,22.29900998,114.17829973,4.770
2166,138400.000,22.29899480,114.17829917,4.770
2166,138401.000,22.29897137,114.17832753,4.770
2166,138402.000,22.29860545,114.17831610,4.770
2166,138403.000,22.29898657,114.17829210,4.770
2166,138404.000,22.29855655,114.17829068,4.770
2166,138405.000,22.29859512,114.17832389,4.770
2166,138406.000,22.29877086,114.17828924,4.770
2166,138407.000,22.29897088,114.17829595,4.770
2166,138408.000,22.29856962,114.17830518,4.770
2166,138409.000,22.29894212,114.17829356,4.770
2166,138410.000,22.29856710,114.17830227,4.770
2166,138411.000,22.29897202,114.17830297,4.770
2166,138412.000,22.29895381,114.17831041,4.770
2166,138413.000,22.29896478,114.17833062,4.770
2166,138414.000,22.29896335,114.17832792,4.770
2166,138415.000,22.29892977,114.17830051,4.770
2166,138416.000,22.29857482,114.17830143,4.770
2166,138417.000,22.29898833,114.17829221,4.770
2166,138418.000,22.29896923,114.17832578,4.770
2166,138419.000,22.29894606,114.17832911,4.770
2166,138420.000,22.29894746,114.17830441,4.770
2166,138421.000,22.29894372,114.17829456,4.770
2166,138422.000,22.29896445,114.17829639,4.770
2166,138423.000,22.29896531,114.17829911,4.770
2166,138424.000,22.29898509,114.17828602,4.770
2166,138425.000,22.29894748,114.17829642,4.770
2166,138426.000,22.29882924,114.17795179,4.770
2166,138427.000,22.29883057,114.17794830,4.770
2166,138428.000,22.29883267,114.17794688,4.770
2166,138429.000,22.29881762,114.17793209,4.770
2166,138430.000,22.29881812,114.17793229,4.770
2166,138431.000,22.29883039,114.17794705,4.770
2166,138432.000,22.29882917,114.17794878,4.770
2166,138433.000,22.29882493,114.17794674,4.770
