197636,197636,-nan,-nan,-6292741.6544055268
198285,198285,31.2403117076,121.4821933151,114.2582315132
198286,198286,31.2403558514,121.4821758839,102.5050715054
198288,198288,31.2402932052,121.4821198512,97.0952671496
198289,198289,31.2403151793,121.4820992011,98.1436803715
198290,198290,31.2402818039,121.4821810977,110.4228917877
198291,198291,31.2403165349,121.4821417457,113.5627827206
198292,198292,31.2403866403,121.4821910601,119.6965596808
198293,198293,31.2403776072,121.4821489288,97.5759551978
198295,198295,31.2404213728,121.4821477234,104.4233319800
198296,198296,31.2405351259,121.4815169651,9.1938968392
198297,198297,31.2405594284,121.4814799755,-0.1282226221
198299,198299,31.2406341187,121.4822906205,118.4615473166
198300,198300,31.2406760320,121.4821962537,110.8250833929
198301,198301,31.2406348042,121.4812550975,-32.9080066263
198303,198303,31.2407363806,121.4821928976,107.6269632277
198304,198304,31.2406518084,121.4817468835,34.9039613141
198305,198305,31.2407121723,121.4821798665,105.4992855615
198306,198306,31.2406575010,121.4812584092,-30.9252389208
198307,198307,31.2406991921,121.4814388804,-6.7993613412
198309,198309,31.2407285970,121.4816157310,12.2429768228
198310,198310,31.2407370134,121.4816561271,18.8826095128
198311,198311,31.2407119613,121.4814763861,0.4709348658
198312,198312,31.2407960823,121.4820824409,100.2117707106
198313,198313,31.2408113753,121.4820910858,102.1760784831
198314,198314,31.2408483073,121.4820274345,88.0350624216
198315,198315,31.2408445379,121.4818876096,78.0055053896
198316,198316,31.2408280562,121.4817658779,57.1917692032
198317,198317,31.2408122567,121.4817003260,49.0630219168
198318,198318,31.2408192725,121.4816514845,47.3856074069
198320,198320,31.2408175696,121.4815957958,40.9505849661
198321,198321,31.2408111765,121.4816081130,40.1629770754
198323,198323,31.2408212953,121.4816166920,44.9430082852
198324,198324,31.2408754675,121.4816094620,46.5775837278
198325,198325,31.2409793677,121.4816722112,71.3007836632
198326,198326,31.2409434158,121.4814468909,28.2102496101
198327,198327,30.2540159149,120.9874004029,-8652.7733915812
198330,198330,31.2409328124,121.4815223206,44.3115360403
198331,198331,31.2409093919,121.4815661653,51.7199017699
198333,198333,31.2409809264,121.4815746804,60.2890808533
198334,198334,31.2410730098,121.4816248989,70.4983719134
198335,198335,31.2410376781,121.4815755517,59.1771702803
198336,198336,30.0324548619,120.9603152671,-41291.8056420160
198337,198337,31.2410777380,121.4816099474,55.4130598539
198338,198338,31.2411894288,121.4817149894,65.5420905689
198340,198340,31.2411539344,121.4815856015,56.5577390966
198343,198343,31.2411365102,121.4815066383,52.1040065093
198344,198344,31.2411809434,121.4815774114,61.3800807357
198345,198345,31.2411995132,121.4815302653,58.0219829370
198346,198346,31.2412023919,121.4814770447,54.9296000098
198347,198347,31.2412421289,121.4814892654,60.6759513885
198348,198348,31.2412774045,121.4814812360,58.9643221836
198349,198349,31.2412683959,121.4814388851,59.5216341768
198350,198350,31.2412460879,121.4814046547,54.9932080213
198351,198351,31.2412488144,121.4813951983,50.7491649248
198352,198352,31.2412266558,121.4813396039,50.2466169005
198353,198353,31.2412204052,121.4813223767,43.7076851264
198354,198354,31.2412428202,121.4812915292,34.7072432546
198355,198355,31.2411923023,121.4812735320,36.8498444514
198356,198356,31.2411453643,121.4812829560,36.8083703139
198357,198357,31.2411425928,121.4812886118,34.9025170226
198358,198358,31.2411500365,121.4812819509,39.4478944035
198360,198360,31.2411414728,121.4812230404,47.8850046372
198362,198362,31.2411494373,121.4812344194,46.6342105746
198363,198363,31.2411431402,121.4812154313,47.7931901250
198364,198364,-nan,-nan,-nan
198365,198365,31.2411559264,121.4810748818,63.3999615392
198367,198367,-nan,-nan,-nan
198368,198368,-nan,-nan,-nan
198371,198371,31.2410856001,121.4810268424,47.4025151006
198372,198372,-nan,-nan,-nan
198373,198373,-nan,-nan,-nan
198374,198374,-nan,-nan,-nan
198375,198375,-nan,-nan,-nan
198377,198377,-nan,-nan,-nan
198380,198380,-nan,-nan,-nan
198381,198381,31.2412318716,121.4805461571,128.7907877069
198382,198382,31.2410606612,121.4808676798,34.0554657497
198383,198383,31.2411584898,121.4808369366,40.8827880020
198384,198384,-nan,-nan,-nan
198385,198385,31.2410638785,121.4808124151,35.8619642849
198387,198387,-nan,-nan,-nan
198388,198388,-nan,-nan,-nan
198389,198389,-nan,-nan,-nan
198390,198390,-nan,-nan,-nan
198391,198391,-nan,-nan,-nan
198392,198392,-nan,-nan,-nan
198395,198395,-nan,-nan,-nan
198396,198396,-nan,-nan,-nan
198398,198398,31.2409459413,121.4808218608,27.8786959773
198399,198399,-nan,-nan,-nan
198400,198400,31.2409850707,121.4807035479,22.0329606637
198401,198401,31.2408565370,121.4807135453,18.8977352105
198403,198403,31.2408493716,121.4807338736,64.5221260250
198404,198404,31.2408586581,121.4807011020,63.9085523569
198405,198405,31.2408369611,121.4806938289,35.9485998328
198406,198406,31.2408571787,121.4806830260,24.6360976139
198407,198407,31.2408737660,121.4806692250,31.8798343796
198408,198408,31.2408570625,121.4805941305,31.0034178542
198411,198411,31.2408676837,121.4806386907,19.7426806348
198412,198412,31.2408175842,121.4806108271,-1.7838779479
198414,198414,31.2408439714,121.4805275692,25.2088432283
198415,198415,31.2408394665,121.4805953640,7.2112501270
198416,198416,31.2408673000,121.4805031501,32.9377079838
198417,198417,31.2408387012,121.4805704897,4.9063471808
198418,198418,31.2408003462,121.4804388093,32.0115829177
198421,198421,31.2407889228,121.4805008198,7.7114307963
198422,198422,31.2407514877,121.4805178751,3.5654105215
198424,198424,31.2407871134,121.4804650068,18.2300883903
198425,198425,31.2408246619,121.4804671614,10.0003836268
198426,198426,31.2408204098,121.4804221550,14.2849753024
198427,198427,31.2407870582,121.4803719434,3.1762386186
198429,198429,31.2407869348,121.4803494438,10.0231661045
198432,198432,31.2407609323,121.4803560789,6.2243484826
198433,198433,31.2407498726,121.4803283486,8.8815309924
198434,198434,31.2407601281,121.4803071673,9.5786700620
198435,198435,31.2407430119,121.4802891447,7.2535609145
198436,198436,31.2407397067,121.4802334751,7.3721201832
198437,198437,31.2407445142,121.4802433279,2.2162193917
198439,198439,31.2407471071,121.4802366896,0.2745850462
198441,198441,31.2406918601,121.4802488494,-5.9356288285
198442,198442,31.2408258167,121.4800994496,41.0353817374
198443,198443,31.2406621204,121.4802224126,-1.2521515660
198444,198444,31.2408139847,121.4800602041,47.6673862053
198445,198445,31.2407552297,121.4801231220,25.1050336777
198446,198446,31.2407941428,121.4800812437,51.4497157487
198447,198447,31.2406855439,121.4800733816,38.3685567741
198448,198448,31.2406926562,121.4800538065,42.0127866475
198449,198449,31.2406622127,121.4800200520,51.8659485176
198451,198451,31.2406827077,121.4800360246,60.9882496348
198452,198452,31.2406848717,121.4800057215,60.1320706436
198453,198453,31.2406557287,121.4799915126,60.0760288524
198454,198454,31.2406274348,121.4799568207,60.6193593542
198455,198455,31.2405797572,121.4799674179,63.5448200989
198456,198456,31.2405622516,121.4799110229,74.5742509375
198457,198457,31.2405073067,121.4798668613,80.3876792437
198458,198458,31.2405164847,121.4799360711,73.1892761516
198459,198459,31.2404609560,121.4798369735,77.3110394372
198460,198460,31.2404536250,121.4798205431,84.4650352637
198462,198462,31.2404263447,121.4798257232,85.8773589718
198463,198463,31.2404302872,121.4798712078,91.2645962709
198466,198466,31.2404290979,121.4798820928,84.2489507955
198467,198467,31.2404014287,121.4799155320,100.3310815298
198468,198468,31.2403862822,121.4798770009,86.4734694116
198469,198469,31.2403162003,121.4799357104,81.5663203406
198470,198470,31.2402723066,121.4799242096,75.3984100815
198471,198471,31.2402751958,121.4799067945,80.7378289086
198472,198472,31.2402978295,121.4799635195,88.3793095760
198473,198473,31.2402871086,121.4799160101,89.2543676616
198474,198474,31.2402067030,121.4798295345,81.8230400082
198475,198475,31.2402084145,121.4799528572,81.5804657292
198476,198476,31.2402031975,121.4799608566,85.7502217785
198477,198477,31.2401831286,121.4799040463,99.5772719111
198478,198478,31.2401423281,121.4799413610,95.5831067873
198479,198479,31.2400819295,121.4799757276,83.9866043064
198480,198480,31.2400907494,121.4799830078,74.3690517999
198481,198481,31.2400537299,121.4799023798,62.6240845134
198483,198483,31.2400746415,121.4799495791,79.2516740184
198484,198484,31.2400804272,121.4799449348,76.1763339732
198486,198486,31.2400686840,121.4799581477,73.5142655970
198487,198487,31.2400435078,121.4799817687,74.7671267207
198488,198488,31.2400217046,121.4799442763,69.1886593079
198489,198489,31.2399691772,121.4798871018,69.4219441033
198490,198490,31.2399827765,121.4799839874,70.0681217501
198491,198491,31.2399899333,121.4799953762,73.1884127587
198493,198493,31.2399773589,121.4799779883,59.9905141453
198495,198495,31.2399586405,121.4799746415,63.9135716798
198496,198496,31.2399450438,121.4799650490,67.3164607435
198497,198497,31.2399364877,121.4800263483,67.7769593712
198498,198498,31.2398903235,121.4800274386,78.0259032851
198499,198499,31.2398430898,121.4800458612,94.5868379557
198501,198501,31.2398404498,121.4800601934,95.2291816745
198503,198503,31.2398475975,121.4800778119,92.2947396294
198505,198505,31.2398391586,121.4801197758,96.8699240462
198506,198506,31.2397955540,121.4800971017,92.0892459713
198507,198507,31.2397616777,121.4801262527,104.6357226233
198508,198508,31.2397445360,121.4800692118,93.8661940113
198509,198509,31.2397337688,121.4800681625,99.1031732208
198511,198511,31.2397245973,121.4800673547,102.8435014486
198513,198513,31.2397178290,121.4800785858,111.1492011173
198514,198514,31.2396948525,121.4800756001,116.5378281271
198515,198515,31.2396880046,121.4800611894,120.6789916839
198516,198516,31.2396682429,121.4800436908,121.2680314844
198517,198517,31.2396680229,121.4800542644,123.4119659356
198518,198518,31.2396514508,121.4800556677,129.8217245759
198519,198519,31.2396335101,121.4800955642,127.6650752614
198520,198520,31.2396050996,121.4801494360,120.5088538032
198524,198524,31.2396014212,121.4801764423,125.2734710049
198525,198525,31.2395904297,121.4801655732,121.8061735574
198526,198526,31.2395875824,121.4801864097,126.8280065336
198527,198527,31.2396268993,121.4802084574,131.3994031916
198528,198528,31.2396369168,121.4802253228,140.2940781406
198529,198529,31.2396470405,121.4802453084,152.5988967155
198532,198532,31.2397111949,121.4804240056,124.8286776752
198533,198533,31.2397523315,121.4806520639,81.7527752640
198535,198535,31.2397522717,121.4806030598,106.7753952357
198536,198536,31.2396690093,121.4807818194,57.7669310216
198537,198537,31.2397505629,121.4806361555,110.6191284439
198538,198538,31.2397123710,121.4808502222,56.0850154378
198539,198539,31.2398188241,121.4807887106,94.1927798622
198542,198542,31.2398692458,121.4808220878,107.9261639706
198543,198543,31.2397840219,121.4809465687,61.9211055637
198544,198544,31.2397855088,121.4809444398,60.0011884725
198545,198545,31.2397674453,121.4809733912,54.9982161542
198548,198548,31.2397703183,121.4809941273,62.6584766073
198549,198549,31.2398062759,121.4810497232,98.6509041644
198552,198552,31.2398114875,121.4810034858,100.4040827947
198553,198553,31.2398265069,121.4810812485,78.8534652310
198554,198554,31.2398323470,121.4811079945,75.1240092344
198556,198556,31.2398684922,121.4810478715,94.0224126316
198557,198557,31.2398638027,121.4810870470,66.0036041064
198558,198558,31.2397979907,121.4811285369,66.7406362726
198559,198559,31.2398025450,121.4811306778,70.0737668659
198560,198560,31.2397890478,121.4811181250,67.4499707986
198561,198561,31.2397969637,121.4811306125,63.9530609144
198562,198562,31.2397928688,121.4811576443,64.6638087902
198563,198563,31.2397906180,121.4811665657,68.5652417489
198564,198564,31.2397986624,121.4811982133,74.5123683104
198565,198565,31.2397848193,121.4812033129,64.5676940193
198566,198566,31.2397760540,121.4812190484,70.6120238634
198567,198567,31.2397833511,121.4812194047,65.9230212910
198568,198568,31.2397971087,121.4812350901,68.6751271904
198569,198569,31.2398004089,121.4812263269,70.3447381176
198570,198570,31.2397609289,121.4812623806,69.5610650909
198571,198571,31.2397757451,121.4812800977,69.0604573985
198572,198572,31.2398002036,121.4812701928,71.2494594884
198573,198573,31.2398034123,121.4812943830,62.9509576354
198574,198574,31.2398013270,121.4812768684,66.7237379930
198575,198575,31.2398089523,121.4812490488,60.5087984526
198576,198576,31.2398204799,121.4812949093,51.6132728948
198577,198577,31.2398395522,121.4812546686,41.2315813518
198578,198578,31.2398487861,121.4812870550,40.1229535561
198579,198579,31.2398624157,121.4812926893,53.2202901617
198580,198580,31.2398536044,121.4813074114,49.1892172515
198581,198581,31.2398750787,121.4813289187,42.7994460009
198582,198582,31.2398939923,121.4813375382,50.7655178628
198583,198583,31.2398761259,121.4813539045,51.7222087266
198584,198584,31.2399001048,121.4813570257,52.0949214763
198585,198585,31.2398747505,121.4813363465,53.3585510345
198587,198587,31.2398788517,121.4813606974,46.0846080579
198588,198588,31.2399025245,121.4813763405,48.3574648514
198590,198590,31.2399414714,121.4813379882,25.0947011018
198591,198591,31.2399320454,121.4814400368,66.1998023345
198592,198592,31.2399333028,121.4814605494,69.9256486681
198593,198593,31.2399219469,121.4815096037,85.2068979733
198595,198595,31.2398793474,121.4815115103,76.6779484529
198596,198596,31.2398856533,121.4815572345,69.1031502027
198598,198598,31.2399358566,121.4815280009,75.5703787875
198599,198599,31.2399198018,121.4816186007,73.3036755778
198600,198600,31.2399175259,121.4815870450,61.1876246503
198601,198601,31.2399185868,121.4815804795,65.0385099217
198603,198603,31.2399254478,121.4816248073,67.9847410782
198605,198605,31.2399790009,121.4816913390,67.6259722304
198606,198606,31.2399609037,121.4816972219,66.8433546014
198607,198607,31.2400156785,121.4817320294,82.7180525734
198608,198608,31.2400334724,121.4817278917,85.1424645327
198609,198609,31.2400595986,121.4817604706,97.6005590130
198610,198610,31.2400728339,121.4818096986,76.2184650065
198611,198611,31.2401119722,121.4818359370,74.6094230009
198613,198613,31.2400910391,121.4818504844,55.5648598239
198615,198615,31.2401113543,121.4818011106,56.8941069695
198616,198616,31.2401157889,121.4818159939,62.4852557204
198617,198617,31.2401025210,121.4818195978,57.9206024035
198618,198618,31.2403268313,121.4815632756,134.2559063754
198619,198619,31.2403002985,121.4816634820,127.1634504620
198620,198620,31.2403036412,121.4817379043,121.2454415790
198621,198621,31.2402910149,121.4816606463,127.7171133703
198623,198623,31.2402985529,121.4818005739,117.9414933828
198624,198624,31.2402615173,121.4817601639,131.0335606280
198628,198628,31.2401684781,121.4817294691,133.0259777967
198629,198629,31.2401188528,121.4818836306,145.1410199207
198630,198630,31.2401086195,121.4818353837,131.0965465459
198631,198631,31.2400458250,121.4820205842,77.8261722928
198632,198632,31.2400346460,121.4820074862,78.8707969787
198633,198633,31.2401047975,121.4818934527,130.3921277720
198634,198634,31.2400066213,121.4820300829,72.7271367504
198635,198635,31.2400063902,121.4820473640,78.9474962998
198636,198636,31.2399840683,121.4820353317,79.2477259192
198638,198638,31.2400671034,121.4819353531,125.8216732654
198639,198639,31.2399480991,121.4820330040,76.2747003847
198641,198641,31.2399341993,121.4820082091,77.2617302866
198642,198642,31.2399164034,121.4820282235,81.6351803265
198643,198643,31.2398885773,121.4820603448,77.1049567123
198644,198644,31.2398712808,121.4820983024,86.3608253623
198645,198645,31.2398715991,121.4821584721,89.7057939150
198646,198646,31.2398359800,121.4821466171,91.4140059986
198648,198648,31.2398116365,121.4821485109,83.9941280336
198651,198651,31.2399263127,121.4819922198,148.5473996841
198652,198652,31.2398995572,121.4820718394,147.0909663186
198653,198653,31.2397147625,121.4823359643,84.3314694080
198654,198654,31.2397089401,121.4823829663,83.8221571063
198655,198655,31.2396897687,121.4823760389,76.3785060597
198656,198656,31.2396812159,121.4823525042,74.4883695880
198658,198658,31.2396657832,121.4823435291,65.7493578788
198661,198661,31.2396519149,121.4823461758,74.5731468718
198662,198662,31.2396133582,121.4823165204,70.5606495247
198663,198663,31.2395912875,121.4822588941,57.3942074580
198664,198664,31.2395869886,121.4822420263,55.4603086263
198665,198665,31.2395809787,121.4822140825,66.3900149195
198668,198668,31.2395711629,121.4822348639,74.8394108436
198669,198669,31.2395007084,121.4822715339,51.6661029474
198670,198670,31.2394759088,121.4822619430,41.7352227844
198671,198671,31.2394699275,121.4822810106,40.7538975471
198673,198673,31.2394463715,121.4822666039,35.1020125411
198675,198675,31.2394172888,121.4822443061,35.3189534651
198676,198676,31.2393913487,121.4822019891,45.4667780774
198677,198677,31.2393743370,121.4821831966,56.9376326610
198678,198678,31.2393059595,121.4821446511,69.4337710693
198680,198680,31.2393283396,121.4822395348,56.9588323142
198683,198683,31.2393382730,121.4823336282,40.8960762134
198684,198684,31.2393208658,121.4823964425,20.3773886592
198685,198685,31.2392834557,121.4823166918,39.9769727765
198686,198686,31.2392818188,121.4823639946,33.2120421615
198688,198688,31.2392694256,121.4823804415,23.1341430481
198691,198691,31.2392383226,121.4823404180,29.3630135496
198692,198692,31.2392496553,121.4824624899,9.9312993182
198693,198693,31.2391350720,121.4823521717,19.1265810694
198694,198694,31.2391195670,121.4823417862,34.0047878192
198696,198696,31.2391018771,121.4823026801,46.8597239407
198697,198697,31.2391013086,121.4823343571,49.3456343623
198698,198698,31.2390771262,121.4823334981,46.8245637173
198699,198699,31.2390745294,121.4823347830,47.7456178099
198700,198700,31.2390759950,121.4823173997,51.1078699832
198701,198701,31.2390692258,121.4823355766,43.4113358526
198702,198702,31.2390756990,121.4823424312,41.6587151001
198703,198703,31.2390670109,121.4824310786,30.1485563188
198704,198704,31.2390713587,121.4824308715,16.3892464620
198705,198705,31.2390715915,121.4824961643,-3.3312859078
198706,198706,31.2390841515,121.4825191298,0.6435601712
198708,198708,31.2390984074,121.4825376564,-0.5506505050
198709,198709,31.2391173737,121.4825411894,2.7658204092
198710,198710,31.2391271134,121.4825474418,5.2681751068
198711,198711,31.2391304437,121.4825580529,6.9281518992
198712,198712,31.2391842482,121.4825955691,13.0910091334
198713,198713,31.2391712115,121.4825932774,23.3565554952
198715,198715,31.2392069851,121.4826094885,26.8674518174
198716,198716,31.2393023148,121.4826607241,42.5869932547
198717,198717,31.2392581271,121.4826789023,30.7649681314
198718,198718,31.2392483191,121.4826954532,27.7713647134
198719,198719,31.2392405786,121.4827246848,30.9471760447
198720,198720,31.2392560499,121.4827085812,22.6876796581
198721,198721,31.2392517913,121.4827506042,19.6634594376
198722,198722,31.2392200626,121.4827781185,6.3378596936
198723,198723,31.2392091724,121.4827938909,7.6144031603
198725,198725,31.2392139006,121.4828235025,15.8763956837
198726,198726,31.2392074790,121.4828743428,23.7013537730
198729,198729,31.2392509896,121.4828379129,51.0854844765
198730,198730,31.2392460298,121.4828640131,54.1184101859
198731,198731,31.2392796170,121.4828924791,56.2221462473
198732,198732,31.2392780901,121.4828982423,50.0951595065
198733,198733,31.2392611675,121.4828852588,53.9935165290
198735,198735,31.2392657954,121.4828792463,51.6633398751
198736,198736,31.2392826283,121.4828873917,45.4751611509
198739,198739,31.2393136061,121.4828338225,44.1951406752
198740,198740,31.2392878500,121.4829252901,48.3086003787
198741,198741,31.2392987110,121.4829897569,54.5341847365
198742,198742,31.2392961837,121.4830048085,52.0243732966
198743,198743,31.2393075811,121.4830313594,49.6663588267
198745,198745,31.2393285981,121.4830556035,50.4332963139
198746,198746,31.2393716565,121.4830276620,61.3821480737
198747,198747,31.2393828236,121.4830415318,52.5000152505
198749,198749,31.2393551460,121.4830800353,35.0825053386
198750,198750,31.2393662043,121.4831005814,35.8996394679
198751,198751,31.2394688856,121.4830274946,40.6569226413
198752,198752,31.2394182237,121.4830693739,43.9830074891
198753,198753,31.2394063282,121.4830553202,46.2173661978
198754,198754,31.2394211512,121.4831012408,41.6452263344
198755,198755,31.2394695352,121.4831215330,49.6300094157
198756,198756,31.2395095059,121.4831588574,52.2690026446
198757,198757,31.2394306394,121.4831533406,57.6294230711
198759,198759,31.2394503179,121.4831396238,47.2803752925
198761,198761,31.2394965384,121.4832266953,33.3107812457
198762,198762,31.2395843405,121.4831741169,53.8497491491
198763,198763,31.2394664677,121.4832202141,62.6664110439
198764,198764,31.2394474725,121.4832037094,58.9272263660
198765,198765,31.2394464559,121.4831810985,66.1703585038
198766,198766,31.2395358844,121.4832320647,70.1448019961
198767,198767,31.2395251853,121.4832685516,75.7795895515
198768,198768,31.2395302313,121.4832670368,79.2010309674
198769,198769,31.2395387751,121.4833284587,75.4413323019
198770,198770,31.2395674305,121.4833126171,77.1948481496
198771,198771,31.2395524279,121.4833061064,65.2073569852
198773,198773,31.2395484867,121.4833362000,67.7991332190
198774,198774,31.2395675628,121.4833406889,66.7478964664
198775,198775,31.2395493902,121.4833138698,51.3001872943
198776,198776,31.2396941069,121.4832407882,49.0080829741
198778,198778,31.2396892817,121.4832845229,49.0949134908
198781,198781,31.2397505237,121.4832537334,50.8435668891
198782,198782,31.2395915525,121.4834254882,52.1178771462
198783,198783,31.2396849693,121.4833575320,37.5931772186
198784,198784,31.2396557074,121.4834837239,59.8523461564
198785,198785,31.2395508554,121.4835559967,28.7319926356
198786,198786,31.2395534515,121.4835758682,29.7670093835
198787,198787,31.2397141178,121.4833898536,36.8037276682
198788,198788,31.2394489594,121.4836078402,8.1160992339
198789,198789,31.2396549210,121.4834708099,40.0824801421
198790,198790,31.2394270633,121.4836825925,26.2226036367
198791,198791,31.2393726019,121.4837209812,18.2615413588
198792,198792,31.2395358382,121.4836217910,47.0184402105
198793,198793,31.2396062062,121.4836581799,39.2513813551
198794,198794,31.2396064471,121.4836356227,27.5241215541
198795,198795,31.2393169767,121.4840723188,48.9990928859
198796,198796,31.2396105745,121.4836927465,50.6598024490
198797,198797,31.2392431100,121.4838505692,8.2910413391
198799,198799,31.2393298815,121.4838279656,17.6329476161
198800,198800,31.2392792080,121.4838440131,22.2633733582
198802,198802,31.2392328228,121.4839200845,23.7923943286
198803,198803,-nan,-nan,-nan
198804,198804,-nan,-nan,-nan
198805,198805,-nan,-nan,-nan
198806,198806,-nan,-nan,-nan
198807,198807,-nan,-nan,-nan
198808,198808,31.2393473539,121.4837679395,90.7731622190
198809,198809,31.2393934702,121.4837426404,89.6230587075
198810,198810,31.2393574664,121.4837263465,35.4546890548
198811,198811,31.2393538855,121.4837642689,75.4903940662
198812,198812,31.2393034542,121.4838186164,44.7814041905
198813,198813,31.2393515669,121.4837146748,62.2217423349
198814,198814,31.2393080070,121.4838064088,34.1900364565
198815,198815,31.2393718382,121.4837285563,66.1541076547
198816,198816,31.2393370581,121.4837715102,24.9946193589
198817,198817,31.2394620977,121.4836584391,66.2097363147
198818,198818,31.2394335883,121.4837403336,70.7022631047
198819,198819,31.2394537148,121.4837068745,47.8876140089
198820,198820,31.2394347586,121.4837644673,64.6630451872
198821,198821,31.2394456115,121.4837169692,37.3545777498
198822,198822,31.2394486545,121.4838118711,46.5292860768
198823,198823,31.2394537746,121.4838230594,33.4522170433
198824,198824,31.2394547626,121.4838104792,41.6136557225
198828,198828,31.2394319416,121.4838476598,35.2747954370
198829,198829,31.2394951610,121.4838113316,24.5264355502
198830,198830,31.2392655949,121.4840109958,6.3312794297
198831,198831,31.2394510351,121.4839118470,1.4606142966
198832,198832,31.2395033274,121.4839083241,13.1946757152
198834,198834,31.2395013867,121.4838745791,31.0007627953
198835,198835,31.2391429600,121.4840579927,-8.9237943409
198836,198836,31.2395137408,121.4839516571,32.7894037225
198837,198837,31.2395433173,121.4839372859,39.5301994971
198838,198838,31.2394015525,121.4840095252,13.4762823868
198840,198840,31.2395333799,121.4838807880,25.3948663910
198841,198841,31.3892942927,120.3884340171,104734.4300075195
198842,198842,31.2395476007,121.4839520206,29.5214858656
198843,198843,31.2394954203,121.4841829051,26.7884616139
198844,198844,31.2395087265,121.4841191108,21.0550268195
198846,198846,31.2395301378,121.4841326617,26.1189453636
198847,198847,31.2395365827,121.4841738598,25.4808938443
198848,198848,31.2397313465,121.4840722369,49.0873499128
198849,198849,31.2397432237,121.4840909475,53.8772340516
198851,198851,31.2395859876,121.4841742423,20.2240810975
198852,198852,31.2395873965,121.4841716298,12.5021024074
198854,198854,31.5086718305,120.7382925864,79201.0758391969
198855,198855,31.5489534124,120.5226452750,81522.8328799718
198857,198857,31.4931050665,120.5206298071,82155.0702403471
198858,198858,31.2395034258,121.4842355064,3.7249226936
198859,198859,31.2395519413,121.4843291774,11.9420558940
198860,198860,31.2395586518,121.4842828998,10.0138229994
198861,198861,31.2395695850,121.4843063825,17.8736706709
198863,198863,31.2394867544,121.4844636494,11.1030294818
198865,198865,31.2396174794,121.4844222763,32.5549704541
198866,198866,31.2395647684,121.4844058192,20.3254123830
198867,198867,31.2395809293,121.4843981150,17.4793397391
198868,198868,31.2395715291,121.4844011823,9.6084868268
198869,198869,31.2395224268,121.4844441165,2.5851448670
198870,198870,31.2395857053,121.4843652439,12.5872845471
198871,198871,31.2395549070,121.4844538228,-2.8482256631
198872,198872,31.2395978032,121.4844685546,10.7642774131
198874,198874,31.2396642124,121.4845120552,27.3787542804
198875,198875,31.2395582136,121.4845333859,1.2063520603
198876,198876,31.2395843389,121.4845558627,3.7187529271
198877,198877,32.5868695373,119.9676844187,156829.9163305970
198878,198878,31.4542328527,120.6871265936,75804.5670410526
198879,198879,31.2396435023,121.4845903891,19.6918914776
198880,198880,31.2395922864,121.4847632948,-3.0135766036
198882,198882,31.2396036469,121.4846685812,7.8105796410
198885,198885,31.2396331471,121.4846705435,3.8067978340
198886,198886,31.2397001845,121.4846706198,0.0736454141
198887,198887,31.2397188567,121.4846790198,16.3743688521
198888,198888,31.2397814280,121.4847238328,16.1217855897
198890,198890,31.2397707066,121.4847280149,19.5395795398
198892,198892,31.2397514701,121.4847614083,32.4825520516
198894,198894,31.2397686097,121.4847344431,17.6243562865
198895,198895,31.2398052516,121.4847647754,18.5837577538
198896,198896,31.2397743412,121.4848055442,25.8663861688
198898,198898,31.2398133011,121.4848233644,26.9955832362
198901,198901,31.4377030364,120.6315454774,101004.1081956119
198902,198902,31.2398118007,121.4848400519,12.1874241871
198903,198903,31.2397577859,121.4849344629,4.2562922876
198904,198904,31.2398517556,121.4848943181,3.8081138655
198905,198905,31.2398201927,121.4849960517,21.1060125510
198906,198906,31.2398107793,121.4850089369,10.4930112190
198907,198907,31.2397809539,121.4849677347,0.0715265721
198908,198908,31.2397677407,121.4849996235,-11.1400804209
198910,198910,31.2398186977,121.4849087191,2.9261834677
198911,198911,31.2398346366,121.4849374156,-13.6385925894
198912,198912,-nan,-nan,-nan
198913,198913,31.2397934528,121.4849894426,-8.3966435906
198914,198914,31.2397660571,121.4850618637,-14.0291050885
198915,198915,31.2399564640,121.4849678327,5.0888644837
198916,198916,31.2397768294,121.4850872905,-11.0276233049
198917,198917,-nan,-nan,-nan
198918,198918,31.2398890128,121.4850245820,-1.5260730300
198919,198919,31.2398080756,121.4852189399,16.0549481402
198920,198920,31.2398381730,121.4852154824,24.8384756291
198921,198921,31.2398904885,121.4850891121,29.4522778945
198922,198922,31.2398867439,121.4850772638,16.4288740017
198923,198923,-nan,-nan,-nan
198924,198924,31.2399461710,121.4851398170,-5.2227747162
198926,198926,31.2397550201,121.4852841164,13.4099165670
198927,198927,30.9369657291,120.5118968262,-12083.6546871461
198928,198928,31.2398426920,121.4852631169,8.1579230360
198929,198929,31.2398067186,121.4853438802,12.4427911410
198930,198930,31.2398668192,121.4853079071,9.6249200635
198932,198932,31.2398666302,121.4852812501,8.4322859401
198933,198933,31.2398663275,121.4854160282,18.5759886023
198937,198937,31.2398694345,121.4854088276,18.2079954771
198938,198938,31.2398708221,121.4853168341,10.7852335825
198939,198939,31.2399052196,121.4853162602,7.8923602824
198940,198940,31.2398915475,121.4853377485,7.1043027326
198941,198941,31.2399089293,121.4853614307,12.4044222455
198942,198942,31.2399652340,121.4851845844,-2.9051314705
198943,198943,31.2398133802,121.4854607651,24.2873596312
198944,198944,31.2397925744,121.4854549049,22.8803673846
198945,198945,31.2397931695,121.4854440317,26.4600233216
198946,198946,31.2397563031,121.4854579738,27.7613695601
198947,198947,31.2397823656,121.4854789615,16.5537115465
198948,198948,31.2397414493,121.4853795365,4.7972630469
