GPS Time(s),Lat(deg),Lon(deg),height(m),SD_E(m),SD_N(m),SD_U(m)
111783.00000000,34.19522984,108.84035274,376.43900000,0.23500000,0.18300000,0.57500000
111784.00000000,34.19522970,108.84033942,376.41500000,0.23600000,0.18400000,0.57800000
111785.00000000,34.19522941,108.84032559,376.35800000,0.23700000,0.18600000,0.58000000
111786.00000000,34.19522993,108.84031160,376.35300000,0.23800000,0.18800000,0.58300000
111787.00000000,34.19523014,108.84029814,376.36700000,0.23900000,0.18900000,0.58500000
111788.00000000,34.19522993,108.84028534,376.36400000,0.24000000,0.19100000,0.58700000
111789.00000000,34.19522987,108.84027300,376.30200000,0.24100000,0.19200000,0.58900000
111790.00000000,34.19523000,108.84026128,376.29600000,0.24200000,0.19400000,0.59000000
111791.00000000,34.19523009,108.84024785,376.28500000,0.24300000,0.19600000,0.59200000
111792.00000000,34.19523039,108.84023401,376.24300000,0.24500000,0.19700000,0.59300000
111793.00000000,34.19523002,108.84022076,376.19400000,0.24600000,0.19900000,0.59400000
111794.00000000,34.19522912,108.84020820,376.16800000,0.24700000,0.20100000,0.59400000
111795.00000000,34.19522852,108.84019541,376.18100000,0.24800000,0.20200000,0.59400000
111796.00000000,34.19522920,108.84018184,376.14600000,0.24900000,0.20400000,0.59400000
111797.00000000,34.19522992,108.84016836,376.10200000,0.25000000,0.20600000,0.59300000
111798.00000000,34.19523042,108.84015467,376.02300000,0.25100000,0.20700000,0.59200000
111799.00000000,34.19523057,108.84014114,375.99400000,0.25200000,0.20900000,0.59000000
111800.00000000,34.19523230,108.84012714,375.96200000,0.25300000,0.21100000,0.58800000
111801.00000000,34.19523453,108.84011337,375.91700000,0.25400000,0.21200000,0.58500000
111802.00000000,34.19523588,108.84009934,375.86900000,0.25500000,0.21400000,0.58200000
111803.00000000,34.19523564,108.84008583,375.83500000,0.25600000,0.21600000,0.57900000
111804.00000000,34.19523472,108.84007196,375.77900000,0.25700000,0.21700000,0.57500000
111805.00000000,34.19523450,108.84005776,375.73700000,0.25800000,0.21900000,0.57200000
111806.00000000,34.19523527,108.84004402,375.75300000,0.25900000,0.22000000,0.57500000
111807.00000000,34.19523579,108.84003093,375.74800000,0.26000000,0.22200000,0.57700000
111808.00000000,34.19523475,108.84001701,375.74000000,0.26100000,0.22300000,0.58000000
111809.00000000,34.19523488,108.84000326,375.72300000,0.26200000,0.22500000,0.58300000
111810.00000000,34.19523490,108.83998918,375.65000000,0.26300000,0.22600000,0.58500000
111811.00000000,34.19523464,108.83997547,375.62900000,0.26400000,0.22800000,0.58800000
111812.00000000,34.19523476,108.83996089,375.62500000,0.26500000,0.22900000,0.59100000
111813.00000000,34.19523515,108.83994643,375.63300000,0.26600000,0.23000000,0.59300000
111814.00000000,34.19523642,108.83993203,375.62200000,0.26700000,0.23200000,0.59600000
111815.00000000,34.19523768,108.83991759,375.58600000,0.26800000,0.23300000,0.59800000
111816.00000000,34.19523839,108.83990300,375.52500000,0.26800000,0.23400000,0.60100000
111817.00000000,34.19523875,108.83988855,375.49300000,0.26900000,0.23500000,0.60300000
111818.00000000,34.19523899,108.83987557,375.49300000,0.27000000,0.23600000,0.60500000
111819.00000000,34.19523807,108.83986168,375.50800000,0.27100000,0.23700000,0.60800000
111820.00000000,34.19523760,108.83984724,375.45300000,0.27200000,0.23800000,0.61000000
111821.00000000,34.19523761,108.83983155,375.34100000,0.27300000,0.23900000,0.61200000
111822.00000000,34.19523801,108.83981701,375.33200000,0.27300000,0.24000000,0.61500000
111823.00000000,34.19523807,108.83980232,375.29000000,0.27400000,0.24100000,0.61700000
111824.00000000,34.19523742,108.83978793,375.26600000,0.27500000,0.24200000,0.61900000
111825.00000000,34.19523602,108.83977403,375.25800000,0.27600000,0.24300000,0.62200000
111826.00000000,34.19523513,108.83975928,375.23200000,0.27600000,0.24300000,0.62400000
111827.00000000,34.19523534,108.83974452,375.22900000,0.27700000,0.24400000,0.62600000
111828.00000000,34.19523602,108.83973060,375.20900000,0.27700000,0.24400000,0.62800000
111829.00000000,34.19523537,108.83971696,375.18500000,0.27800000,0.24500000,0.63100000
111830.00000000,34.19523615,108.83970380,375.12700000,0.27900000,0.24500000,0.63300000
111831.00000000,34.19523694,108.83968969,375.11200000,0.27900000,0.24600000,0.63500000
111832.00000000,34.19523798,108.83967466,375.08700000,0.28000000,0.24600000,0.63700000
111833.00000000,34.19523970,108.83965884,375.13000000,0.28000000,0.24700000,0.64000000
111834.00000000,34.19524126,108.83964415,375.18800000,0.28100000,0.24700000,0.64200000
111835.00000000,34.19524235,108.83962943,375.12900000,0.28100000,0.24700000,0.64400000
111836.00000000,34.19524115,108.83961540,375.10600000,0.28200000,0.24700000,0.64600000
111837.00000000,34.19523885,108.83960142,375.06800000,0.28200000,0.24700000,0.64900000
111838.00000000,34.19523834,108.83958735,375.07000000,0.28300000,0.24700000,0.65100000
111839.00000000,34.19523796,108.83957260,375.03900000,0.28300000,0.24700000,0.65300000
111840.00000000,34.19523751,108.83955751,375.02100000,0.28300000,0.24700000,0.65500000
111841.00000000,34.19523850,108.83954235,375.01600000,0.28400000,0.24700000,0.65700000
111842.00000000,34.19523971,108.83952728,374.98900000,0.28400000,0.24700000,0.66000000
111843.00000000,34.19523985,108.83951250,374.95400000,0.28500000,0.24700000,0.66200000
111844.00000000,34.19524027,108.83949849,374.90400000,0.28500000,0.24700000,0.66400000
111845.00000000,34.19524013,108.83948399,374.88500000,0.28500000,0.24700000,0.66600000
111846.00000000,34.19523966,108.83946950,374.86500000,0.28600000,0.24700000,0.66800000
111847.00000000,34.19523938,108.83945501,374.82800000,0.28600000,0.24600000,0.67000000
111848.00000000,34.19523925,108.83944031,374.79700000,0.28600000,0.24600000,0.67200000
111849.00000000,34.19523951,108.83942618,374.77900000,0.28700000,0.24600000,0.67400000
111850.00000000,34.19524021,108.83941232,374.77200000,0.28700000,0.24500000,0.67600000
111851.00000000,34.19524052,108.83939743,374.76100000,0.28700000,0.24500000,0.67800000
111852.00000000,34.19524101,108.83938326,374.77200000,0.28800000,0.24500000,0.68000000
111853.00000000,34.19524120,108.83936962,374.76000000,0.28800000,0.24400000,0.68200000
111854.00000000,34.19524076,108.83935591,374.74200000,0.28800000,0.24400000,0.68300000
111855.00000000,34.19524077,108.83934157,374.74700000,0.28900000,0.24300000,0.68500000
111856.00000000,34.19524044,108.83932690,374.70600000,0.28900000,0.24300000,0.68600000
111857.00000000,34.19524141,108.83931227,374.66400000,0.28900000,0.24200000,0.68800000
111858.00000000,34.19524172,108.83929731,374.64200000,0.29000000,0.24200000,0.68900000
111859.00000000,34.19524126,108.83928241,374.62100000,0.29000000,0.24100000,0.69100000
111860.00000000,34.19524135,108.83926909,374.59200000,0.29000000,0.24100000,0.69200000
111861.00000000,34.19524232,108.83925592,374.60000000,0.29100000,0.24000000,0.69300000
111862.00000000,34.19524299,108.83924219,374.59700000,0.29100000,0.24000000,0.69400000
111863.00000000,34.19524348,108.83922852,374.55600000,0.29100000,0.23900000,0.69500000
111864.00000000,34.19524216,108.83921519,374.53400000,0.29200000,0.23900000,0.69600000
111865.00000000,34.19524166,108.83920303,374.55800000,0.29200000,0.23800000,0.69700000
111866.00000000,34.19524255,108.83918945,374.54000000,0.29200000,0.23800000,0.69800000
111867.00000000,34.19524298,108.83917562,374.54600000,0.29300000,0.23700000,0.69900000
111868.00000000,34.19524285,108.83916250,374.54000000,0.29300000,0.23700000,0.70000000
111869.00000000,34.19524231,108.83914959,374.54700000,0.29400000,0.23600000,0.70000000
111870.00000000,34.19524256,108.83913560,374.54900000,0.29400000,0.23600000,0.70100000
111871.00000000,34.19524350,108.83912296,374.51500000,0.29400000,0.23500000,0.70200000
111872.00000000,34.19524423,108.83911095,374.49200000,0.29500000,0.23500000,0.70200000
111873.00000000,34.19524429,108.83909850,374.49900000,0.29500000,0.23400000,0.70300000
111874.00000000,34.19524420,108.83908582,374.51600000,0.29500000,0.23300000,0.70300000
111875.00000000,34.19524371,108.83907269,374.51500000,0.29600000,0.23300000,0.70300000
111876.00000000,34.19524287,108.83905945,374.53000000,0.29600000,0.23200000,0.70400000
111877.00000000,34.19524253,108.83904611,374.52200000,0.29600000,0.23200000,0.70400000
111878.00000000,34.19524396,108.83903279,374.51300000,0.29700000,0.23100000,0.70400000
111879.00000000,34.19524415,108.83901935,374.49800000,0.29700000,0.23100000,0.70400000
111880.00000000,34.19524340,108.83900617,374.50100000,0.29700000,0.23000000,0.70400000
111881.00000000,34.19524368,108.83899339,374.53200000,0.29800000,0.23000000,0.70400000
111882.00000000,34.19524373,108.83898079,374.53900000,0.29800000,0.22900000,0.70400000
111883.00000000,34.19524347,108.83896734,374.51700000,0.29800000,0.22800000,0.70400000
111884.00000000,34.19524395,108.83895412,374.52300000,0.29900000,0.22800000,0.70400000
111885.00000000,34.19524422,108.83894109,374.54400000,0.29900000,0.22700000,0.70400000
111886.00000000,34.19524400,108.83892783,374.55900000,0.29900000,0.22700000,0.70300000
111887.00000000,34.19524438,108.83891439,374.55900000,0.29900000,0.22600000,0.70300000
111888.00000000,34.19524437,108.83890058,374.54700000,0.30000000,0.22600000,0.70300000
111889.00000000,34.19524377,108.83888646,374.54700000,0.30000000,0.22500000,0.70200000
111890.00000000,34.19524381,108.83887175,374.53300000,0.30000000,0.22500000,0.70200000
111891.00000000,34.19524475,108.83885748,374.52500000,0.30000000,0.22400000,0.70100000
111892.00000000,34.19524520,108.83884317,374.54800000,0.30000000,0.22300000,0.70100000
111893.00000000,34.19524517,108.83882892,374.57900000,0.30100000,0.22300000,0.70000000
111894.00000000,34.19524531,108.83881426,374.59400000,0.30100000,0.22200000,0.70000000
111895.00000000,34.19524544,108.83880002,374.59800000,0.30100000,0.22200000,0.69900000
111896.00000000,34.19524551,108.83878587,374.60500000,0.30100000,0.22100000,0.69900000
111897.00000000,34.19524500,108.83877168,374.61800000,0.30100000,0.22100000,0.69800000
111898.00000000,34.19524480,108.83875738,374.64200000,0.30100000,0.22000000,0.69700000
111899.00000000,34.19524498,108.83874199,374.64200000,0.30100000,0.21900000,0.69600000
111900.00000000,34.19524562,108.83872638,374.61900000,0.30100000,0.21900000,0.69600000
111901.00000000,34.19524567,108.83871183,374.60100000,0.30100000,0.21800000,0.69500000
111902.00000000,34.19524488,108.83869799,374.59000000,0.30100000,0.21800000,0.69400000
111903.00000000,34.19524466,108.83868365,374.58300000,0.30100000,0.21700000,0.69300000
111904.00000000,34.19524497,108.83866913,374.57400000,0.30100000,0.21700000,0.69200000
111905.00000000,34.19524551,108.83865506,374.57600000,0.30100000,0.21600000,0.69100000
111906.00000000,34.19524564,108.83864134,374.60200000,0.30100000,0.21500000,0.69000000
111907.00000000,34.19524567,108.83862758,374.63400000,0.30100000,0.21500000,0.68900000
111908.00000000,34.19524615,108.83861274,374.62500000,0.30100000,0.21400000,0.68800000
111909.00000000,34.19524640,108.83859754,374.64600000,0.30100000,0.21400000,0.68700000
111910.00000000,34.19524653,108.83858210,374.63000000,0.30100000,0.21300000,0.68600000
111911.00000000,34.19524690,108.83856617,374.57900000,0.30100000,0.21300000,0.68500000
111912.00000000,34.19524772,108.83855143,374.56900000,0.30000000,0.21200000,0.68400000
111913.00000000,34.19524827,108.83853678,374.58700000,0.30000000,0.21100000,0.68200000
111914.00000000,34.19524946,108.83852109,374.57700000,0.30000000,0.21100000,0.68100000
111915.00000000,34.19524882,108.83850540,374.59100000,0.30000000,0.21000000,0.68000000
111916.00000000,34.19524806,108.83849058,374.61100000,0.29900000,0.21000000,0.67900000
111917.00000000,34.19524741,108.83847662,374.60900000,0.29900000,0.20900000,0.67800000
111918.00000000,34.19524634,108.83846307,374.59200000,0.29900000,0.20800000,0.67700000
111919.00000000,34.19524534,108.83845149,374.62100000,0.29900000,0.20800000,0.67500000
111920.00000000,34.19524431,108.83844156,374.64100000,0.29800000,0.20700000,0.67400000
111921.00000000,34.19524265,108.83843177,374.63900000,0.29800000,0.20700000,0.67300000
111922.00000000,34.19524152,108.83841901,374.52300000,0.29800000,0.20600000,0.67200000
111923.00000000,34.19523847,108.83840579,374.50800000,0.29800000,0.20600000,0.67100000
111924.00000000,34.19523162,108.83839326,374.52800000,0.29700000,0.20500000,0.67000000
111925.00000000,34.19522253,108.83838189,374.55800000,0.29700000,0.20400000,0.66900000
111926.00000000,34.19521160,108.83837421,374.62500000,0.29700000,0.20400000,0.66800000
111927.00000000,34.19519910,108.83837114,374.68100000,0.29700000,0.20300000,0.66800000
111928.00000000,34.19518632,108.83837250,374.64800000,0.29600000,0.20300000,0.66700000
111929.00000000,34.19517374,108.83837373,374.60500000,0.29600000,0.20300000,0.66600000
111930.00000000,34.19516141,108.83837369,374.57600000,0.29600000,0.20200000,0.66500000
111931.00000000,34.19514939,108.83837354,374.58600000,0.29600000,0.20200000,0.66500000
111932.00000000,34.19513706,108.83837190,374.59800000,0.29500000,0.20100000,0.66400000
111933.00000000,34.19512424,108.83837058,374.57800000,0.29500000,0.20100000,0.66400000
111934.00000000,34.19511069,108.83837073,374.55200000,0.29500000,0.20000000,0.66300000
111935.00000000,34.19509782,108.83837154,374.55700000,0.29400000,0.20000000,0.66300000
111936.00000000,34.19508520,108.83837108,374.56200000,0.29400000,0.20000000,0.66200000
111937.00000000,34.19507258,108.83837015,374.57500000,0.29400000,0.19900000,0.66200000
111938.00000000,34.19506003,108.83837026,374.56600000,0.29300000,0.19900000,0.66200000
111939.00000000,34.19504759,108.83836983,374.56300000,0.29300000,0.19800000,0.66100000
111940.00000000,34.19503557,108.83836897,374.56000000,0.29300000,0.19800000,0.66100000
111941.00000000,34.19502360,108.83836806,374.55200000,0.29200000,0.19800000,0.66100000
111942.00000000,34.19501095,108.83836714,374.55600000,0.29200000,0.19700000,0.66000000
111943.00000000,34.19499838,108.83836725,374.56000000,0.29200000,0.19700000,0.66000000
111944.00000000,34.19498664,108.83836750,374.58400000,0.29100000,0.19600000,0.66000000
111945.00000000,34.19497440,108.83836689,374.55900000,0.29100000,0.19600000,0.66000000
111946.00000000,34.19496146,108.83836550,374.50400000,0.29000000,0.19500000,0.66000000
111947.00000000,34.19494849,108.83836537,374.51500000,0.29000000,0.19500000,0.66000000
111948.00000000,34.19493525,108.83836486,374.49600000,0.28900000,0.19500000,0.66000000
111949.00000000,34.19492233,108.83836312,374.49500000,0.28900000,0.19400000,0.66000000
111950.00000000,34.19490935,108.83836308,374.49800000,0.28900000,0.19400000,0.66000000
111951.00000000,34.19489696,108.83836296,374.49700000,0.28800000,0.19300000,0.66100000
111952.00000000,34.19488465,108.83836311,374.50100000,0.28800000,0.19300000,0.66100000
111953.00000000,34.19487281,108.83836373,374.52100000,0.28700000,0.19200000,0.66100000
111954.00000000,34.19486014,108.83836472,374.53100000,0.28700000,0.19200000,0.66200000
111955.00000000,34.19484749,108.83836452,374.53800000,0.28600000,0.19200000,0.66200000
111956.00000000,34.19483500,108.83836385,374.52400000,0.28600000,0.19100000,0.66300000
111957.00000000,34.19482191,108.83836339,374.49700000,0.28500000,0.19100000,0.66400000
111958.00000000,34.19480946,108.83836432,374.48400000,0.28500000,0.19000000,0.66500000
111959.00000000,34.19479733,108.83836442,374.46900000,0.28500000,0.19000000,0.66500000
111960.00000000,34.19478512,108.83836363,374.46200000,0.28400000,0.19000000,0.66600000
111961.00000000,34.19477285,108.83836234,374.45400000,0.28400000,0.18900000,0.66700000
111962.00000000,34.19476076,108.83836214,374.46300000,0.28300000,0.18900000,0.66800000
111963.00000000,34.19474865,108.83836340,374.47300000,0.28300000,0.18900000,0.66800000
111964.00000000,34.19473523,108.83836327,374.47700000,0.28300000,0.18800000,0.66900000
111965.00000000,34.19472204,108.83836343,374.48100000,0.28200000,0.18800000,0.67000000
111966.00000000,34.19470901,108.83836426,374.49200000,0.28200000,0.18700000,0.67000000
111967.00000000,34.19469598,108.83836439,374.49200000,0.28100000,0.18700000,0.67100000
111968.00000000,34.19468377,108.83836366,374.47000000,0.28100000,0.18700000,0.67100000
111969.00000000,34.19467176,108.83836331,374.45300000,0.28100000,0.18600000,0.67200000
111970.00000000,34.19466020,108.83836332,374.47700000,0.28100000,0.18600000,0.67200000
111971.00000000,34.19464862,108.83836357,374.50300000,0.28000000,0.18600000,0.67300000
111972.00000000,34.19463688,108.83836467,374.54200000,0.28000000,0.18500000,0.67300000
111973.00000000,34.19462420,108.83836519,374.56800000,0.28000000,0.18500000,0.67300000
111974.00000000,34.19461064,108.83836450,374.58100000,0.28000000,0.18500000,0.67400000
111975.00000000,34.19459723,108.83836370,374.58600000,0.27900000,0.18500000,0.67400000
111976.00000000,34.19458383,108.83836378,374.61200000,0.27900000,0.18400000,0.67400000
111977.00000000,34.19457058,108.83836435,374.63200000,0.27900000,0.18400000,0.67500000
111978.00000000,34.19455742,108.83836515,374.63600000,0.27900000,0.18400000,0.67500000
111979.00000000,34.19454429,108.83836561,374.64000000,0.27900000,0.18300000,0.67500000
111980.00000000,34.19453160,108.83836488,374.64900000,0.27800000,0.18300000,0.67500000
111981.00000000,34.19451923,108.83836461,374.67200000,0.27800000,0.18300000,0.67600000
111982.00000000,34.19450644,108.83836416,374.69400000,0.27800000,0.18300000,0.67600000
111983.00000000,34.19449399,108.83836388,374.73200000,0.27800000,0.18300000,0.67600000
111984.00000000,34.19448164,108.83836361,374.74200000,0.27800000,0.18200000,0.67600000
111985.00000000,34.19446933,108.83836324,374.73800000,0.27800000,0.18200000,0.67700000
111986.00000000,34.19445716,108.83836218,374.73600000,0.27800000,0.18200000,0.67700000
111987.00000000,34.19444429,108.83836215,374.73800000,0.27800000,0.18200000,0.67700000
111988.00000000,34.19443137,108.83836242,374.74900000,0.27800000,0.18100000,0.67700000
111989.00000000,34.19441884,108.83836216,374.75400000,0.27800000,0.18100000,0.67800000
111990.00000000,34.19440637,108.83836199,374.75900000,0.27800000,0.18100000,0.67800000
111991.00000000,34.19439387,108.83836155,374.79700000,0.27800000,0.18100000,0.67800000
111992.00000000,34.19438129,108.83836092,374.81800000,0.27800000,0.18100000,0.67800000
111993.00000000,34.19436859,108.83835945,374.84300000,0.27800000,0.18100000,0.67900000
111994.00000000,34.19435581,108.83835903,374.87400000,0.27800000,0.18000000,0.67900000
111995.00000000,34.19434295,108.83835865,374.88800000,0.27800000,0.18000000,0.67900000
111996.00000000,34.19433040,108.83835911,374.88800000,0.27800000,0.18000000,0.67900000
111997.00000000,34.19431830,108.83835965,374.86300000,0.27800000,0.18000000,0.68000000
111998.00000000,34.19430576,108.83835964,374.85100000,0.27800000,0.18000000,0.68000000
111999.00000000,34.19429289,108.83836013,374.85900000,0.27800000,0.18000000,0.68000000
112000.00000000,34.19428020,108.83836071,374.87200000,0.27800000,0.18000000,0.68000000
112001.00000000,34.19426774,108.83836154,374.87600000,0.27800000,0.17900000,0.68100000
112002.00000000,34.19425545,108.83836152,374.91000000,0.27800000,0.17900000,0.68100000
112003.00000000,34.19424342,108.83836139,374.92800000,0.27800000,0.17900000,0.68100000
112004.00000000,34.19423123,108.83836066,374.94700000,0.27800000,0.17900000,0.68100000
112005.00000000,34.19421868,108.83836041,374.95900000,0.27800000,0.17900000,0.68200000
112006.00000000,34.19420608,108.83835980,374.96600000,0.27800000,0.17900000,0.68200000
112007.00000000,34.19419378,108.83835935,374.95000000,0.27800000,0.17900000,0.68200000
112008.00000000,34.19418171,108.83835919,374.94200000,0.27900000,0.17900000,0.68200000
112009.00000000,34.19416976,108.83835922,374.96000000,0.27900000,0.17900000,0.68300000
112010.00000000,34.19415792,108.83835855,375.00000000,0.27900000,0.17800000,0.68300000
112011.00000000,34.19414620,108.83835789,375.02000000,0.27900000,0.17800000,0.68300000
112012.00000000,34.19413435,108.83835810,375.03700000,0.27900000,0.17800000,0.68400000
112013.00000000,34.19412212,108.83835824,375.02400000,0.27900000,0.17800000,0.68400000
112014.00000000,34.19410975,108.83835940,375.00800000,0.27900000,0.17800000,0.68500000
112015.00000000,34.19409723,108.83836085,375.00300000,0.27900000,0.17800000,0.68500000
112016.00000000,34.19408472,108.83836217,375.01000000,0.27900000,0.17800000,0.68500000
112017.00000000,34.19407286,108.83836413,375.00900000,0.27900000,0.17800000,0.68600000
112018.00000000,34.19406073,108.83836603,375.02300000,0.28000000,0.17800000,0.68600000
112019.00000000,34.19404829,108.83836659,375.05300000,0.28000000,0.17800000,0.68600000
112020.00000000,34.19403597,108.83836719,375.09100000,0.28000000,0.17800000,0.68700000
112021.00000000,34.19402431,108.83836628,375.09500000,0.28000000,0.17800000,0.68700000
112022.00000000,34.19401227,108.83836372,375.09100000,0.28000000,0.17800000,0.68800000
112023.00000000,34.19400055,108.83836221,375.07200000,0.28000000,0.17800000,0.68800000
112024.00000000,34.19398887,108.83836103,375.08600000,0.28000000,0.17800000,0.68900000
112025.00000000,34.19397700,108.83836096,375.09800000,0.28000000,0.17800000,0.68900000
112026.00000000,34.19396526,108.83836143,375.12200000,0.28000000,0.17800000,0.69000000
112027.00000000,34.19395311,108.83836121,375.12800000,0.28000000,0.17800000,0.69000000
112028.00000000,34.19394098,108.83836188,375.14000000,0.28100000,0.17800000,0.69000000
112029.00000000,34.19392850,108.83836150,375.12900000,0.28100000,0.17800000,0.69100000
112030.00000000,34.19391621,108.83835852,375.11400000,0.28100000,0.17800000,0.69100000
112031.00000000,34.19390414,108.83835681,375.12200000,0.28100000,0.17900000,0.69200000
112032.00000000,34.19389172,108.83835632,375.12600000,0.28100000,0.17900000,0.69200000
112033.00000000,34.19387937,108.83835714,375.15100000,0.28100000,0.17900000,0.69300000
112034.00000000,34.19386709,108.83835758,375.17200000,0.28100000,0.17900000,0.69300000
112035.00000000,34.19385491,108.83835799,375.19700000,0.28100000,0.17900000,0.69400000
112036.00000000,34.19384258,108.83835827,375.21400000,0.28100000,0.17900000,0.69500000
112037.00000000,34.19383061,108.83835763,375.21100000,0.28200000,0.17900000,0.69500000
112038.00000000,34.19381806,108.83835743,375.19900000,0.28200000,0.17900000,0.69600000
112039.00000000,34.19380538,108.83835748,375.18400000,0.28200000,0.17900000,0.69700000
112040.00000000,34.19379284,108.83835767,375.18200000,0.28200000,0.17900000,0.69700000
112041.00000000,34.19378017,108.83835804,375.17300000,0.28200000,0.18000000,0.69800000
112042.00000000,34.19376721,108.83835863,375.16800000,0.28200000,0.18000000,0.69800000
112043.00000000,34.19375430,108.83835856,375.17200000,0.28200000,0.18000000,0.69900000
112044.00000000,34.19374179,108.83835838,375.18000000,0.28200000,0.18000000,0.70000000
112045.00000000,34.19372957,108.83835872,375.20500000,0.28200000,0.18000000,0.70000000
112046.00000000,34.19371730,108.83835807,375.23500000,0.28300000,0.18000000,0.70100000
112047.00000000,34.19370514,108.83835787,375.24700000,0.28300000,0.18000000,0.70200000
112048.00000000,34.19369302,108.83835736,375.24100000,0.28300000,0.18000000,0.70200000
112049.00000000,34.19368078,108.83835778,375.22900000,0.28300000,0.18000000,0.70300000
112050.00000000,34.19366868,108.83835846,375.23600000,0.28300000,0.18000000,0.70400000
112051.00000000,34.19365665,108.83835907,375.24000000,0.28300000,0.18100000,0.70400000
112052.00000000,34.19364454,108.83835873,375.24300000,0.28300000,0.18100000,0.70500000
112053.00000000,34.19363215,108.83835871,375.24600000,0.28400000,0.18100000,0.70600000
112054.00000000,34.19361982,108.83835895,375.25500000,0.28400000,0.18100000,0.70600000
112055.00000000,34.19360766,108.83835862,375.26700000,0.28400000,0.18100000,0.70700000
112056.00000000,34.19359591,108.83835815,375.27800000,0.28400000,0.18100000,0.70800000
112057.00000000,34.19358362,108.83835770,375.29700000,0.28400000,0.18100000,0.70800000
112058.00000000,34.19357125,108.83835769,375.29500000,0.28400000,0.18100000,0.70900000
112059.00000000,34.19355887,108.83835777,375.28400000,0.28500000,0.18100000,0.71000000
112060.00000000,34.19354651,108.83835804,375.28300000,0.28500000,0.18200000,0.71000000
112061.00000000,34.19353387,108.83835865,375.26800000,0.28500000,0.18200000,0.71100000
112062.00000000,34.19352115,108.83835867,375.26100000,0.28500000,0.18200000,0.71200000
112063.00000000,34.19350816,108.83835885,375.25700000,0.28500000,0.18200000,0.71200000
112064.00000000,34.19349553,108.83835863,375.27100000,0.28600000,0.18200000,0.71300000
112065.00000000,34.19348345,108.83835770,375.28100000,0.28600000,0.18200000,0.71400000
112066.00000000,34.19347130,108.83835758,375.29800000,0.28600000,0.18200000,0.71400000
112067.00000000,34.19345869,108.83835823,375.31700000,0.28600000,0.18300000,0.71500000
112068.00000000,34.19344632,108.83835954,375.33200000,0.28600000,0.18300000,0.71600000
112069.00000000,34.19343383,108.83835994,375.35100000,0.28700000,0.18300000,0.71600000
112070.00000000,34.19342146,108.83835951,375.35300000,0.28700000,0.18300000,0.71700000
112071.00000000,34.19340964,108.83835973,375.34400000,0.28700000,0.18400000,0.71800000
112072.00000000,34.19339759,108.83836146,375.32800000,0.28700000,0.18400000,0.71800000
112073.00000000,34.19338526,108.83836229,375.32200000,0.28800000,0.18400000,0.71900000
112074.00000000,34.19337267,108.83836242,375.32600000,0.28800000,0.18400000,0.72000000
112075.00000000,34.19336011,108.83836264,375.33400000,0.28800000,0.18400000,0.72100000
112076.00000000,34.19334774,108.83836275,375.35100000,0.28900000,0.18500000,0.72200000
112077.00000000,34.19333479,108.83836298,375.36000000,0.28900000,0.18500000,0.72200000
112078.00000000,34.19332211,108.83836353,375.37000000,0.28900000,0.18500000,0.72300000
112079.00000000,34.19330967,108.83836400,375.36500000,0.29000000,0.18600000,0.72400000
112080.00000000,34.19329734,108.83836364,375.35000000,0.29000000,0.18600000,0.72500000
112081.00000000,34.19328558,108.83836251,375.34400000,0.29000000,0.18600000,0.72600000
112082.00000000,34.19327394,108.83836176,375.34700000,0.29100000,0.18600000,0.72700000
112083.00000000,34.19326215,108.83836199,375.36800000,0.29100000,0.18700000,0.72800000
112084.00000000,34.19324962,108.83836223,375.39200000,0.29100000,0.18700000,0.72900000
112085.00000000,34.19323684,108.83836324,375.40300000,0.29200000,0.18700000,0.73000000
112086.00000000,34.19322428,108.83836480,375.41700000,0.29200000,0.18800000,0.73100000
112087.00000000,34.19321183,108.83836655,375.42400000,0.29200000,0.18800000,0.73200000
112088.00000000,34.19319947,108.83836739,375.40600000,0.29300000,0.18800000,0.73400000
112089.00000000,34.19318728,108.83836697,375.38000000,0.29300000,0.18900000,0.73500000
112090.00000000,34.19317477,108.83836679,375.36800000,0.29400000,0.18900000,0.73600000
112091.00000000,34.19316207,108.83836790,375.36600000,0.29400000,0.18900000,0.73700000
112092.00000000,34.19314944,108.83836929,375.35700000,0.29400000,0.18900000,0.73900000
112093.00000000,34.19313754,108.83837094,375.38500000,0.29500000,0.19000000,0.74000000
112094.00000000,34.19312528,108.83837267,375.37100000,0.29500000,0.19000000,0.74100000
112095.00000000,34.19311291,108.83837333,375.36500000,0.29600000,0.19000000,0.74300000
112096.00000000,34.19310107,108.83837216,375.36500000,0.29600000,0.19100000,0.74400000
112097.00000000,34.19308891,108.83837145,375.35200000,0.29600000,0.19100000,0.74500000
112098.00000000,34.19307655,108.83837108,375.32700000,0.29700000,0.19100000,0.74700000
112099.00000000,34.19306413,108.83837149,375.30300000,0.29700000,0.19100000,0.74800000
112100.00000000,34.19305188,108.83837273,375.28900000,0.29700000,0.19200000,0.75000000
112101.00000000,34.19303976,108.83837376,375.27100000,0.29800000,0.19200000,0.75200000
112102.00000000,34.19302746,108.83837422,375.27200000,0.29800000,0.19200000,0.75300000
112103.00000000,34.19301519,108.83837376,375.29000000,0.29900000,0.19300000,0.75500000
112104.00000000,34.19300310,108.83837358,375.30400000,0.29900000,0.19300000,0.75700000
112105.00000000,34.19299105,108.83837536,375.30700000,0.29900000,0.19300000,0.75800000
112106.00000000,34.19297896,108.83837610,375.30300000,0.30000000,0.19300000,0.76000000
