377054,377054,-nan,-nan,-nan
377566,377566,31.2423345599,121.4994726500,49.3025573413
377567,377567,31.2421702145,121.4994438610,26.0364516099
377568,377568,31.2424378991,121.4994829390,54.7227636008
377569,377569,31.2421008497,121.4995790228,10.8910723296
377570,377570,31.2421974754,121.4992018546,6.6277266625
377571,377571,31.2421639510,121.4977984144,382.1047335059
377572,377572,31.2423854174,121.4985346484,150.5056327598
377573,377573,31.2423328126,121.4992540369,84.4962479793
377574,377574,31.2421459214,121.4993748984,12.5712037231
377575,377575,31.2421009159,121.4991455631,46.7663510568
377576,377576,31.2420791717,121.4991356857,53.7212378874
377577,377577,31.2420445518,121.4988881095,65.9705517193
377578,377578,31.2420148163,121.4990491412,63.0326178518
377579,377579,31.2421571924,121.5002292168,-18.3973450642
377580,377580,31.2421538059,121.4984429492,157.9340218183
377581,377581,31.2421129345,121.4983910255,158.8312153010
377582,377582,31.2420194854,121.4981617282,163.9197551102
377583,377583,31.2420347942,121.4980976720,179.6614586601
377584,377584,31.2420834511,121.4984864673,155.1005724747
377585,377585,31.2419527948,121.4984682553,79.2189820592
377586,377586,31.2419984876,121.4989960866,69.2162234413
377587,377587,31.2420079802,121.4986315825,87.8990795073
377588,377588,31.2426710239,121.4991001523,113.1086133815
377589,377589,31.2427667554,121.4994384647,110.2265158465
377590,377590,31.2428110486,121.4994359964,115.6653281383
377591,377591,31.2428196567,121.4994821856,100.7104701174
377592,377592,31.2413367412,121.4987765593,-22.6321854949
377593,377593,31.2422623084,121.4983967968,187.1306338898
377594,377594,31.2422698830,121.4984997228,170.5028764201
377595,377595,31.2416160095,121.4984231293,71.3677475333
377596,377596,31.2421297406,121.4983395600,137.8351577129
377597,377597,31.2424090670,121.4993284628,54.8170299156
377598,377598,31.2423420368,121.4993169134,45.6945624138
377599,377599,31.2421750037,121.4991920900,44.4289002068
377600,377600,31.2418462092,121.4982028190,149.3690165884
377601,377601,31.2419536107,121.4982921343,126.1579448586
377602,377602,31.2418913756,121.4982811074,126.0819781340
377603,377603,31.2416971235,121.4982525783,124.6877182352
377604,377604,31.2420531770,121.4981278189,146.1864253000
377605,377605,31.2418217367,121.4980025501,120.0850683170
377606,377606,31.2418224117,121.4979966041,122.2965174113
377607,377607,31.2419577388,121.4989928471,41.6639757018
377608,377608,31.2419331651,121.4989173247,44.3779808113
377609,377609,31.2418945710,121.4982797804,113.4930968922
377610,377610,31.2419049582,121.4990938242,19.5807883490
377611,377611,31.2418267282,121.4981257434,109.3937950363
377612,377612,31.2417941030,121.4981219427,99.9549623484
377613,377613,31.2418150731,121.4982677941,103.1971678673
377614,377614,31.2418115297,121.4983935716,101.0276162358
377615,377615,31.2417801950,121.4983577331,105.6735748898
377616,377616,31.2417332858,121.4984069329,100.2971166835
377617,377617,31.2417454536,121.4985262940,99.3735980341
377618,377618,31.2417252763,121.4985391802,95.7243422249
377619,377619,31.2416637623,121.4985410799,97.3832218354
377620,377620,31.2416453160,121.4987184333,91.6323360754
377621,377621,31.2416582225,121.4987516919,85.0530144811
377622,377622,31.2416786917,121.4987271874,80.7955798271
377623,377623,31.2416029077,121.4988513294,74.6047971311
377624,377624,31.2415428264,121.4988814181,74.2822697434
377625,377625,31.2416305576,121.4988609815,81.5503153251
377626,377626,31.2416176954,121.4990588443,122.5532832134
377627,377627,31.2415634912,121.4987072125,75.7523046563
377628,377628,31.2416100251,121.4989569246,68.0601599942
377629,377629,31.2416377807,121.4988499677,61.8781726489
377630,377630,31.2415768872,121.4989333687,66.6094274224
377631,377631,31.2418067724,121.4985161839,41.1500066474
377632,377632,31.2418074937,121.4984657890,35.5878939730
377633,377633,31.2418030680,121.4984558874,45.9993564130
377634,377634,31.2415426783,121.4989089993,117.4893617535
377635,377635,31.2417017768,121.4983699558,54.7201217276
377636,377636,31.2418514887,121.4983345611,32.9376459183
377637,377637,31.2418443480,121.4983307206,38.6201450293
377638,377638,31.2412446549,121.4989336512,137.8068212757
377639,377639,31.2415274741,121.4987203259,111.6944493512
377640,377640,31.2417675461,121.4983061483,51.2820119575
377641,377641,31.2417592726,121.4983316040,48.4502904572
377642,377642,31.2414011738,121.4986243105,136.3126591589
377643,377643,31.2411620307,121.4993271637,121.4366600007
377644,377644,31.2409712510,121.4994776874,137.6167094837
377645,377645,31.2417470758,121.4982149658,120.8882213161
377646,377646,31.2410030612,121.4994959161,157.1620113006
377647,377647,31.2411386914,121.4990327801,192.9269467685
377648,377648,31.2414106247,121.4986988689,116.1946248796
377649,377649,31.2416329608,121.4983207394,59.9110585022
377650,377650,31.2408048791,121.4989860430,263.8255207377
377651,377651,31.2411000311,121.4990227326,140.9186537551
377652,377652,31.2410657835,121.4990123131,156.3017336010
377653,377653,31.2411479620,121.4989977397,143.8919011750
377654,377654,31.2410747576,121.4989959266,126.2230216494
377655,377655,31.2409165079,121.4991046362,154.4412888781
377656,377656,31.2409707507,121.4989546585,156.9654460014
377657,377657,31.2409810841,121.4989116027,162.5572566174
377658,377658,31.2409676629,121.4989530027,171.2654384575
377659,377659,31.2410685492,121.4988912673,152.8139147594
377660,377660,31.2410547034,121.4989871111,139.9718943439
377661,377661,31.2409999408,121.4989383904,130.9152450277
377662,377662,31.2410490642,121.4989260717,110.7957773899
377663,377663,31.2410892411,121.4989202111,87.3375583409
377664,377664,31.2413243639,121.4987736934,-39.7946623276
377665,377665,31.2413027852,121.4987783916,-32.4802733421
377666,377666,31.2410402061,121.4988510164,116.9415230747
377667,377667,31.2409355758,121.4988227706,144.2646485850
377668,377668,31.2408996191,121.4988093148,164.2512231010
377669,377669,31.2408526092,121.4988007388,176.8226652963
377670,377670,31.2407646543,121.4988443601,180.9597981757
377671,377671,31.2407965390,121.4989337521,141.9516819903
377672,377672,31.2407921187,121.4989223120,143.2062493816
377673,377673,31.2407594397,121.4990928220,112.2752651509
377674,377674,31.2408938874,121.4988496005,153.3430190528
377675,377675,31.2408673549,121.4988998610,103.6235349457
377676,377676,31.2407454282,121.4990117985,108.1930401929
377677,377677,31.2406943364,121.4989423760,130.7359190118
377678,377678,31.2407680837,121.4989289165,109.2388714895
377679,377679,31.2408282080,121.4988490246,86.9200921431
377680,377680,31.2406905064,121.4988767485,111.0943519872
377681,377681,31.2406215673,121.4995887632,23.8710393184
377682,377682,31.2406308730,121.4995825559,18.1522366900
377683,377683,31.2412625450,121.4986065824,3.8822717407
377684,377684,31.2406590493,121.4993547915,-14.3134760381
377685,377685,31.2406934847,121.4992976216,-11.6344995004
377686,377686,31.2407475572,121.4992586122,-16.3851641912
377687,377687,31.2407216121,121.4997000736,29.6347076934
377688,377688,31.2411178637,121.4986937483,3.3225394701
377689,377689,31.2408652727,121.4982206396,116.8429631521
377690,377690,31.2408997845,121.4991431483,-17.8789379355
377691,377691,31.2408019911,121.4986676457,64.1860346269
377692,377692,31.2408841348,121.4991910724,-7.0057552881
377693,377693,31.2408672696,121.4987664572,62.0280398711
377694,377694,31.2407752499,121.4986726006,92.9617470466
377695,377695,31.2410060093,121.4985710772,93.2545277557
377696,377696,31.2407190523,121.4986505788,121.2165852018
377697,377697,31.2409974310,121.4985789427,109.8404201672
377698,377698,31.2409794073,121.4985751963,110.4289416641
377699,377699,31.2409877639,121.4985742455,105.1887849171
377700,377700,31.2406655796,121.4986547447,136.1674505681
377701,377701,31.2408667079,121.4985838945,138.2110997069
377702,377702,31.2408106684,121.4985533328,131.1720061628
377703,377703,31.2408633300,121.4985228033,118.7501858929
377704,377704,31.2408759161,121.4985399259,145.1727732090
377705,377705,31.2409174375,121.4984534819,148.5919089967
377706,377706,31.2409194194,121.4984580227,143.6185591982
377707,377707,31.2408871969,121.4984252239,134.4985996264
377708,377708,31.2408927794,121.4984374470,122.5978846527
377709,377709,31.2408752592,121.4984402513,121.3206194066
377710,377710,31.2409508612,121.4985473796,137.0216421562
377711,377711,31.2409525857,121.4985005306,127.1539378237
377712,377712,31.2409661996,121.4985546232,128.1660603959
377713,377713,31.2408783929,121.4985758786,101.4159345136
377714,377714,31.2409508928,121.4987180104,109.7305023704
377715,377715,31.2408742158,121.4989467289,159.5833829830
377716,377716,31.2411090008,121.4985193589,173.0861345962
377717,377717,31.2400735317,121.4992273974,250.4928918379
377718,377718,31.2411485952,121.4986244615,145.7495430214
377719,377719,31.2411882298,121.4986650799,136.5795435235
377720,377720,31.2412303535,121.4987568127,126.4602497880
377721,377721,31.2412741020,121.4988287731,108.8617363749
377722,377722,31.2412815421,121.4988466266,100.5709422608
377723,377723,31.2412059453,121.4990184587,75.9499747884
377724,377724,31.2412862639,121.4990975708,67.1908924786
377725,377725,31.2412213450,121.4990938606,72.9005760504
377726,377726,31.2412090025,121.4991211983,78.0437853116
377727,377727,31.2411427397,121.4991647266,82.2168045715
377728,377728,31.2414720301,121.4988526362,99.6351146173
377729,377729,31.2414153380,121.4990114671,89.0718731884
377730,377730,31.2413788866,121.4989699455,105.4645948142
377731,377731,31.2413092557,121.4989947937,116.2267971836
377732,377732,31.2412008556,121.4989810555,138.0794778483
377733,377733,31.2411911802,121.4990101516,140.2584410156
377734,377734,31.2411000207,121.4988392495,168.5951601870
377735,377735,31.2410565050,121.4988225422,186.5041982946
377736,377736,31.2409870429,121.4987468071,201.8745099442
377737,377737,31.2408982486,121.4986644619,225.3473918280
377738,377738,31.2408717126,121.4986275636,229.3471411355
377739,377739,31.2410146082,121.4989696137,149.3494297274
377740,377740,31.2410434054,121.4990085356,139.5019536890
377741,377741,31.2410531103,121.4990558136,127.3335109651
377742,377742,31.2410080748,121.4991249105,120.5692638375
377743,377743,31.2409383526,121.4991447546,126.6413115515
377744,377744,31.2410413685,121.4997217078,39.0632106041
377745,377745,31.2409263757,121.4998034503,38.4527940413
377746,377746,31.2408326947,121.4997573000,54.5208478311
377747,377747,31.2408380401,121.4997599539,52.4740670664
377748,377748,31.2408597877,121.4997587890,50.2681813932
377749,377749,31.2408669397,121.4997295027,50.4825980414
377750,377750,31.2408178430,121.4997081250,50.1515744880
377751,377751,31.2409570644,121.4998551206,15.1088340426
377752,377752,31.2408139204,121.4997510050,44.8248110720
377753,377753,31.2407167296,121.4996213293,72.4644258772
377754,377754,31.2404824681,121.4995645977,116.1939714282
377755,377755,31.2405649544,121.4995782614,85.3603272775
377756,377756,31.2404911323,121.4996028383,99.6796774075
377757,377757,31.2404724045,121.4996318011,97.8772108009
377758,377758,31.2404755796,121.4996278578,93.4766486709
377759,377759,31.2404809793,121.4996434212,85.2267151561
377760,377760,31.2404875817,121.4996897961,81.3756946339
377761,377761,31.2405199929,121.4998054247,103.3697568376
377762,377762,31.2405708308,121.4998005267,89.6354284592
377763,377763,31.2406474911,121.4997982705,62.9349551053
377764,377764,31.2407269009,121.4996944683,34.4875624745
377765,377765,31.2408375367,121.4995832381,0.4840885920
377766,377766,31.2408266885,121.4995873342,-6.2117997090
377767,377767,31.2405728650,121.4997768847,34.0016986587
377768,377768,31.2397762519,121.5010276166,369.6308793279
377769,377769,31.2407466061,121.4997799042,25.9186016574
377770,377770,31.2392928650,121.5008033605,265.9019351122
377771,377771,31.2401682407,121.5001309950,117.4212638933
377772,377772,31.2401788982,121.5000729579,119.4637952249
377773,377773,31.2406570239,121.4997535846,35.2347482542
377774,377774,31.2403474875,121.5000739075,83.0429460187
377775,377775,31.2409237615,121.4999850400,-43.8744251061
377776,377776,31.2409531361,121.4999510512,-44.1123236398
377777,377777,31.2409987761,121.4999765942,-49.6009051554
377778,377778,31.2410379773,121.4999008000,-30.9833045509
377779,377779,31.2411002047,121.4997737644,-9.5601844766
377780,377780,31.2409687838,121.4996996552,10.0023117446
377781,377781,31.2410931906,121.5005872772,48.8013567039
377782,377782,31.2411818389,121.5003968565,23.4384564173
377783,377783,31.2415631136,121.4995478230,-102.8860796518
377784,377784,31.2415079267,121.4996544113,-117.6766871553
377785,377785,31.2414675198,121.5002679784,-40.7538514324
377786,377786,31.2415004080,121.5000595241,-33.8162462350
377787,377787,31.2415716249,121.5000578563,-33.5459265277
377788,377788,31.2415284736,121.5000447276,-29.2133932083
377789,377789,31.2416627785,121.4998998678,-57.7683427877
377790,377790,31.2415896397,121.5002812624,-39.0329747650
377791,377791,31.2413047185,121.5003980156,-16.9017696812
377792,377792,31.2416580691,121.5002826066,-70.6097200812
377793,377793,31.2421436496,121.4993432084,-185.4420869461
377794,377794,31.2415163642,121.5001835943,-51.1988844196
377795,377795,31.2413687686,121.5003538208,-50.7760052386
377796,377796,31.2415744043,121.5001953028,-51.7934890387
377797,377797,31.2416037585,121.5001791158,-59.8399432945
377798,377798,31.2414070150,121.5003583155,-39.5870984243
377799,377799,31.2414119666,121.5003125376,-33.2068967934
377800,377800,31.2414043923,121.5003345775,-41.0947740899
377801,377801,31.2413055805,121.5023515028,427.1479933221
377802,377802,31.2408692600,121.5002111206,138.1269254865
377803,377803,31.2415946794,121.5003598850,-28.3742756046
377804,377804,31.2415591636,121.5003657341,-10.6159857855
377805,377805,31.2416758687,121.5007220776,76.0830857293
377806,377806,31.2415957958,121.5004323491,40.8915900169
377807,377807,31.2415752140,121.5001944474,-34.0694399822
377808,377808,31.2416140802,121.5000725555,-131.4182591281
377809,377809,31.2415763519,121.5000579552,-25.5768987641
377810,377810,31.2417434285,121.5001834685,32.3713808740
377811,377811,31.2414140807,121.4998612906,1.4255272480
377812,377812,31.2413567921,121.4997731261,8.1700327787
377813,377813,31.2413904667,121.4997821733,12.3268312329
377814,377814,31.2405001242,121.4996890709,-61.5023278392
377815,377815,31.2403402942,121.4996468250,-75.6971685718
377816,377816,31.2402778923,121.4996002330,-72.8488634408
377817,377817,31.2420669688,121.5000638679,140.7558422384
377818,377818,31.2402420649,121.4995158884,-81.8410592417
377819,377819,31.2411356078,121.4995299406,11.0917925422
377820,377820,31.2404034330,121.4995111159,-71.2575597162
377821,377821,31.2404130835,121.4994861543,-71.9527962462
377822,377822,31.2405344680,121.4995112905,-59.1407432780
377823,377823,31.2406784725,121.4995009611,-34.5450597091
377824,377824,31.2406111069,121.4994742835,-37.8198469970
377825,377825,31.2404574155,121.4993847108,-32.9499096832
377826,377826,31.2411088882,121.4994361878,16.7208191655
377827,377827,31.2407688249,121.4992852122,8.3104297352
377828,377828,31.2408317195,121.4992453241,25.4215706669
377829,377829,31.2410131541,121.4992460727,50.8434517344
377830,377830,31.2410969228,121.4992472159,60.0077473900
377831,377831,31.2899530655,121.4397442686,2584.8619481386
377832,377832,31.2735321988,121.4387035362,356.5136039432
377833,377833,31.3142772253,121.4329298320,4848.5470228490
377834,377834,31.3237527962,121.4264796255,5718.0290015466
377835,377835,31.3034079545,121.4232946591,969.6625041449
377836,377836,31.3060734158,121.4195612882,1134.8614323361
377837,377837,31.3104483131,121.4249644771,3440.8328912368
377838,377838,31.3121297956,121.4257806392,5247.7485488959
377839,377839,31.3243661759,121.4277869268,5940.1813498534
377840,377840,31.3451332669,121.4229831383,8598.2175551482
377841,377841,31.3879534726,121.4157611902,14525.6141518902
377842,377842,31.3593628455,121.4171965413,9493.3312171507
377843,377843,31.4471374461,121.3863296241,24698.7606399443
377844,377844,31.3382971076,121.4198484129,7167.8051987521
377845,377845,31.4170669264,121.4015889685,21687.2552984942
377846,377846,31.4217142106,121.4063092483,22783.6599227929
377847,377847,31.4943689655,121.3884671614,32070.3267697507
377848,377848,31.3413299098,121.4303395154,10588.7198683155
377849,377849,31.4442795710,121.3969582080,25422.9629360863
377850,377850,31.4079172094,121.3987238886,20320.5561768020
377851,377851,31.4571745834,121.3947672195,26614.2366828575
377852,377852,31.5001475051,121.3902621755,34177.6863369106
377853,377853,31.4386553818,121.3954970332,24559.9280331599
377854,377854,31.3279968110,121.4293199041,7545.0930220675
377855,377855,31.4357018730,121.4002007800,25158.7852008786
377856,377856,31.3751330264,121.4226472125,15940.8611741824
377857,377857,31.4423428415,121.3942922896,25805.7078327034
377858,377858,31.4553884482,121.3926697323,27131.1923910854
377859,377859,31.3558702003,121.4247688355,11145.0059822962
377860,377860,31.3588740613,121.4304471523,12250.2060829875
377861,377861,31.4529037999,121.3991035743,26291.4140994707
377862,377862,31.4176020745,121.4027600926,21454.7645439066
377863,377863,31.4703627214,121.3975729518,29137.5998561240
377864,377864,31.4292630133,121.3964129921,23792.8324279985
377865,377865,31.3202496858,121.4316343836,7136.2694865738
377866,377866,31.4535936252,121.4029070345,28119.3073669963
377867,377867,31.4415864946,121.4068741941,26614.5091126575
377868,377868,31.4731802834,121.4256685784,30588.9406114767
377869,377869,31.4900778625,121.4193980751,32699.5204049606
377870,377870,31.3690484276,121.4480314695,13832.4678943409
377871,377871,31.3799132547,121.4527927132,15288.1102224090
377872,377872,31.3925019311,121.4498426034,17780.7032713635
377873,377873,31.3663748513,121.4484738392,14153.1720791376
377874,377874,31.4044122380,121.4454382655,17830.5426037337
377875,377875,31.3828775900,121.4556095315,14716.2632020168
377876,377876,31.4793931661,121.4230775460,29826.8894894262
377877,377877,31.4914544601,121.4215107996,31674.8795367729
377878,377878,31.3656772761,121.4626807905,14381.4294770216
377879,377879,31.2709239604,121.2617384284,31660.9038060513
377880,377880,31.2431349194,121.4992944882,132.2955607333
377881,377881,31.4828927140,121.4093604639,30832.8283880112
377882,377882,29.5824334362,121.1375440224,-155138.8333583417
377883,377883,31.2574674552,121.4812710288,743.2686903405
377884,377884,31.3080997782,121.4609084319,502.2050769898
377885,377885,31.3200002518,121.4558498853,-492.4898545889
377886,377886,31.3174592674,121.4520894307,-2352.8262472872
377887,377887,31.3203315181,121.4585384733,-163.4922683687
377888,377888,31.3299049695,121.4533996160,658.3679580367
377889,377889,31.2926373524,121.4119375612,6825.0691519025
377890,377890,31.3253703756,121.4456393697,3536.1538484584
377891,377891,31.2962212443,121.4176994782,4571.5151115562
377892,377892,31.3044090978,121.4269430481,3508.1455489221
377893,377893,31.5221778774,121.3918337165,41351.8755525452
377894,377894,31.2936517810,121.4332492306,4162.6835676076
377895,377895,31.2880590055,121.3310487722,19862.1251471501
377896,377896,31.3276872130,121.3991976477,15779.6263445667
377897,377897,31.2418362549,121.4981068810,133.3366592742
377898,377898,29.6489949751,122.2331683312,-131074.6603374634
377899,377899,31.2419154972,121.4979725853,164.9931639247
377900,377900,31.2412095376,121.4979013656,88.1064479197
377901,377901,31.2879475109,121.2400434506,26090.1951505348
377902,377902,31.3850147099,121.3294203382,-24565.7279825339
377903,377903,31.3251820169,121.3869719635,575.8373359825
377904,377904,31.3041376816,121.4261439506,2533.9696180274
377905,377905,31.3185747297,121.3662360728,-225.0113913792
377906,377906,31.2416199550,121.4985536762,96.8206492493
377907,377907,31.2416204258,121.4985157241,209.4398600803
377908,377908,31.2417756752,121.4991114778,42.4498673274
377909,377909,31.2414984186,121.4982399975,162.0905338236
377910,377910,31.2415076331,121.4982959376,162.0832451189
377911,377911,31.2415578365,121.4984350174,121.4747004387
377912,377912,31.2414594013,121.4984181224,111.5166761145
377913,377913,31.2414783446,121.4984492363,103.7384811572
377914,377914,31.2414916223,121.4984520400,105.8077074337
377915,377915,31.2415808856,121.4984714471,116.7883997734
377916,377916,31.2417227159,121.4983941172,96.4628335431
377917,377917,29.4851554837,121.6651383043,-11449.9791542319
377918,377918,29.8837032145,121.6739949514,35685.4679278869
377919,377919,29.8871583740,122.1096537067,53001.4279178359
377920,377920,28.7487601212,123.1094729569,207924.0353346811
377921,377921,29.2298386620,122.8011365968,191741.9500335082
377922,377922,29.2153272082,122.7079140031,204563.9191752437
377923,377923,29.4596215133,122.5705861727,179736.1850072888
377924,377924,28.7874387117,123.0052288372,259200.8392838084
377925,377925,28.7289659438,123.0668827785,250343.0516901672
377926,377926,29.6509555132,122.1718676016,146381.8775013800
377927,377927,29.4292897746,122.5866016672,189577.4214848405
377928,377928,31.2411805918,121.4992380749,189.1688436217
377929,377929,31.2411361924,121.4991634269,203.9642381839
377930,377930,31.2416161013,121.4984974702,91.7286014985
377931,377931,31.2415532566,121.4985434422,103.9081791978
377932,377932,31.2415036621,121.4985887320,116.0204449499
377933,377933,31.2411214651,121.4992147978,149.5182921179
377934,377934,31.2409086993,121.4976213640,312.0922389481
377935,377935,31.2414298273,121.4986350579,119.3480576523
377936,377936,28.4588897299,122.6820010161,305435.8044431236
377937,377937,31.2414251445,121.4987048149,111.4391583539
377938,377938,29.1318198458,122.3882277023,254796.8270771782
377939,377939,29.7983917888,121.3742061333,104138.0468588271
377940,377940,31.2414956516,121.4986258778,98.3016283552
377941,377941,31.2412942885,121.4988248838,153.2114293427
377942,377942,31.2412375021,121.4986699851,178.0639866276
377943,377943,31.2412078353,121.4990398862,104.1014623235
377944,377944,31.2409339666,121.4985642389,288.2738338373
377945,377945,31.2410350975,121.4992167727,94.0838121680
377946,377946,31.2410327885,121.4991684767,93.5812372968
377947,377947,31.2410012978,121.4991767187,89.5935482059
377948,377948,31.2409724599,121.4991695989,105.1714503144
377949,377949,31.2410225268,121.4991946226,76.3802916155
377950,377950,31.2410510668,121.4991410815,65.8694945674
377951,377951,31.2410139347,121.4991587307,84.9810679770
377952,377952,31.2409912279,121.4990986074,96.9158719803
377953,377953,31.2410389289,121.4991199984,68.2706089257
377954,377954,31.2413915088,121.4986757892,45.8815971920
377955,377955,31.2410736767,121.4990989767,48.6320074138
377956,377956,31.2412477891,121.4987538924,6.1221505561
377957,377957,31.2412287326,121.4987463701,12.7495671515
377958,377958,31.2412196310,121.4987605829,14.3816786834
377959,377959,31.2413055009,121.4987086000,22.0645438584
377960,377960,31.2413413258,121.4986748913,18.0158035952
377961,377961,31.2408589410,121.4990527853,77.0055983451
377962,377962,31.2410713079,121.4990049648,31.6731058960
377963,377963,31.2410563952,121.4989897231,50.7526520924
377964,377964,31.2407770083,121.4993560403,53.3777240791
377965,377965,31.2408379911,121.4992510318,52.6724406089
377966,377966,31.2411302924,121.4993923622,-63.0433167536
377967,377967,31.2397812250,121.4988909550,428.5872859713
377968,377968,31.2409652514,121.4989895475,79.6264596034
377969,377969,31.2406882144,121.4989499973,144.7024917461
377970,377970,31.2410412631,121.4989040681,88.8861124845
377971,377971,31.2406113152,121.4995109256,49.8494051210
377972,377972,31.2394397513,121.4984455912,634.2824377552
377973,377973,31.2406269280,121.4994767531,27.2875287553
377974,377974,31.2406773669,121.4994001174,28.1623388580
377975,377975,31.2413531187,121.4985348895,25.9363910076
377976,377976,31.2413690021,121.4984965450,20.0722245879
377977,377977,31.2406444652,121.4988987193,55.8627810950
377978,377978,31.2413039553,121.4986442270,-23.0373344639
377979,377979,31.2411947939,121.4986850819,-2.0323646120
377980,377980,31.2411984037,121.4985809266,25.5854805061
377981,377981,31.2409583779,121.4988009364,100.0685726290
377982,377982,31.2410123719,121.4987087439,110.2715200049
377983,377983,31.2409867589,121.4986084110,75.4275967383
377984,377984,31.2409242914,121.4990430163,20.2809083116
377985,377985,31.2411117186,121.4988728973,64.4915379832
377986,377986,31.2411329105,121.4987800284,71.7031712306
377987,377987,31.2409340886,121.4987264219,77.3064646828
377988,377988,31.2413269540,121.4986695735,22.4539585286
377989,377989,31.2413191606,121.4983277128,88.2842985772
377990,377990,31.2409229543,121.4986854968,84.6952058077
377991,377991,31.2409043782,121.4986416341,88.6447681571
377992,377992,31.2409839662,121.4986359771,120.4007142923
377993,377993,31.2408121682,121.4986080135,108.8935870267
377994,377994,31.2409761400,121.4985199445,123.5204737283
377995,377995,31.2407407626,121.4986347324,119.6673954623
377996,377996,31.2407366783,121.4985989997,123.5418501144
377997,377997,31.2405855760,121.4987286867,145.0098563364
377998,377998,31.2410357744,121.4983286570,128.2898288803
377999,377999,31.2409231625,121.4984243375,184.0983721399
378000,378000,31.2409011422,121.4984566582,177.9670836004
378001,378001,31.2411119381,121.4983256700,138.7324032671
378002,378002,31.2409693218,121.4982785609,152.9170105771
378003,378003,31.2409876651,121.4982830726,149.3029643113
378004,378004,31.2405730853,121.4985919775,149.5472387266
378005,378005,31.2405850143,121.4986103883,149.2623428760
378006,378006,31.2406066074,121.4986162006,142.4964782268
378007,378007,31.2410562191,121.4984694483,124.6277834145
378008,378008,31.2411302938,121.4985018840,117.1603910453
378009,378009,31.2412438763,121.4986770872,143.6414081245
378010,378010,31.2412476495,121.4987391966,128.2193349939
378011,378011,31.2412493290,121.4988383736,129.9640152881
378012,378012,31.2414942344,121.4984011688,146.6130295569
378013,378013,31.2414368123,121.4988672115,85.6370167028
378014,378014,31.2414030893,121.4990197510,76.8601944437
378015,378015,31.2414578971,121.4990194430,59.7197292151
378016,378016,31.2415744806,121.4986777617,89.1883230002
378017,378017,31.2414672420,121.4986508972,121.3837903368
378018,378018,31.2413936600,121.4985370850,142.7940264053
378019,378019,31.2413321538,121.4985268106,151.9450130784
378020,378020,31.2413324024,121.4985320603,149.7903243071
378021,378021,31.2412642310,121.4985270083,160.2190187028
378022,378022,31.2410115969,121.4984978964,198.2001858645
378023,378023,31.2412884786,121.4988781673,103.6588117576
378024,378024,31.2411546540,121.4986770383,135.2626939291
378025,378025,31.2412887916,121.4987925530,94.2261005429
378026,378026,31.2408253217,121.4994568668,239.7090743810
378027,378027,31.2410833245,121.4991677385,91.6337010461
378028,378028,31.2412291084,121.4988058985,97.4481638686
378029,378029,31.2409025690,121.4992590601,108.6873643618
378030,378030,31.2409013024,121.4993244327,103.2671711678
378031,378031,31.2408944921,121.4994007099,99.9634963725
378032,378032,31.2408891853,121.4994775676,97.8613069087
378033,378033,31.2407688231,121.4994991624,109.5699518425
378034,378034,31.2418142270,121.4992240195,-9.5762675184
378035,378035,31.2409714236,121.4995464409,71.0001053076
378036,378036,31.2405237129,121.4997214986,92.0321882610
378037,378037,31.2405132044,121.4997842625,117.6123102626
378038,378038,31.2405923465,121.4997007636,118.0016850851
378039,378039,31.2407175105,121.4996959650,85.3147671265
378040,378040,31.2407580649,121.4996776447,73.6786372531
378041,378041,31.2413616755,121.5000526621,286.1669661496
378042,378042,31.2401125795,121.5032146384,892.1002946398
378043,378043,31.2406752447,121.4997029636,72.8548322758
378044,378044,31.2407938331,121.5007070454,271.8396900021
378045,378045,31.2406586194,121.4996729492,53.8464930209
378046,378046,31.2408778711,121.5027155599,597.3082227187
378047,378047,31.2376990137,121.5026594383,850.8452513756
378048,378048,31.2384106183,121.5018427053,661.6476945322
378049,378049,31.2384140936,121.5014656172,600.9662307898
378050,378050,31.2389155264,121.5010622415,469.2093534560
378051,378051,31.2406982053,121.4996035271,43.8107173515
378052,378052,31.2408036740,121.4995296630,26.7982995072
378053,378053,31.2408164757,121.4995198861,21.2243176880
378054,378054,31.2408732047,121.4994962972,6.2392233099
378055,378055,31.2409089479,121.4994516080,0.1766638419
378056,378056,31.2409091153,121.4994570933,0.6690772169
378057,378057,31.2405504099,121.4995851773,68.9478478614
378058,378058,31.2409018566,121.4994602743,4.7966171093
378059,378059,31.2405383935,121.4996253632,74.0965196614
378060,378060,31.2409066986,121.4994920309,1.7028884963
378061,378061,31.2406293921,121.4996876488,74.6490395582
378062,378062,31.2408671879,121.4995970876,6.2257460160
378063,378063,31.2413551940,121.4995762306,-92.4390026297
378064,378064,31.2410062555,121.4996913488,4.3179303947
378065,378065,31.2408824032,121.4998546202,30.5567940712
378066,378066,31.2409280972,121.4998655864,15.0095581715
378067,378067,31.2409682560,121.4999657921,19.9220917728
378068,378068,31.2410013021,121.4999792970,24.1360412515
378069,378069,31.2409720718,121.5001382636,22.0957520865
378070,378070,31.2409940741,121.5001817274,17.4599699696
378071,378071,31.2418263103,121.4996933461,-144.0838322520
378072,378072,31.2410803081,121.5000796590,6.7453854203
378073,378073,31.2411163385,121.5000354762,-6.0824716234
378074,378074,31.2411388622,121.5000311916,-4.3133405907
378075,378075,31.2411761960,121.5000742986,-8.7694206041
378076,378076,31.2413519955,121.4998324856,-44.8370032308
378077,378077,31.2413492598,121.4998399832,-41.6375741309
