184411,184411,-nan,-nan,-nan
185526,185526,31.2321584217,121.5319706612,26.7218325813
185527,185527,31.2321383031,121.5320112444,30.9898265511
185530,185530,31.2321066294,121.5320254847,40.0593353088
185531,185531,31.2443641384,121.0205888257,-99405.9870608141
185534,185534,31.2320506632,121.5320961400,28.1591217631
185535,185535,31.2320126858,121.5321467574,27.8174722165
185538,185538,31.2320094620,121.5321820919,29.4450735717
185539,185539,31.2319829949,121.5322077904,22.1537804303
185542,185542,31.2319726360,121.5322525223,32.2361453494
185543,185543,31.2320130320,121.5322903648,24.4529136208
185546,185546,31.2320144752,121.5323137037,28.7078019961
185547,185547,31.2320268622,121.5323835278,36.4539189753
185550,185550,31.2320479777,121.5324101229,30.5372530771
185551,185551,31.2320529309,121.5325089668,42.9066944841
185554,185554,31.2320565063,121.5325304174,43.7568198338
185555,185555,31.2320903994,121.5326128754,42.4523306192
185562,185562,31.2321118687,121.5326332613,45.2995395947
185563,185563,31.2321028592,121.5326720242,80.6407680536
185566,185566,31.2321909735,121.5326282355,35.2484328286
185567,185567,31.2322760009,121.5326826413,30.9682804111
185570,185570,31.2322946602,121.5327103031,40.2149279127
185571,185571,31.2322952401,121.5327626130,46.9757240815
185575,185575,31.2323086502,121.5328265533,57.4804100288
185576,185576,31.2323398722,121.5327496560,34.7614479585
185579,185579,31.2323621431,121.5326100736,12.7800356293
185580,185580,31.2323145935,121.5327442841,44.5927429294
185581,185581,31.2323145735,121.5327173851,48.8092127834
185582,185582,31.2323437970,121.5326251201,35.4598510730
185584,185584,31.2323577032,121.5326263498,40.2123287176
185585,185585,31.2323828236,121.5325959508,50.1490416893
185588,185588,31.2323734704,121.5326193725,53.7647834537
185589,185589,31.2323877227,121.5326228740,35.8617603725
185592,185592,31.2323967143,121.5326145702,39.4089729366
185593,185593,31.2323552595,121.5326434732,49.8152451187
185596,185596,31.2323259359,121.5326313489,54.4846506137
185597,185597,31.2323998413,121.5326668553,67.4753298931
185600,185600,31.2323516950,121.5327261789,63.5725935621
185601,185601,31.2323416807,121.5327619706,52.6871283173
185604,185604,31.2322931537,121.5327778010,47.6840382975
185605,185605,31.2322968364,121.5327901549,41.5500596821
185609,185609,31.2323009872,121.5328232988,47.0359942884
185610,185610,31.2323635631,121.5327624338,36.5638373459
185615,185615,31.2323892388,121.5326287062,27.7394456769
185616,185616,30.8533839563,120.4008593097,-219145.0370098063
185618,185618,30.8813642513,120.5129095375,-191684.8426271710
185622,185622,30.6809868536,120.8189843712,-131784.6420702564
185623,185623,31.0812174090,120.4696839800,-166032.0062161500
185626,185626,31.0444361863,120.4562117748,-193429.4273552823
185627,185627,31.2324364835,121.5325468046,35.5021344575
