377089,377089,-nan,-nan,-6292741.6544055268
378171,378171,31.0240793177,121.9674313806,184175.6290616723
378172,378172,30.9531711871,121.7945830201,162061.7801746445
378175,378175,30.8688136741,121.6554635818,161702.7240522680
378176,378176,30.8503170682,121.6091008792,146383.1054587734
378180,378180,30.9520754671,121.7041356128,167963.5816683189
378181,378181,30.9596314928,121.8073826657,150661.1592603569
378185,378185,31.0247195562,122.0035248437,146917.7984506811
378186,378186,31.0640228088,121.8514254198,98935.4827466203
378187,378187,30.9933539033,121.8742245975,114540.6878612031
378189,378189,30.9737052429,121.9520207689,133743.1853390849
378190,378190,31.0782864108,121.8682654553,101909.5762490182
378198,378198,31.3192216339,121.8169861213,128115.9367954653
378199,378199,31.2879307917,121.7235275858,115618.6562628164
378202,378202,31.1146689157,121.8658190010,95358.3171735579
378203,378203,31.1274526386,121.8258641766,81595.6266992160
378208,378208,31.1431716175,121.9385096075,113181.3669010196
378209,378209,31.1370636558,121.8337945003,94673.7970305463
378216,378216,31.1062912463,121.8519468773,98786.6894239292
378217,378217,31.0657321524,121.8698547775,93404.7983214297
378224,378224,31.0471441093,121.8919226804,96534.0520372637
378225,378225,31.1188574289,121.8047576515,92328.0994517816
378228,378228,31.0790412120,121.8179455143,96622.9693985574
378229,378229,31.0677789247,121.8158373095,100753.0158715134
378232,378232,31.0741608540,121.8254034396,99502.8767530131
378233,378233,31.0929438830,121.9278076797,116219.1500882931
378236,378236,31.1079862104,121.8956280493,129283.3706594826
378237,378237,31.0894317515,121.9711721125,117824.8053464820
378240,378240,31.0233217858,121.9007621714,137042.5977305705
378241,378241,31.1312311446,121.8602856391,97274.8771235152
378245,378245,31.0435705644,121.8641427112,161464.3360491199
378246,378246,31.0065243575,121.8299509664,133610.5018872677
378251,378251,30.9734100599,121.8505278334,129565.1805903934
378252,378252,31.0928077350,121.9215669079,125947.6577730936
378255,378255,31.0232852205,122.0911999875,139348.7406217765
378256,378256,30.9435472829,121.9093461662,157052.7475360342
378259,378259,30.9517608464,121.8171144397,173363.0467009169
378260,378260,30.9710286828,121.5605634480,325856.4360785136
378263,378263,31.0081060176,121.5032910158,296893.1766814104
378264,378264,31.2411209218,121.5001187815,21.3546915262
378267,378267,31.2410699419,121.5001545492,-41.9440327210
378268,378268,31.2410013032,121.5004988330,105.0507995537
378272,378272,31.2409034216,121.5011655236,-29.1751542869
378273,378273,31.2410115724,121.5009947230,-36.6918796846
378276,378276,31.2409974966,121.5008166449,-8.2445810432
378277,378277,31.2409626662,121.5013434167,-44.9051310426
378278,378278,31.2409740783,121.5013055485,-37.0193302920
378279,378279,31.2408211335,121.5014636531,60.8627003732
378281,378281,31.2408890517,121.5013918392,62.5960386202
378282,378282,31.2411303484,121.5009169431,107.3912151328
378285,378285,31.2409206227,121.5015424388,71.1641189781
378286,378286,31.2409366639,121.5016121567,48.0680050072
378290,378290,31.2409202170,121.5016642585,53.8123612276
378291,378291,31.2411120209,121.5012453759,48.4361390118
378296,378296,31.2412953915,121.5008741237,94.6970794293
378297,378297,31.2412082702,121.5015267939,-39.2711457455
378299,378299,31.2412168758,121.5015115427,-46.1339325584
378303,378303,31.2407198601,121.5024144710,70.3453134061
378304,378304,31.2412420906,121.5015022450,-73.6241068420
378308,378308,31.2415595478,121.5006212863,81.9493792434
378309,378309,31.2410654565,121.5017783624,240.0333257694
378312,378312,31.2410482074,121.5018270796,278.6451054287
378313,378313,31.2413818893,121.5019319237,251.1304018062
378314,378314,31.2414336500,121.5018108245,270.4725370304
378317,378317,30.8881324378,121.8925617721,114902.2716341427
378318,378318,30.5111005409,121.9845685802,145377.8430366341
378321,378321,30.7954335367,121.9425945962,134595.8042536638
378322,378322,31.2415651857,121.5019065835,252.2748018588
378330,378330,31.2416332313,121.5018984602,258.4564421666
378331,378331,30.8614850441,121.9297382805,74117.9750521065
378332,378332,30.8385700812,121.9680397172,77257.4394860436
378335,378335,31.2415548548,121.5017353616,196.2087746348
378336,378336,31.2412247753,121.5020262999,208.5638676986
378344,378344,31.2413506351,121.5020589793,208.6540151636
378345,378345,31.2427576073,121.5012835722,-44.1654826384
378346,378346,31.2420805058,121.5015548526,87.9191366897
378347,378347,31.2420745826,121.5015814175,98.6359377937
378349,378349,31.2428703479,121.5017408610,-260.9673127124
378350,378350,31.2417468678,121.5025944354,-127.3057948960
378354,378354,31.2417483955,121.5025511291,-81.0896867897
378355,378355,31.2418949079,121.5022853170,-28.9372457037
378359,378359,31.2418697362,121.5023965393,-36.3732143107
378360,378360,31.2419460768,121.5023662956,-5.7284682665
378361,378361,31.2419601796,121.5023310531,-10.5519944530
378364,378364,31.2419906374,121.5024621772,210.7034345969
378365,378365,31.2419879449,121.5023453767,66.2970254999
378368,378368,31.2420022909,121.5022853789,91.3412114636
378369,378369,31.2420390056,121.5021862684,159.4325608573
378372,378372,31.2420785481,121.5021991915,163.4505642933
378373,378373,31.2422576675,121.5019266452,165.9319998879
378377,378377,31.2422740817,121.5019914120,175.2795413094
378378,378378,31.2422949736,121.5015018286,82.1427171443
378383,378383,31.2421371025,121.5021263044,182.9268429327
378384,378384,31.2418309869,121.5025657144,289.8384733366
378387,378387,31.2417649661,121.5026690255,303.4631574042
378388,378388,31.2418715801,121.5029989637,380.9118732362
378391,378391,31.2418707344,121.5026405374,314.1674464017
378392,378392,31.2416517306,121.5024710472,234.5294799737
378395,378395,31.2416135190,121.5024771590,244.8208538476
378396,378396,31.2409303735,121.5027726671,268.4587653443
378399,378399,31.2411138044,121.5027629921,291.0873905951
378400,378400,31.0601674887,121.6575486577,159119.7128160285
378403,378403,31.0418123627,121.5764101272,188772.1775507591
378404,378404,31.2417843814,121.5027018795,356.7040221485
378407,378407,31.2419479373,121.5028903503,365.5970910532
378408,378408,31.0546075235,121.8233466884,153392.3272941296
378412,378412,31.0805316542,121.8514198761,126247.8631207542
378413,378413,31.2419867654,121.5025826835,267.5016643839
378418,378418,31.2420768003,121.5024848113,259.8653403700
378419,378419,31.2419769780,121.5027151862,322.8161235420
378421,378421,31.0395282599,121.6514948005,118151.1947383783
378422,378422,31.2418669599,121.5028683305,334.2976645820
378426,378426,31.2418834024,121.5029043097,338.9778730374
378427,378427,31.2416149114,121.5026725021,289.2846475767
378432,378432,31.2417875977,121.5030220578,357.9196933615
378433,378433,31.2418270592,121.5026300576,285.1145835911
378436,378436,31.0204769589,121.8011582758,148226.3609594054
378437,378437,30.8880144222,121.8237137836,178497.5693225990
378440,378440,30.9896827701,121.8238498905,151344.5852204199
378441,378441,30.9634673043,121.5755879652,135876.2161776103
378444,378444,31.2417745942,121.5029894513,304.3337152645
378445,378445,31.2418795601,121.5031650961,279.5418230926
378448,378448,31.2418738826,121.5031292141,262.3222732835
378449,378449,31.2419387567,121.5025614664,204.8777727440
378452,378452,31.2419384864,121.5025620651,207.6648175946
378456,378456,31.2419578055,121.5029476736,247.3629879205
378457,378457,31.2423104878,121.5026689431,244.1031978629
378460,378460,31.2419432404,121.5024824399,186.0711033602
378461,378461,31.2418209838,121.5029393500,277.0719275497
378465,378465,31.2420133602,121.5029226348,271.7300606759
378469,378469,31.2418431989,121.5031196294,309.1921016899
378470,378470,31.2425252630,121.5026010610,235.7338773593
378471,378471,31.2420770613,121.5028663059,256.4957517291
378472,378472,31.2420437985,121.5026742119,165.7509460686
378474,378474,31.2420883062,121.5026801768,174.1432567037
378475,378475,31.2421069140,121.5027490896,188.3660269713
