197497,197497,-nan,-nan,-nan
198569,198569,30.4225045349,121.2428080421,-140993.8696788466
198570,198570,30.5510337856,121.1934895369,-132322.6371698741
198573,198573,30.6320956530,121.2481876342,-102044.7108566758
198574,198574,30.6558722206,122.0570573454,-209638.0328980215
198577,198577,30.6654788105,121.9633411661,-198072.6823869844
198578,198578,29.9570356272,121.4720847531,-199448.1123818499
198581,198581,29.7451889215,121.4749017701,-205597.3487051186
198582,198582,30.4171477126,121.1472259914,-122940.5538300379
198585,198585,30.6936828808,121.2296431272,-71318.2877172000
198586,198586,30.6236960948,121.7621820680,-87790.3357657823
198589,198589,30.3955300035,121.8323730598,-119194.6438813799
198590,198590,30.3308590592,121.8800496119,-116357.3267985882
198593,198593,31.2400084722,121.4816363908,70.1398938045
198594,198594,31.2400513486,121.4817080347,79.4026791918
198597,198597,31.2400595095,121.4817467306,80.4131471818
198598,198598,31.2400834239,121.4817866197,70.6634871642
198602,198602,31.2400776469,121.4818136188,84.0020642676
198603,198603,31.2400915379,121.4817985624,78.5168911719
198608,198608,31.2400785893,121.4818035162,82.4514334464
198609,198609,31.2401130739,121.4818762438,93.2618328331
198611,198611,31.2401337938,121.4818736156,90.5748371933
198612,198612,31.2400944116,121.4819199790,86.6049237222
198615,198615,31.2400971504,121.4819484415,93.0554557555
198616,198616,31.2401321713,121.4819681915,84.9723342125
198619,198619,31.2401319299,121.4819597667,81.1354794860
198620,198620,31.2401323568,121.4819767982,87.7923432438
198624,198624,31.2401250205,121.4819842161,81.4181276892
198625,198625,31.2400308242,121.4820193977,49.0692934468
198629,198629,31.2400000984,121.4820183930,55.0434455145
198630,198630,31.2399648788,121.4820933024,73.6764786423
198632,198632,31.2399244338,121.4821167655,72.5183274394
198633,198633,31.2398902620,121.4821690447,77.1583109147
198636,198636,31.2398741373,121.4821597009,83.7524944284
198637,198637,31.2397683148,121.4822114700,88.0184275988
198641,198641,31.2397411546,121.4822146552,83.6998821386
198642,198642,31.2397170659,121.4822108773,76.2368393254
198647,198647,31.2396984250,121.4821740407,90.7131377554
198648,198648,31.2396497614,121.4821902687,99.9900044918
198650,198650,31.2396320451,121.4821986280,97.8301142507
198651,198651,31.2395396506,121.4823603057,95.8366061980
198654,198654,31.2395156691,121.4823699296,66.5060231164
198655,198655,30.6636466752,121.0479335062,-166736.1147138472
198658,198658,30.8340070372,121.1393244281,-111626.7070228911
198659,198659,30.5826248712,120.9095930125,-152887.7202723420
198662,198662,30.5832729800,120.9932550123,-186798.9022096341
198663,198663,31.2394763355,121.4822875729,52.0453155356
198666,198666,31.2394726100,121.4821932476,77.3393117040
198667,198667,31.2394429646,121.4821677966,81.8172994413
198670,198670,31.2394175202,121.4821663307,74.0176133869
198671,198671,31.2393689910,121.4821256175,72.3556650685
198674,198674,31.2393589395,121.4821151811,77.8457725201
198675,198675,31.2393200604,121.4821285345,69.1762266577
198678,198678,31.2393113421,121.4821592366,61.2356095214
198679,198679,31.2392684721,121.4822080783,60.3728686214
198682,198682,31.2392624453,121.4823336692,32.0457664383
198683,198683,31.2391503970,121.4823395190,54.7567131497
198686,198686,31.2391746914,121.4824326308,41.1763702006
198687,198687,31.2390969225,121.4823949660,49.3909853915
198690,198690,31.2390642349,121.4824074256,57.8919964282
198691,198691,31.2390066079,121.4823297071,58.6046946251
198694,198694,31.2389804267,121.4823428047,48.7656588894
198695,198695,31.2389639027,121.4822462467,60.8026744049
198698,198698,31.2389467685,121.4823403023,65.9812643314
198699,198699,31.2389866630,121.4824983738,47.6454239067
198702,198702,31.2389975149,121.4824965689,46.7939775922
198703,198703,31.2390388046,121.4825511362,47.1687623866
198706,198706,31.2390614197,121.4825709783,47.8233986647
198707,198707,31.2390903808,121.4826085503,58.9794254830
198710,198710,31.2390894025,121.4826590590,58.6301903737
198711,198711,31.2391569389,121.4826745436,62.5368761957
198714,198714,31.2391938445,121.4827046067,73.8686421356
198715,198715,31.2392041716,121.4828529193,60.1760800484
198718,198718,31.2392125071,121.4828727767,79.8838218951
198719,198719,31.2391703951,121.4830466536,112.8237376339
198722,198722,31.2392284634,121.4829779319,96.0151634639
198723,198723,31.2391663061,121.4830237334,87.2767900866
198726,198726,31.2391735840,121.4830184612,74.2784212656
198727,198727,31.2392108236,121.4830184050,76.6386663243
198730,198730,31.2391705990,121.4829904678,56.2859995972
198731,198731,31.2392141304,121.4830433712,44.7551115422
198734,198734,31.2392903514,121.4831091502,55.2221591508
198735,198735,31.2393500834,121.4830788158,44.9972578857
198739,198739,31.2393394981,121.4831061920,52.1090663576
198743,198743,31.2393581399,121.4831223039,48.1762738909
198744,198744,31.2393805155,121.4831367955,57.1541574854
198745,198745,31.2394055104,121.4831488628,59.7874133072
198746,198746,31.2394859247,121.4831365456,51.9705590735
198748,198748,31.2395180899,121.4831624013,47.7159279423
198749,198749,31.2395200673,121.4832647875,57.3546612967
198752,198752,31.2394989357,121.4832987341,64.9455612948
198753,198753,31.2394260161,121.4833560165,55.6184849320
198756,198756,31.2394229830,121.4833690507,53.7129712459
198757,198757,31.2394594048,121.4833558456,59.6005413685
198760,198760,31.2394772863,121.4833634024,53.7246596115
198761,198761,31.2395047841,121.4833844009,76.5878455716
198764,198764,31.2394803034,121.4834162388,85.4938816298
198765,198765,31.2395080455,121.4834127121,86.7159095603
198768,198768,31.2394899720,121.4834431833,87.3948400334
198772,198772,31.2395076867,121.4834915632,86.6707348311
198773,198773,31.2395363011,121.4835038647,87.9749836201
198776,198776,31.2395389496,121.4835095567,85.5463332260
198777,198777,31.2395004849,121.4835999699,90.6218103503
198780,198780,31.2395038145,121.4835931804,93.2419492137
198781,198781,31.2395342451,121.4836550486,83.6919627688
198784,198784,31.2395934661,121.4836434498,64.4034785419
198785,198785,31.2395518658,121.4837082847,76.5653298429
198788,198788,31.2395940148,121.4836679328,83.9019855358
198789,198789,31.2395450078,121.4836247791,87.0392745320
198792,198792,31.2394532338,121.4836517813,83.7432017989
198793,198793,31.2394356224,121.4837339985,74.7484502296
198797,198797,31.2394315844,121.4836951572,59.3244436047
198798,198798,31.2394769522,121.4837119980,55.7618308291
198800,198800,31.2394632802,121.4836894378,50.7693002393
198801,198801,31.2394378504,121.4836334188,59.5514187484
198804,198804,31.2394594530,121.4835724044,40.0877577094
198805,198805,31.2395143740,121.4835851256,42.6734275148
198808,198808,31.2395077050,121.4835985916,27.2276204394
198809,198809,31.2395071640,121.4836615454,40.4223637463
198812,198812,31.2394891375,121.4837073869,52.4490744251
198813,198813,31.2394617333,121.4838097579,48.5823291317
198816,198816,31.2394580406,121.4838102373,48.4383747691
198817,198817,31.2394826137,121.4837820294,31.3226003894
198820,198820,31.2394779010,121.4838189483,31.5925880513
198821,198821,31.2394539988,121.4838631787,30.2207354647
198824,198824,31.2394547600,121.4839056177,37.9675796682
198825,198825,31.2394895086,121.4839562143,37.0275506100
198828,198828,31.2395369980,121.4839666187,49.4013491093
198829,198829,31.2394851669,121.4840025670,56.9950653989
198832,198832,31.2395128495,121.4839969110,50.6176393275
198833,198833,31.2396204695,121.4839489019,27.6649475727
198836,198836,31.2395997112,121.4839614438,34.1464364637
198837,198837,31.2395497886,121.4841311008,46.0971015140
198840,198840,31.2395532329,121.4841598792,50.3233346101
198844,198844,31.2395657385,121.4841715760,47.9559440916
198845,198845,31.2395745926,121.4841932366,44.0050624411
198848,198848,31.2396089992,121.4842014264,52.4142188453
198849,198849,31.2396015268,121.4842550607,56.7370649316
198852,198852,31.2396180506,121.4842517079,55.8930671765
198853,198853,31.2396682821,121.4842906235,40.6063992020
198856,198856,31.2396694580,121.4843277405,42.0565283564
198857,198857,31.2396835661,121.4843742253,50.1115047414
198860,198860,31.2396675717,121.4843912052,50.5112821918
198861,198861,31.2396609039,121.4844299053,44.6587006690
198864,198864,31.2396759277,121.4844213055,40.6049035717
198865,198865,31.2396402606,121.4844595708,51.3421256284
198868,198868,31.2396194745,121.4844905009,55.3559857001
198869,198869,31.2396491777,121.4845785871,40.9921230506
198872,198872,31.2396657497,121.4845858481,36.3457040471
198873,198873,31.2396350950,121.4846084634,27.4849307856
198876,198876,31.2396613653,121.4846276990,38.0630374159
198877,198877,31.2397224767,121.4846703077,44.8704980826
198880,198880,31.2397464792,121.4847001775,43.6341706236
198881,198881,31.2397943318,121.4847592452,53.4961340210
198884,198884,31.2398025555,121.4847730522,55.4268814740
198885,198885,31.2397986352,121.4848195156,52.9078295720
198888,198888,31.2398112199,121.4848354251,52.8687886661
198892,198892,31.2398246455,121.4848372546,48.1332736925
198893,198893,31.2398310608,121.4848424728,22.7772672122
198896,198896,31.2398263902,121.4848261492,1.9764903665
198897,198897,31.2398076404,121.4849096757,35.7638450963
198900,198900,31.2398266323,121.4849265198,45.4904595744
198901,198901,31.2398770678,121.4850286104,38.4769863658
198904,198904,31.2398741869,121.4850427025,39.8432671721
198905,198905,31.2398143527,121.4850197096,38.2878953647
198908,198908,31.2398206286,121.4850561198,52.7319979606
198909,198909,31.2398305791,121.4850556655,25.6498546935
198912,198912,31.2398675489,121.4850424850,16.5238048871
198913,198913,31.2398335551,121.4850967704,13.4139077608
198916,198916,31.2397152363,121.4851748338,-11.0127036202
198917,198917,31.2398815173,121.4851518074,22.6521582011
198920,198920,31.2398861236,121.4851746443,32.3453251871
198921,198921,31.2398823847,121.4852315376,35.5158925516
198924,198924,31.2399004076,121.4852444077,34.3867897070
198925,198925,31.2398864940,121.4853210518,47.1283028226
198928,198928,31.2398579086,121.4853553385,50.2375607005
198929,198929,31.2399193251,121.4853954321,47.0975176885
198932,198932,31.2398987147,121.4853853473,44.8973047549
198933,198933,31.2398927714,121.4854526709,45.4911595553
198936,198936,31.2399201361,121.4855023760,41.8042731208
198937,198937,31.2398751669,121.4856596887,56.3300964450
198940,198940,31.2398278997,121.4856935235,53.8587283019
198941,198941,31.2397719705,121.4857763460,55.1272342448
198944,198944,31.2397156569,121.4857598833,51.8436019164
198945,198945,31.2397327955,121.4858461916,65.6547323665
198948,198948,31.2396996744,121.4858489242,65.2865004243
198949,198949,31.2397176858,121.4858779046,62.6406299175
198952,198952,31.2397124073,121.4858801503,62.0713741053
198953,198953,31.2397096710,121.4858639967,52.5453075096
198956,198956,31.2397191548,121.4858542517,47.5083433537
198957,198957,31.2397447714,121.4858732823,37.8544602394
198960,198960,31.2397373141,121.4858730395,39.5044041586
198961,198961,31.2397182467,121.4858414389,24.4789254367
198964,198964,31.2397220045,121.4858324767,17.8415436531
198965,198965,31.2397100005,121.4858497453,15.0245971434
198968,198968,31.2396819791,121.4858419955,11.8554764675
198969,198969,31.2396445358,121.4858120734,20.9435979059
198972,198972,31.2396294924,121.4858099564,19.6798100569
198973,198973,31.2396074595,121.4857720364,40.2186632280
198976,198976,31.2396090366,121.4857374870,40.5394132736
198977,198977,31.2396035706,121.4857270139,34.8963706346
198980,198980,31.2396089911,121.4857449978,33.1257407216
198981,198981,31.2396153196,121.4857551642,31.7369316786
198984,198984,31.2396153409,121.4857701378,31.6006322204
198985,198985,31.2396449690,121.4857910636,29.3860611601
198989,198989,31.2396612616,121.4857964591,28.1127592278
198990,198990,31.2396724825,121.4857906100,34.8081551564
198992,198992,31.2396812524,121.4857904950,31.4305256871
198993,198993,31.2396560788,121.4858010446,33.6947996101
198996,198996,31.2396651948,121.4858309559,27.4444330229
198997,198997,31.2396297923,121.4858578909,22.3114979509
199000,199000,31.2396538166,121.4858504464,26.8505513052
199001,199001,31.2396525824,121.4857753298,14.2130161931
199004,199004,31.2396615636,121.4857652519,12.8976416220
199005,199005,31.2396616593,121.4857817299,16.0919829052
199008,199008,31.2396765940,121.4857854400,17.6747103338
199009,199009,31.2396731212,121.4858025893,12.6841839533
199012,199012,31.2396682520,121.4857872672,8.0355645060
199013,199013,31.2396676147,121.4858009435,5.9639075027
199016,199016,31.2396758230,121.4858003272,3.5845464477
199017,199017,31.2396566599,121.4858096072,4.9537525614
199020,199020,31.2396460728,121.4858349905,2.1910350080
199021,199021,31.2397173869,121.4857997204,28.7978737916
199024,199024,31.2397092315,121.4857936291,36.2409188324
199025,199025,31.2397421859,121.4858161476,28.3049081029
199028,199028,31.2397238645,121.4858312823,27.2966227495
199032,199032,31.2397128093,121.4858186131,28.8554907176
199033,199033,31.2396271358,121.4858565264,21.5643542519
199036,199036,31.2396415192,121.4858655444,35.8484453691
199037,199037,31.2396713649,121.4859103117,32.7093959372
199040,199040,31.2396662485,121.4858366130,33.2401073871
199041,199041,31.2397580109,121.4857969708,42.5175662847
199044,199044,31.2397569470,121.4857519919,36.2880146489
199045,199045,31.2397271232,121.4857620606,26.0201068074
199048,199048,31.2396753526,121.4857750509,23.7419133803
199049,199049,31.2396864822,121.4857794876,29.1040950884
199053,199053,31.2396927904,121.4857896605,28.3004230472
199054,199054,31.2397111365,121.4858372962,19.8498306814
199056,199056,31.2397130148,121.4858514439,17.2396968956
199057,199057,31.2397426662,121.4858940394,9.6095626288
199060,199060,31.2397346064,121.4859005967,17.8055132143
199061,199061,31.2397222046,121.4858806416,35.0234853018
199064,199064,31.2397606125,121.4858848988,26.6566206292
199068,199068,31.2397569794,121.4858893084,15.6322892832
199069,199069,31.2397294506,121.4859131624,35.7456589337
199076,199076,31.2397239297,121.4858881257,36.5179554256
199077,199077,31.2396387057,121.4858444087,19.2420872445
199084,199084,31.2396524527,121.4858682356,20.5624523166
199085,199085,31.2396399741,121.4858280171,14.9742792462
199092,199092,31.2396327206,121.4858387631,23.0181129029
199093,199093,31.2396559017,121.4858393299,27.1341323482
199096,199096,31.2396577528,121.4858364211,16.5368345153
199097,199097,31.2396597752,121.4858288494,13.7681546627
199100,199100,31.2396746309,121.4858178179,8.4779836013
199101,199101,31.2397215213,121.4858356860,18.2389875345
199104,199104,31.2397234884,121.4858226514,11.8231159959
199105,199105,31.2397549301,121.4858809349,26.9761755125
199108,199108,31.2397193685,121.4859076540,30.7713747607
199109,199109,31.2397020797,121.4858793483,25.3728349323
199112,199112,31.2396828625,121.4858671549,23.7626841616
199113,199113,31.2396819441,121.4858085356,19.8170147202
199116,199116,31.2396816441,121.4858065369,20.7327538402
199120,199120,31.2396910182,121.4858507793,28.0064601054
199121,199121,31.2396779297,121.4858543483,34.6529677370
199124,199124,31.2396714672,121.4858453176,29.0464612870
