377054,377054,-nan,-nan,-nan
378153,378153,31.2425526328,121.4994790849,110.9710249500
378154,378154,31.2426270045,121.4994813901,112.4511668454
378158,378158,31.2426695546,121.4994749429,123.6462869063
378159,378159,30.8387989797,122.0357118443,-71867.1452007722
378162,378162,31.2427172504,121.4994315103,142.8764005945
378163,378163,31.2427668829,121.4993487927,143.2657300400
378164,378164,31.2427730940,121.4993534163,147.0531193599
378165,378165,31.2428978005,121.4993984185,143.3595225342
378167,378167,31.2427807298,121.4994797858,138.0629932137
378168,378168,31.2426676604,121.4994353477,134.1554123566
378171,378171,31.2428227131,121.4994245556,130.9780680683
378172,378172,31.2428684343,121.4995468328,132.1005969159
378175,378175,31.2428172666,121.4995153960,129.2614274041
378176,378176,31.2427116364,121.4996396351,98.2451409947
378179,378179,31.2426898951,121.4995881204,105.9434295184
378180,378180,31.2423458369,121.4995404994,93.3332270353
378183,378183,31.2423418204,121.4994640801,94.5152986852
378184,378184,31.2420290426,121.4994170184,75.4304323156
378187,378187,31.2419901192,121.4993285528,67.2485800929
378188,378188,31.2419288743,121.4992830657,92.4162693424
378191,378191,31.2418955802,121.4992497207,84.9569655008
378192,378192,31.2418131150,121.4993863454,93.6551620740
378196,378196,31.2417990128,121.4993795044,97.9042876606
378197,378197,31.2417216314,121.4993982224,111.2696825165
378202,378202,31.2417238481,121.4994609701,115.3297101545
378203,378203,31.2417966772,121.4995089922,134.8839361470
378206,378206,31.2417568297,121.4995462152,131.7705804299
378210,378210,31.2417867816,121.4995782356,139.6074639131
378211,378211,31.2417145740,121.4997124827,124.6307691548
378219,378219,31.2417174617,121.4997247976,127.6660292990
378220,378220,31.2416849528,121.4996540090,118.8213141281
378221,378221,31.2416999929,121.4996685627,107.8640844743
378225,378225,31.2416999834,121.4996411468,116.4698881976
378226,378226,31.2416022277,121.4996640237,137.1635945454
378233,378233,31.2415973575,121.4997205903,132.1243717628
378234,378234,31.2413970228,121.4997974797,84.2197654272
378237,378237,31.2413925538,121.4998236532,80.5716641522
378238,378238,31.2413564934,121.4999494376,121.8088180781
378241,378241,31.2413218863,121.4998865535,82.1458629973
378242,378242,31.2412586527,121.4998711761,80.2996019276
378245,378245,31.2412316817,121.4998711084,81.4666017711
378246,378246,31.2411580976,121.4997975171,111.0966680085
378249,378249,31.2411286800,121.4997836775,115.2961071746
378250,378250,31.2411422764,121.4999455680,60.2543270191
378254,378254,31.2411332184,121.4999697012,57.2500400729
378258,378258,31.2411817318,121.5000491648,48.9118022998
378259,378259,31.2411599167,121.5000070202,51.8694624971
378260,378260,31.2411632531,121.5000401800,46.9811479375
378261,378261,31.2412054851,121.5001269736,38.4194028925
378263,378263,31.2411074615,121.5015797827,89.7605755798
378264,378264,31.2411846255,121.5004431569,33.7963811006
378267,378267,31.2410740030,121.5010350598,93.5336414223
378268,378268,31.2404600577,121.5019111395,246.4499880652
378272,378272,31.2404575333,121.5020458251,232.3392461037
378276,378276,31.2407013251,121.5020036908,169.1130973003
378277,378277,31.2407026257,121.5020068213,161.1603669434
378278,378278,31.2407715967,121.5019145035,170.0345870209
378279,378279,31.2408540970,121.5018372035,160.8945646955
378282,378282,31.2406788047,121.5022275513,173.9566532465
378283,378283,31.2411281137,121.5012830543,113.6139533696
378285,378285,31.2408248405,121.5017573421,173.5148058828
378286,378286,31.2411155805,121.5014588858,121.2638346183
378287,378287,31.2409927011,121.5016993440,155.2180882877
378290,378290,31.2411653781,121.5013096582,128.9289836345
378291,378291,31.2410992957,121.5013955189,161.5023392001
378294,378294,31.2410639400,121.5014653172,176.1812719065
378295,378295,31.2411941659,121.5015068720,121.6165364369
378299,378299,31.2412490114,121.5013792163,131.6117973171
378300,378300,31.2409175071,121.5020211641,219.1890674825
378303,378303,31.2409273597,121.5019723509,202.0392486676
378304,378304,31.2410405136,121.5017583450,189.5902801374
378305,378305,31.2409576661,121.5019949838,197.5520165828
378306,378306,31.2409873472,121.5019086405,206.5681906849
378308,378308,31.2410875261,121.5017971845,206.1741646950
378309,378309,31.2411918020,121.5017654243,224.5801291056
378312,378312,31.2410513350,121.5019128534,269.5051948272
378313,378313,31.2412458886,121.5017681403,278.5424324847
378317,378317,31.2412052034,121.5017432238,271.5805361367
378318,378318,31.2412233964,121.5018024756,295.5385471130
378322,378322,31.2411786107,121.5017752498,298.0794295897
378323,378323,31.2412353628,121.5018136532,316.7637113728
378326,378326,31.2412332771,121.5018177248,314.2433063381
378327,378327,31.2413935247,121.5019257396,280.9201887014
378330,378330,31.2414268608,121.5019955190,266.7103976479
378331,378331,31.2414573413,121.5018066386,215.3958070431
378334,378334,31.2414949744,121.5016813566,194.9616286023
378335,378335,31.2415191351,121.5017210548,172.9680597554
378338,378338,31.2414423190,121.5017994029,211.2135479742
378339,378339,31.2417624476,121.5015816960,113.3147841842
378343,378343,31.2418010633,121.5015898486,120.8415230122
378344,378344,31.2416029690,121.5017995074,183.5866370851
378348,378348,31.2416874249,121.5017451501,151.8005194031
378349,378349,31.2417412232,121.5017593346,169.5441397469
378350,378350,31.2417282416,121.5017980977,174.1836474757
378352,378352,31.2417338533,121.5021415230,258.1145267392
378353,378353,31.2418835428,121.5020998149,202.8138415985
378356,378356,31.2417629550,121.5023075750,197.9197828912
378357,378357,31.2419837783,121.5018037750,105.7642549676
378360,378360,31.2419893660,121.5017177659,107.6148644873
378361,378361,31.2418191600,121.5020189532,148.9970530299
378365,378365,31.2418308358,121.5020288902,145.3366555756
378366,378366,31.2417686367,121.5019540272,185.3307081472
378371,378371,31.2417825691,121.5019304496,184.6054812662
378372,378372,31.2420999840,121.5017941824,90.3636269593
378374,378374,31.2421611757,121.5018741133,60.7893857948
378375,378375,31.2420851189,121.5019087838,100.5043629146
378378,378378,31.2420707682,121.5019210051,122.9063159127
378379,378379,31.2416217610,121.5020503254,200.0165419209
378382,378382,31.2416426184,121.5020084763,173.1033959362
378383,378383,31.2415360282,121.5020149291,200.7776884345
378386,378386,31.2414775610,121.5021280446,224.0291014108
378387,378387,31.2412447133,121.5023265205,227.0159105592
378390,378390,31.2411841727,121.5025934496,215.5703862782
378391,378391,31.2411296572,121.5022318084,242.2099001523
378395,378395,31.2412111135,121.5023808596,216.0748497711
378396,378396,31.2416026486,121.5020310290,161.3024877440
378400,378400,31.2416277085,121.5019736560,160.1946813141
378401,378401,31.2414039962,121.5018802195,242.6579284747
378402,378402,31.2416597357,121.5022915690,97.9694847624
378404,378404,31.2417779995,121.5022331848,83.0815570062
378405,378405,31.2418409383,121.5021859793,65.6528412763
378409,378409,31.2418382219,121.5022269008,80.5115505297
378410,378410,31.2417581267,121.5023629132,110.4517790361
378413,378413,31.2417457235,121.5023089881,93.7562126001
378414,378414,31.2417789503,121.5021554245,101.8351737252
378415,378415,31.2417879814,121.5021636229,97.5760730764
378416,378416,31.2417817078,121.5023060653,95.4736585003
378418,378418,31.2417410960,121.5021797569,133.8181497916
378419,378419,31.2416887937,121.5022269902,101.5969585953
378422,378422,31.2416222617,121.5022697788,115.7371752672
378427,378427,31.2416732020,121.5023463712,98.0584983588
378428,378428,31.2414748676,121.5023942864,138.4270820191
378431,378431,31.2414627574,121.5025075815,118.7860811296
378432,378432,31.2414864896,121.5024262409,128.3703051466
378433,378433,31.2415679550,121.5022489840,133.7519813843
378434,378434,31.2412677384,121.5020829555,231.8566656310
378436,378436,31.2413747378,121.5020839076,199.7868747439
378437,378437,31.2413393133,121.5020390981,204.8342852382
378440,378440,31.2414404455,121.5020876072,181.4202354306
378441,378441,31.2414648056,121.5021018903,168.8385664348
378445,378445,31.2416050784,121.5021274850,127.4882864246
378446,378446,31.2416525032,121.5022328276,150.8377473064
378451,378451,31.2415649913,121.5022985477,198.1170850673
378452,378452,31.2416397757,121.5024511958,164.2007651212
378454,378454,31.2416144761,121.5024900347,174.0154016929
378455,378455,31.2415804036,121.5026904517,230.7996715639
378458,378458,31.2415683857,121.5026995300,228.2389808791
378459,378459,31.2415499644,121.5027730970,204.0867410961
378463,378463,31.2415791787,121.5026185098,186.0892324694
378464,378464,31.2414617478,121.5029655006,282.2013978176
378467,378467,31.2413669737,121.5029300448,330.8851280177
378468,378468,31.2417469420,121.5027831518,157.3874312201
378469,378469,31.2416385028,121.5027399706,222.5902345103
378470,378470,31.2416437694,121.5027807470,234.2781776624
378473,378473,31.2417464219,121.5028649184,232.9593563993
378474,378474,31.2417815833,121.5027491958,149.6130582498
378477,378477,31.2419474373,121.5031311207,74.2765214802
378478,378478,31.2418004195,121.5034610847,112.0079160924
378481,378481,31.2418279453,121.5034691893,104.7521048321
378482,378482,31.2417713182,121.5032909378,112.7643070112
378485,378485,31.2417885516,121.5033427995,121.1247866255
378486,378486,31.2418014047,121.5031207467,139.6340072201
378493,378493,31.2418133295,121.5030538933,144.4280093151
378494,378494,31.2414271900,121.5033789547,298.8847000563
378497,378497,31.2414316442,121.5034814083,323.1728107119
378498,378498,31.2412530252,121.5034455331,288.3249786610
378501,378501,31.2414131035,121.5034810285,325.3174102709
378502,378502,31.2414101161,121.5028919842,308.8757259930
378505,378505,31.2414132597,121.5028302598,283.4306194851
378506,378506,31.2418898658,121.5030682708,223.4446574140
378510,378510,31.2418371418,121.5031069482,240.8035068653
378511,378511,31.2418424347,121.5030286581,238.3968118029
378515,378515,31.2419005874,121.5025901780,158.6107911662
378516,378516,31.2418419745,121.5030215660,189.7320183186
378519,378519,31.2418222910,121.5029601087,183.5581892428
378520,378520,31.2419506008,121.5029981281,177.1794428293
378523,378523,31.2419713657,121.5030676796,175.5199411512
378524,378524,31.2418402687,121.5032079883,199.4974583064
378527,378527,31.2418027430,121.5028424190,139.6476254956
378528,378528,31.2416580136,121.5031325636,188.7392934320
378532,378532,31.2417007345,121.5032024597,149.5890568692
378533,378533,31.2416101535,121.5030424231,209.3811619876
378537,378537,31.2416383695,121.5030754953,186.8640138517
378538,378538,31.2417588708,121.5029839971,190.6080637303
378539,378539,31.2419612132,121.5027793005,148.7223098053
378541,378541,31.2419560481,121.5026984959,156.6268870614
378542,378542,31.2418512740,121.5027947077,162.4841608987
378546,378546,31.2418534424,121.5026447580,171.4937957286
378547,378547,31.2417295712,121.5026711931,201.2593968808
378549,378549,31.2418271316,121.5026265021,203.2524814956
378550,378550,31.2419073904,121.5027772586,194.5116369545
